g,nf,nf_calc,eim,vmax,vinf,relmax,relinf,gap_argmax,argmax0,med,medrec,relmed
426,18,18,0.0015139406404597554,0.0015139406216015904,0.0015139406216015904,1.2456343746627471e-08,1.2456343746627471e-08,0.0,True,0.0015137428571395982,0.0015137428782926576,1.3974010806063416e-08
427,18,18,0.0009917290966703733,0.0009917291484928031,0.0009917291484928031,5.225462274417305e-08,5.225462274417305e-08,0.0,True,0.0009916998578558315,0.0009916998546790237,3.2033964310723035e-09
428,18,18,0.001214833318925717,0.0012148332783259944,0.0012148332783259944,3.341999429312113e-08,3.341999429312113e-08,0.0,True,0.0012143475524421373,0.001214347589612047,3.0608954179362646e-08
429,18,18,0.0024772795552743193,0.002477279610592031,0.002477279545699476,2.2330023942996304e-08,3.865063796220794e-09,2.6195087154280174e-08,False,0.0024772793367967977,0.0024772793185323465,7.3727863518572205e-09
430,18,18,0.0014234042772448604,0.0014234043167860866,0.0014234043167860866,2.7779336361577915e-08,2.7779336361577915e-08,0.0,True,0.0014234000823028393,0.0014234000461990648,2.536446066609289e-08
431,18,18,0.001314082581008234,0.001314082616465315,0.001314082616465315,2.6982384194930352e-08,2.6982384194930352e-08,0.0,True,0.0013140134913527677,0.0013140134553757715,2.737947315123087e-08
432,18,18,0.0002352745956424199,0.00023527459339517626,0.00023527459339517626,9.551577996745735e-09,9.551577996745735e-09,0.0,True,0.00023516300163417826,0.00023516300597909324,1.8476184012617918e-08
433,18,18,0.00028169975829546825,0.00028169976130961236,0.00028169976130961236,1.069984627719351e-08,1.069984627719351e-08,0.0,True,0.0002812673167056782,0.000281267308164125,3.036809810095103e-08
434,18,18,0.0010320348340942763,0.0010320348769740136,0.0010320348769740136,4.1548730612290243e-08,4.1548730612290243e-08,0.0,True,0.0010298345658788888,0.0010298345241761043,4.049464596094223e-08
435,18,18,0.0014737755412859593,0.0014737755808712887,0.0014737755808712887,2.6859808880750882e-08,2.6859808880750882e-08,0.0,True,0.0014737610545803317,0.0014737610139452639,2.757235902480151e-08
436,18,18,0.0010755609119377865,0.0010755609181548702,0.0010755609181548702,5.780317633790511e-09,5.780317633790511e-09,0.0,True,0.0010737762796226144,0.0010737762698187028,9.1303112802655e-09
437,18,18,0.0009955649282032061,0.000995564937544275,0.000995564937544275,9.382681801415316e-09,9.382681801415316e-09,0.0,True,0.0009896635047209144,0.0009896634979564244,6.835141463508634e-09
438,18,18,0.0007566151321173181,0.0007566151041086487,0.0007566151041086487,3.701838399077437e-08,3.701838399077437e-08,0.0,True,0.0007565930450251555,0.0007565930516066974,8.698919227002456e-09
439,18,18,0.0011498484510686043,0.0011498484496648234,0.0011498484496648234,1.2208399750605685e-09,1.2208399750605685e-09,0.0,True,0.0011497373679829725,0.0011497373705432528,2.2268392724751945e-09
440,18,18,0.00017439015462794143,0.00017439016119839238,0.00017439016119839238,3.767673099047571e-08,3.767673099047571e-08,0.0,True,0.0001743516308678631,0.00017435163295952951,1.1996827199443576e-08
441,18,18,0.00039139126840639503,0.00039139126011457034,0.00039139126011457034,2.1185512711877434e-08,2.1185512711877434e-08,0.0,True,0.0003913285473367213,0.00039132854812010804,2.0018645709228977e-09
442,18,18,0.0006087806677362319,0.0006087806623447991,0.0006087806623447991,8.856117050215075e-09,8.856117050215075e-09,0.0,True,0.000608743131814532,0.000608743108275739,3.8667859504421e-08
443,18,18,0.0003558019749525665,0.00035580197593994457,0.00035580197593994457,2.7750776085897586e-09,2.7750776085897586e-09,0.0,True,0.00035541991969506223,0.0003554199258697808,1.7373023036621556e-08
444,18,18,0.00024512773960892937,0.00024512774058011957,0.00024512774058011957,3.961975898588893e-09,3.961975898588893e-09,0.0,True,0.00024512668850061765,0.00024512668618902294,9.4302042139476e-09
445,18,18,0.0004019379893742506,0.00040193799173368015,0.00040193799173368015,5.870133226131976e-09,5.870133226131976e-09,0.0,True,0.0004014364065155758,0.0004014364111669938,1.1586936066917974e-08
446,18,18,0.000620567871844219,0.0006205678686866513,0.0006205678686866513,5.088190806393948e-09,5.088190806393948e-09,0.0,True,0.0006204592998541764,0.0006204592791469583,3.337401623966646e-08
447,18,18,0.002762585101618948,0.002762585221846291,0.002762585221846291,4.3519869403418436e-08,4.3519869403418436e-08,0.0,True,0.0027625843568787048,0.0027625843533247707,1.2864526842370226e-09
448,18,18,0.0002001344218760318,0.00020013442295769155,0.00020013442295769155,5.404666200630329e-09,5.404666200630329e-09,0.0,True,0.00020013377097670123,0.00020013377286288596,9.424619860795285e-09
449,18,18,0.0002666310924409413,0.00026663116706395325,0.00026663107449256064,2.798736307997506e-07,6.731540766254901e-08,3.4718894129327e-07,False,0.00026663107449256064,0.00026663108542474023,4.100114421799433e-08
450,18,18,0.0011322964173453207,0.0011322964627766498,0.0011322964627766498,4.0123176545224015e-08,4.0123176545224015e-08,0.0,True,0.0011284703183678487,0.0011284702723251315,4.080100140350252e-08
451,18,18,0.0004216607452260565,0.00042166073809153843,0.00042166073809153843,1.6920043316237682e-08,1.6920043316237682e-08,0.0,True,0.0004216498490121803,0.00042164984151716266,1.777545462936683e-08
452,18,18,0.00019348594160541053,0.00019348594045292297,0.00019348594045292297,5.95644079761444e-09,5.95644079761444e-09,0.0,True,0.00019348588433642735,0.00019348588443150408,4.913884263479434e-10
453,18,18,0.0005385418403144825,0.0005385418496120976,0.0005385418350033051,1.7264424768294595e-08,9.862144387046445e-09,2.7126568687016436e-08,False,0.0005385417830402889,0.0005385417691236344,2.5841365149411967e-08
454,18,18,0.0008672651096305657,0.0008672651130203617,0.0008672651130203617,3.908604187704425e-09,3.908604187704425e-09,0.0,True,0.0008670109497085367,0.0008670109421835963,8.679175831108236e-09
455,18,18,0.0015167453774970472,0.0015167453265827375,0.0015167453265827375,3.3568132407755006e-08,3.3568132407755006e-08,0.0,True,0.0015167330314973706,0.001516733080353867,3.2211663973953727e-08
456,18,18,0.0015063845927262092,0.0015063845728943005,0.0015063845728943005,1.316523600976133e-08,1.316523600976133e-08,0.0,True,0.0015063812157954063,0.0015063812339954365,1.2081954973175314e-08
457,18,18,0.0009566886476610089,0.0009566886229573957,0.0009566886229573957,2.5821998982985184e-08,2.5821998982985184e-08,0.0,True,0.0009566870083703499,0.0009566870165866677,8.588302835339265e-09
458,18,18,0.0002780729622333268,0.0002780729551131618,0.0002780729551131618,2.5605383978206712e-08,2.5605383978206712e-08,0.0,True,0.0002780726630099454,0.00027807267050048454,2.693734375252494e-08
459,18,18,0.0012021791122029057,0.001202179083315844,0.001202179083315844,2.4028916561897794e-08,2.4028916561897794e-08,0.0,True,0.0012011905847209236,0.0012011906190317993,2.8564055705663457e-08
460,18,18,0.000952941572455278,0.0009529415733387058,0.0009529415733387058,9.270535623553379e-10,9.270535623553379e-10,0.0,True,0.0009479141481904918,0.0009479141466175644,1.6593563255366086e-09
461,18,18,0.00022346785193506005,0.00022346785887694952,0.00022346785887694952,3.1064376433044886e-08,3.1064376433044886e-08,0.0,True,0.0002233545823866694,0.00022335457638650877,2.686383563191015e-08
462,18,18,0.000383139520968965,0.00038313952904533814,0.00038313952904533814,2.1079457165374405e-08,2.1079457165374405e-08,0.0,True,0.0003831393963500776,0.0003831393870142669,2.436661703936407e-08
463,18,18,0.0011723210264633964,0.0011723209875041868,0.0011723209875041868,3.3232543541319825e-08,3.3232543541319825e-08,0.0,True,0.001172267501401439,0.0011722675435571163,3.596079871118859e-08
464,18,18,0.0017604682935989217,0.001760468242064186,0.001760468242064186,2.92733108955381e-08,2.92733108955381e-08,0.0,True,0.0017600344535961957,0.0017600344983736273,2.544122378680159e-08
465,18,18,0.0012238534470080623,0.0012238534668508165,0.0012238534668508165,1.6213341739887125e-08,1.6213341739887125e-08,0.0,True,0.001223825841141875,0.0012238258200812531,1.7208839226910403e-08
466,18,18,0.0011643644962015599,0.0011643644933758625,0.0011643644933758625,2.426815114690746e-09,2.426815114690746e-09,0.0,True,0.0011640274818457389,0.0011640274826706445,7.086651253833677e-10
467,18,18,0.00028494976528759306,0.0002849497566507429,0.0002849497566507429,3.031008001759286e-08,3.031008001759286e-08,0.0,True,0.0002848996258438001,0.00028489963357298143,2.712948851082656e-08
468,18,18,0.0012717728930393257,0.0012717729284590334,0.0012717729284590334,2.7850654737368506e-08,2.7850654737368506e-08,0.0,True,0.0012717219623734487,0.0012717219287469296,2.644172310299679e-08
469,18,18,0.00029019667421232415,0.0002901967311361613,0.0002901967311361613,1.9615606321545463e-07,1.9615606321545463e-07,0.0,True,0.0002901966202934136,0.00029019660462359365,5.3997254565156594e-08
470,18,18,0.0011438025229026513,0.0011438025625262957,0.0011438025625262957,3.464203272236771e-08,3.464203272236771e-08,0.0,True,0.0011435494266573015,0.0011435493887177015,3.317705418204577e-08
471,18,18,0.0011218511159979214,0.0011218511017389175,0.0011218511017389175,1.2710246229204687e-08,1.2710246229204687e-08,0.0,True,0.0011217627920934651,0.0011217628275923118,3.16455901617912e-08
472,18,18,0.0011274150898118098,0.0011274150885841126,0.0011274150885841126,1.0889487008557145e-09,1.0889487008557145e-09,0.0,True,0.0011273665123564796,0.001127366516680637,3.835626912500078e-09
473,18,18,0.0012295646240032007,0.001229564638331126,0.001229564638331126,1.1652844485111545e-08,1.1652844485111545e-08,0.0,True,0.0012284787945977763,0.001228478777260423,1.4112863536667125e-08
474,18,18,0.0002599001503525481,0.0002599001563376535,0.0002599001563376535,2.302848003474167e-08,2.302848003474167e-08,0.0,True,0.00025990000255590165,0.0002598999974128156,1.9788711408421562e-08
475,18,18,0.0010497461264863833,0.0010497461128831016,0.0010497461128831016,1.2958639572275086e-08,1.2958639572275086e-08,0.0,True,0.0010398151503506806,0.0010398151651681087,1.4250059622929697e-08
476,18,18,0.00047308826519124004,0.00047308827266509215,0.00047308827266509215,1.5798007800058428e-08,1.5798007800058428e-08,0.0,True,0.000472541712661552,0.00047254171017595346,5.260061660224326e-09
477,18,18,0.001057535226588645,0.001057535243343598,0.001057535243343598,1.5843399323824256e-08,1.5843399323824256e-08,0.0,True,0.0010492841909725183,0.001049284175020355,1.5202900985354706e-08
478,18,18,0.0028400118281957628,0.002840011764000641,0.0028400117407071553,2.2603822011301277e-08,3.0805719411401505e-08,8.20189758549446e-09,False,0.0028400107394970864,0.0028400107332836404,2.187824826695861e-09
479,18,18,0.0015982989775451602,0.001598299019577561,0.001598299019577561,2.6298209140431305e-08,2.6298209140431305e-08,0.0,True,0.0015982799773143503,0.0015982799328110053,2.7844524670530435e-08
480,18,18,0.00036089462838280364,0.0003608946352505866,0.0003608946352505866,1.902988418404221e-08,1.902988418404221e-08,0.0,True,0.0003608183807820921,0.0003608183829975406,6.14006541224772e-09
481,18,18,0.0011061335422342198,0.0011061335300154066,0.0011061335300154066,1.1046417755437012e-08,1.1046417755437012e-08,0.0,True,0.00110612685449386,0.001106126873680465,1.7345754318319623e-08
482,18,18,0.0016804664582140767,0.0016804664168779512,0.0016804664168779512,2.4598006876411446e-08,2.4598006876411446e-08,0.0,True,0.0016696071928429348,0.0016696072356490266,2.5638420146684662e-08
483,18,18,0.001199701893421927,0.0011997018430742416,0.0011997018430742416,4.196683002271712e-08,4.196683002271712e-08,0.0,True,0.0011994940093389005,0.0011994940579034305,4.048751194858918e-08
484,18,18,0.000683103009471279,0.0006831030055224389,0.0006831030055224389,5.7807389442493925e-09,5.7807389442493925e-09,0.0,True,0.0006829734805471812,0.0006829734979765602,2.5519846763810978e-08
485,18,18,0.0011737417624657618,0.0011737417995863512,0.0011737417995863512,3.1625857201712266e-08,3.1625857201712266e-08,0.0,True,0.001166925644882286,0.0011669256098160697,3.005008727947654e-08
486,18,18,0.00018492164399298773,0.0001849216475456447,0.0001849216475456447,1.921168824976268e-08,1.921168824976268e-08,0.0,True,0.00018492155433033597,0.00018492155340657518,4.99541983923207e-09
487,18,18,0.0013485926614440343,0.001348592615154757,0.001348592615154757,3.4324135551910644e-08,3.4324135551910644e-08,0.0,True,0.0013337957426327119,0.0013337957797709024,2.7843985630780608e-08
488,18,18,0.0002356336473441693,0.0002356336532863355,0.0002356336532863355,2.521781697845011e-08,2.521781697845011e-08,0.0,True,0.00023544176422393711,0.00023544175871483073,2.3399019833511574e-08
489,18,18,0.0007520172069208314,0.0007520171972346466,0.0007520171972346466,1.2880270169097466e-08,1.2880270169097466e-08,0.0,True,0.0007520170174781267,0.0007520170243471944,9.134191758617225e-09
490,18,18,0.001327511891290169,0.0013275118898150584,0.0013275118898150584,1.111184483492825e-09,1.111184483492825e-09,0.0,True,0.0013246272746848965,0.0013246272770363174,1.7751566535411233e-09
491,18,18,0.0003078929058761666,0.0003078929008746029,0.0003078929008746029,1.6244491605227088e-08,1.6244491605227088e-08,0.0,True,0.00030789251930868556,0.000307892515073181,1.3756438926213446e-08
492,18,18,0.00019906419205835844,0.00019906419697144332,0.00019906419697144332,2.4680907374432725e-08,2.4680907374432725e-08,0.0,True,0.00019737895025365133,0.00019737895402210806,1.9092495229489474e-08
493,18,18,0.0010936735078520656,0.0010936734607415182,0.0010936734607415182,4.307551304179622e-08,4.307551304179622e-08,0.0,True,0.0010931933801793452,0.0010931934260908327,4.199758835595167e-08
494,18,18,0.0009402127179274011,0.0009402127214958564,0.0009402127214958564,3.795370186471541e-09,3.795370186471541e-09,0.0,True,0.0009401874319181011,0.0009401874364044268,4.77173542768873e-09
495,18,18,0.00018736182970716385,0.00018736182787269651,0.00018736182787269651,9.791040902526191e-09,9.791040902526191e-09,0.0,True,0.0001873604703509235,0.0001873604713830568,5.508810376718108e-09
496,18,18,0.00039988404864347074,0.00039988415086905296,0.00039988415086905296,2.5563805949968e-07,2.5563805949968e-07,0.0,True,0.00039988415086905296,0.00039988401958519136,3.283048463383115e-07
497,18,18,0.007706190210615593,0.007706188828147449,0.007706188082835327,1.7939709579585697e-07,2.761131255777761e-07,9.671604713249714e-08,False,0.00770615835878263,0.007706160800077756,3.167978438886397e-07
498,18,18,0.0002325661561060527,0.00023256616095010266,0.00023256616095010266,2.0828696861743676e-08,2.0828696861743676e-08,0.0,True,0.00023256043976820892,0.00023256043918216067,2.519982536941527e-09
499,18,18,0.13374525395057157,0.1337452431799614,0.1337452431799614,8.053078418386509e-08,8.053078418386509e-08,0.0,True,0.13374489561319405,0.1337449014204974,4.342074554605111e-08
500,19,19,0.09085004532697652,0.09085005021756459,0.09085005021756459,5.383143239831427e-08,5.383143239831427e-08,0.0,True,0.09085000292206018,0.09085000067280315,2.4757919801557733e-08
501,20,20,0.027929930923917237,0.02792993298073355,0.02792993298073355,7.36420122230662e-08,7.36420122230662e-08,0.0,True,0.02792540329329834,0.027925400554870795,9.806224760757781e-08
502,21,21,0.00414164631231252,0.004141645829755197,0.004141645829755197,1.165134071586261e-07,1.165134071586261e-07,0.0,True,0.004141643336773058,0.004141643163341749,4.187500022022951e-08
503,19,19,0.05118488177303367,0.05118488571746685,0.05118488297228819,7.706246530778584e-08,2.3429858067393008e-08,5.363260310733223e-08,False,0.05118485925626942,0.05118485900855723,4.839559897893405e-09
504,19,19,0.06284698246709991,0.06284696172863913,0.06284696172863913,3.299833972592837e-07,3.299833972592837e-07,0.0,True,0.06284680807625581,0.06284681336018759,8.407636753115001e-08
505,19,19,0.3136562153655282,0.31365622996564696,0.31365622996564696,4.654815707577502e-08,4.654815707577502e-08,0.0,True,0.3136561703633229,0.31365617066364165,9.574776393432948e-10
506,19,19,0.0003296556539317093,0.0003296556472814579,0.0003296556472814579,2.0173327191783267e-08,2.0173327191783267e-08,0.0,True,0.0003296543417246941,0.00032965434826399314,1.9836835414458344e-08
507,19,19,0.0005467447976373162,0.0005467447788718468,0.0005467447788718468,3.4322172616489746e-08,3.4322172616489746e-08,0.0,True,0.0005467367774872598,0.0005467367852990859,1.4288093038305555e-08
508,19,19,0.00046337421542604437,0.00046337421387227754,0.00046337421387227754,3.3531577175561145e-09,3.3531577175561145e-09,0.0,True,0.0004633738852928827,0.0004633738862213683,2.0037503507105655e-09
509,20,20,0.18338185585766345,0.18338185364944953,0.1833818420949422,1.2041616150892742e-08,7.504952535277687e-08,6.30079099606012e-08,False,0.183381842094393,0.18338184840706048,3.442362222281359e-08
510,20,20,0.00016748556328891078,0.00016748555762962925,0.00016748555762962925,3.378966770338023e-08,3.378966770338023e-08,0.0,True,0.00016748199704028305,0.0001674820004144064,2.014618494225585e-08
511,20,20,0.00043514948014002747,0.00043514948106245264,0.00043514948106245264,2.1197891989568842e-09,2.1197891989568842e-09,0.0,True,0.0004351492435472908,0.0004351492498391815,1.445915551080604e-08
512,20,20,0.00035862474648158107,0.0003586247324115378,0.0003586247324115378,3.923333063699125e-08,3.923333063699125e-08,0.0,True,0.0003586222502189646,0.0003586222501326264,2.407495997512457e-10
513,20,20,0.0002226543439280684,0.0002226543461614082,0.0002226543461614082,1.0030524335460041e-08,1.0030524335460041e-08,0.0,True,0.0002226542835181667,0.0002226542852466486,7.763074870916509e-09
514,20,20,0.00031097081275330957,0.00031097081771750795,0.00031097081771750795,1.5963550834563602e-08,1.5963550834563602e-08,0.0,True,0.00030993821049448474,0.0003099382114480867,3.076748552713271e-09
515,20,20,0.0004737112157590375,0.0004737112159027542,0.0004737112159027542,3.03384604888611e-10,3.03384604888611e-10,0.0,True,0.00047371116435895785,0.00047371116671869596,4.981385865471993e-09
516,20,20,0.29065414406244433,0.29065413346578745,0.2906541334575906,3.645795906154763e-08,3.648616038696963e-08,2.8201326450165903e-11,False,0.29065410327757146,0.2906540988799736,1.513000455998504e-08
517,20,20,0.0001747660748404964,0.00017476607474454825,0.00017476607474454825,5.490090216596155e-10,5.490090216596155e-10,0.0,True,0.00017328427908408037,0.00017328427806176605,5.899636855211009e-09
518,20,20,0.0006144367126892997,0.0006144367086346499,0.0006144367086346499,6.598970669079349e-09,6.598970669079349e-09,0.0,True,0.0006144361638868317,0.0006144361572664309,1.077475790418288e-08
519,20,20,0.0005920281563670996,0.0005920281504720252,0.0005920281504720252,9.957422287806903e-09,9.957422287806903e-09,0.0,True,0.0005920280159697989,0.0005920280123745804,6.072716913360288e-09
520,20,20,0.0787653298301484,0.07876533708749955,0.07876533708749955,9.2138903832959e-08,9.2138903832959e-08,0.0,True,0.07876513014734877,0.07876513217380848,2.5727877963805906e-08
521,20,20,0.0019898903091332618,0.001989890017052187,0.001989890017052187,1.4678250015275682e-07,1.4678250015275682e-07,0.0,True,0.00198854921048803,0.0019885537541848787,2.2849253329602833e-06
522,20,20,0.20119387909440276,0.20119388480266256,0.20119388480266256,2.8371935741643368e-08,2.8371935741643368e-08,0.0,True,0.20119380999914727,0.20119380429080375,2.837236236083904e-08
523,20,20,0.027556317416436472,0.027556317134241365,0.027556316622291434,1.0240668348195719e-08,2.881898280975811e-08,1.857831465181675e-08,False,0.027556311449457187,0.027556311122764472,1.1855458921620473e-08
524,20,20,0.0034191564183351578,0.003419156290800156,0.0034191439784126915,3.730013665731329e-08,3.6383016581391945e-06,3.601001655799735e-06,False,0.0034191479624667504,0.0034191481507457756,5.506606232959643e-08
525,20,20,0.0018692619481114883,0.0018692618149286772,0.0018692618149286772,7.124887513396612e-08,7.124887513396612e-08,0.0,True,0.0018692447139493852,0.0018692447404870488,1.4196997848866863e-08
526,20,20,0.09169476922545076,0.09169477077105131,0.09169477077105131,1.685592933358277e-08,1.685592933358277e-08,0.0,True,0.09169475018678092,0.09169474900144123,1.2927018181775775e-08
527,20,20,0.002902186081083627,0.0029021860012959765,0.0029021860012959765,2.7492258668378226e-08,2.7492258668378226e-08,0.0,True,0.002902175218971326,0.0029021750466761195,5.936761359206739e-08
528,20,20,0.03699485174198276,0.03699485376486644,0.03699485376486644,5.4680140202125635e-08,5.4680140202125635e-08,0.0,True,0.033012456711127125,0.033012455553889195,3.505458503665196e-08
529,20,20,0.0033201455062601987,0.0033201463143629328,0.0033201463143629328,2.433937706979526e-07,2.433937706979526e-07,0.0,True,0.0033200970573147573,0.003320096934790174,3.690391749626365e-08
530,20,20,0.09646761548833833,0.09646761469839593,0.09646760563251988,8.188679684448563e-09,1.0216712005514501e-07,9.39784411402558e-08,False,0.09646759546748425,0.09646759799010977,2.6149977585169266e-08
531,20,20,0.28479685279460915,0.28479685865343735,0.28479685865343735,2.0571955563680908e-08,2.0571955563680908e-08,0.0,True,0.28300795084028113,0.28300796234874503,4.066480606610488e-08
532,20,20,0.011670514817018768,0.011670514967227132,0.011670514768582602,1.2870757242843896e-08,4.150302475543213e-09,1.7021059499313183e-08,False,0.011670512004369535,0.0116705120062885,1.6442851743602534e-10
533,20,20,0.020601952061018402,0.020601954133855255,0.020601954133855255,1.0061361406002928e-07,1.0061361406002928e-07,0.0,True,0.0206006123834291,0.02060061167984096,3.4153749901892246e-08
534,20,20,0.004343279102826407,0.004343279507292833,0.004343279507292833,9.312466826424709e-08,9.312466826424709e-08,0.0,True,0.004343269691068655,0.004343269679648774,2.6293280197677235e-09
535,20,20,0.053163483088666655,0.05316348353578518,0.05316348251358528,8.410256378724888e-09,1.081722524562847e-08,1.9227481462645308e-08,False,0.053163481074848154,0.05316348082899552,4.62446463298063e-09
536,20,20,0.004585258583956011,0.004585258764737522,0.004585258764737522,3.942667727701131e-08,3.942667727701131e-08,0.0,True,0.004585258099053831,0.004585258078993935,4.374867478923645e-09
537,20,20,0.08653579111342467,0.08653576743599364,0.08653576743599364,2.736143129341365e-07,2.736143129341365e-07,0.0,True,0.08653562659067124,0.08653562906180434,2.855625053506827e-08
538,20,20,0.011860223931568803,0.011860223569702575,0.011860223569702575,3.0510910252846216e-08,3.0510910252846216e-08,0.0,True,0.011860216635542747,0.011860216581380326,4.5667311978898995e-09
539,20,20,0.0037817076368809543,0.0037817077006650408,0.0037817077006650408,1.686647743400829e-08,1.686647743400829e-08,0.0,True,0.0037812411256081414,0.0037812410786783484,1.2411214195166464e-08
540,20,20,0.003620076339459627,0.0036200754600613488,0.003620075371204413,2.4292257833629573e-07,2.6746817554641724e-07,2.4545603172802728e-08,False,0.003620067462203994,0.003620067447794169,3.980540446723369e-09
541,20,20,0.009402023384307599,0.009402023329109355,0.009402023329109355,5.870889838193018e-09,5.870889838193018e-09,0.0,True,0.009402020538661507,0.009402020593337107,5.815303243551565e-09
542,20,20,0.012743615662217095,0.012743615409712942,0.012743615409712942,1.981416889022323e-08,1.981416889022323e-08,0.0,True,0.012743612888941328,0.01274361280953678,6.230929179587898e-09
543,20,20,0.034289001697611475,0.0342890033403427,0.034289002934646415,4.790840037781478e-08,3.607672660375945e-08,1.183167320721879e-08,False,0.034289001121830726,0.034289001188785265,1.9526535277757635e-09
544,20,20,0.19998665613815872,0.1999866612488066,0.19998665193210508,2.5554944393815172e-08,2.1031671439901413e-08,4.6586614643198235e-08,False,0.19998664896937884,0.19998664963021628,3.3044077769535345e-09
545,20,20,0.1307312861112601,0.13073129078723397,0.13073127921252353,3.576782593487871e-08,5.277035635041649e-08,8.853817911847701e-08,False,0.1307312795405934,0.1307312797808059,1.8374522852662759e-09
546,20,20,0.04057653042765598,0.04057653201271765,0.04057653201271765,3.906350926231934e-08,3.906350926231934e-08,0.0,True,0.04057651588756124,0.0405765160302672,3.516959367707231e-09
547,20,20,0.20734590269585873,0.2073459081013092,0.2073459081013092,2.606972409791775e-08,2.606972409791775e-08,0.0,True,0.20734563988504395,0.2073456421237359,1.0796908635781207e-08
548,20,20,0.015071055884082932,0.015071056334195873,0.015071056334195873,2.986605219784109e-08,2.986605219784109e-08,0.0,True,0.015069333229668845,0.01506933308205103,9.795908998558225e-09
549,20,20,0.018108527896177146,0.018108528576347364,0.018108528576347364,3.7560768200392875e-08,3.7560768200392875e-08,0.0,True,0.018108523317719553,0.018108523160317046,8.692178058970708e-09
550,20,20,0.07987351984981897,0.07987352293417718,0.07987351704379228,3.861552888965234e-08,3.513087559005975e-08,7.374640163195579e-08,False,0.07987351794302222,0.07987351804500073,1.2767499349808443e-09
551,20,20,0.07557798995234548,0.0755779922167478,0.07557799159137754,2.9961134450098177e-08,2.1686632098625075e-08,8.274502103559633e-09,False,0.0755779443412182,0.0755779471718967,3.7453762679189884e-08
552,20,20,0.05033052751694,0.05033052703440191,0.05033052703440191,9.587383834097386e-09,9.587383834097386e-09,0.0,True,0.0503303645431593,0.05033036452944874,2.724113086188383e-10
553,20,20,0.01000203235547195,0.010002031935437963,0.010002031935437963,4.1994863826753555e-08,4.1994863826753555e-08,0.0,True,0.010002010686016525,0.010002010709129903,2.310873103771076e-09
554,20,20,0.055755812843154645,0.05575579680624691,0.05575579680624691,2.8762754795529285e-07,2.8762754795529285e-07,0.0,True,0.055751682531683305,0.05575170249604493,3.5809420570846043e-07
555,20,20,0.17782167534889728,0.1778216774603933,0.17782166907081753,1.187423300155028e-08,3.530548083180644e-08,4.7179713273133815e-08,False,0.17782164777358778,0.17782164706733003,3.971719744910565e-09
556,20,20,0.139864812029761,0.1398648193441292,0.1398648193441292,5.2295985589992646e-08,5.2295985589992646e-08,0.0,True,0.13986481332681994,0.13986480993213402,2.4271193897173458e-08
557,20,20,0.04967914433364945,0.049679145341673114,0.049679145341673114,2.0290680889537117e-08,2.0290680889537117e-08,0.0,True,0.04967913831040613,0.049679138183176444,2.5610284270948664e-09
558,20,20,0.2531191763404761,0.2531191832882921,0.253119169761692,2.7448793448404578e-08,2.5990856039347623e-08,5.343964802089834e-08,False,0.25311911998886105,0.2531191194598241,2.0900709772835027e-09
559,20,20,0.02464160879519442,0.024641609139199157,0.024641609139199157,1.3960319748159774e-08,1.3960319748159774e-08,0.0,True,0.02464158555058009,0.02464158554583642,1.9250671695511638e-10
560,20,20,0.03471014751385725,0.03471014799672905,0.03471014799672905,1.391154554757363e-08,1.391154554757363e-08,0.0,True,0.03471013702803476,0.034710136884478944,4.135846929904572e-09
561,20,20,0.1972484761079017,0.19724847718106858,0.19724847718106858,5.440685321698397e-09,5.440685321698397e-09,0.0,True,0.19724841165760476,0.19724840723902004,2.2401117363545675e-08
562,20,20,0.020971803857371196,0.020971803832778038,0.02097180299440359,1.1726772546103326e-09,4.114894517252527e-08,3.99762679647942e-08,False,0.02097180084747878,0.020971800814129683,1.590187608799888e-09
563,20,20,0.18423627058393893,0.1842362750559053,0.1842362750559053,2.4272996660012126e-08,2.4272996660012126e-08,0.0,True,0.18423623822116622,0.1842362377596461,2.505045333548383e-09
564,20,20,0.011099602584457375,0.011099602808167018,0.011099602678728341,2.0154743480411837e-08,8.493183906010626e-09,1.1661559339365473e-08,False,0.011099602137239522,0.011099602102229104,3.154204795199974e-09
565,21,21,0.12514616820825517,0.1251461678636902,0.1251461678636902,2.7533001196190367e-09,2.7533001196190367e-09,0.0,True,0.12514574733012995,0.1251457481596976,6.6288119972546825e-09
566,21,21,0.12573178835502752,0.12573179438631718,0.12573179438631718,4.796948918848245e-08,4.796948918848245e-08,0.0,True,0.1257313899628425,0.12573139244404316,1.9734138096826786e-08
567,21,21,0.18105618809900384,0.18105618882082034,0.18105618324486186,3.98669884217908e-09,2.681014125077876e-08,3.0796839970180115e-08,False,0.18105616459592327,0.18105616474942005,8.477853878206968e-10
568,21,21,0.029525105264423597,0.02952510512281974,0.02952510512281974,4.796049187431226e-09,4.796049187431226e-09,0.0,True,0.029524798222083357,0.02952479784883822,1.264175077838071e-08
569,21,21,0.22792579376187266,0.22792579226541973,0.22792579224369303,6.565526915987117e-09,6.660850500961139e-09,9.532358559987169e-11,False,0.2279255762723349,0.2279255763881406,5.080855786316166e-10
570,21,21,0.0030845219168647684,0.003084521964607103,0.003084521885572206,1.5478033909912632e-08,1.0145028349548322e-08,2.5623061862866332e-08,False,0.00308452141007114,0.0030845213932004212,5.46947699401683e-09
571,21,21,0.06399699626856835,0.06399699790274269,0.06399699790274269,2.553517247370585e-08,2.553517247370585e-08,0.0,True,0.06399688734041936,0.06399688702123132,4.987555676050166e-09
