label,problema,D,M,tier,dist,geracao,n_ds_membros,kflag
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,48,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,49,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,50,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,51,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,52,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,53,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,54,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,55,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,56,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,57,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,58,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,59,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,60,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,61,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,62,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,63,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,64,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,65,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,66,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,67,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,68,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,69,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,70,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,71,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,72,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,73,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,74,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,75,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,76,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,77,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,78,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,79,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,80,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,81,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,82,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,83,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,84,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,85,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,86,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,87,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,88,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,89,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,90,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,91,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,92,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,93,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,94,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,95,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,96,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,97,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,98,18,0
swap_small-lhs_DTLZ2,DTLZ2,12,3,small,lhs,99,18,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,1,94,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,2,84,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,3,80,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,4,78,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,5,76,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,6,73,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,7,71,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,8,70,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,9,68,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,10,68,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,11,66,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,12,64,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,13,64,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,14,63,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,15,61,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,16,61,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,17,59,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,18,59,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,19,58,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,20,56,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,21,54,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,22,53,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,23,51,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,24,47,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,25,42,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,26,39,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,27,35,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,28,33,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,29,33,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,30,31,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,31,29,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,32,28,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,33,26,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,34,22,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,35,22,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,36,20,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,37,18,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,38,17,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,39,15,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,40,12,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,41,10,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,42,9,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,43,6,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,44,4,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,45,3,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,46,3,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,47,2,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,48,2,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,49,2,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,50,2,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,51,2,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,52,2,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,53,2,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,54,2,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,55,2,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,56,2,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,57,2,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,58,2,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,59,2,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,60,2,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,61,2,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,62,2,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,63,2,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,64,2,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,65,2,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,66,2,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,67,2,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,68,2,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,69,2,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,70,1,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,71,1,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,72,1,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,73,1,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,74,1,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,75,1,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,76,1,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,77,1,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,78,1,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,79,1,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,80,1,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,81,1,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,82,1,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,83,1,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,84,1,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,85,1,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,86,1,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,87,1,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,88,1,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,89,1,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,90,1,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,91,1,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,92,1,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,93,0,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,94,0,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,95,0,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,96,0,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,97,0,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,98,0,0
swap_small-lhs_MMF16_20,MMF16_20,20,3,small,lhs,99,0,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,1,75,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,2,60,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,3,53,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,4,47,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,5,46,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,6,43,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,7,42,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,8,41,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,9,37,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,10,34,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,11,32,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,12,30,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,13,26,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,14,26,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,15,26,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,16,26,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,17,25,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,18,25,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,19,25,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,20,23,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,21,23,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,22,22,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,23,22,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,24,21,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,25,21,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,26,21,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,27,20,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,28,19,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,29,19,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,30,19,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,31,17,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,32,17,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,33,17,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,34,17,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,35,17,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,36,17,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,37,16,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,38,16,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,39,16,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,40,15,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,41,15,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,42,15,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,43,15,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,44,15,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,45,15,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,46,14,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,47,14,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,48,13,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,49,12,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,50,11,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,51,11,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,52,11,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,53,10,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,54,10,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,55,10,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,56,10,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,57,10,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,58,10,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,59,10,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,60,10,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,61,10,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,62,10,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,63,10,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,64,10,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,65,10,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,66,10,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,67,10,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,68,10,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,69,10,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,70,10,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,71,10,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,72,10,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,73,10,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,74,10,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,75,10,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,76,10,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,77,10,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,78,10,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,79,10,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,80,10,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,81,10,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,82,10,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,83,10,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,84,10,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,85,9,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,86,9,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,87,9,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,88,9,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,89,9,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,90,9,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,91,9,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,92,9,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,93,9,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,94,9,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,95,9,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,96,9,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,97,9,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,98,9,0
swap_small-lhs_WFG9,WFG9,22,2,small,lhs,99,9,0
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,1,77,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,2,26,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,3,8,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,4,3,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,5,2,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,6,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,7,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,8,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,9,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,10,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,11,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,12,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,13,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,14,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,15,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,16,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,17,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,18,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,19,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,20,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,21,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,22,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,23,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,24,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,25,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,26,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,27,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,28,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,29,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,30,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,31,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,32,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,33,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,34,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,35,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,36,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,37,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,38,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,39,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,40,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,41,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,42,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,43,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,44,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,45,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,46,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,47,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,48,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,49,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,50,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,51,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,52,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,53,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,54,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,55,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,56,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,57,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,58,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,59,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,60,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,61,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,62,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,63,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,64,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,65,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,66,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,67,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,68,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,69,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,70,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,71,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,72,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,73,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,74,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,75,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,76,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,77,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,78,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,79,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,80,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,81,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,82,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,83,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,84,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,85,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,86,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,87,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,88,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,89,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,90,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,91,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,92,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,93,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,94,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,95,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,96,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,97,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,98,0,1
swap_small-lhs_ZDT1,ZDT1,30,2,small,lhs,99,0,1
swap_small-lhs_ZDT4,ZDT4,10,2,small,lhs,1,76,1
swap_small-lhs_ZDT4,ZDT4,10,2,small,lhs,2,49,1
swap_small-lhs_ZDT4,ZDT4,10,2,small,lhs,3,34,1
swap_small-lhs_ZDT4,ZDT4,10,2,small,lhs,4,26,1
swap_small-lhs_ZDT4,ZDT4,10,2,small,lhs,5,19,1
swap_small-lhs_ZDT4,ZDT4,10,2,small,lhs,6,17,1
swap_small-lhs_ZDT4,ZDT4,10,2,small,lhs,7,17,1
swap_small-lhs_ZDT4,ZDT4,10,2,small,lhs,8,13,1
swap_small-lhs_ZDT4,ZDT4,10,2,small,lhs,9,13,1
swap_small-lhs_ZDT4,ZDT4,10,2,small,lhs,10,15,1
swap_small-lhs_ZDT4,ZDT4,10,2,small,lhs,11,15,1
swap_small-lhs_ZDT4,ZDT4,10,2,small,lhs,12,14,1
swap_small-lhs_ZDT4,ZDT4,10,2,small,lhs,13,14,1
swap_small-lhs_ZDT4,ZDT4,10,2,small,lhs,14,14,1
swap_small-lhs_ZDT4,ZDT4,10,2,small,lhs,15,13,1
swap_small-lhs_ZDT4,ZDT4,10,2,small,lhs,16,13,1
swap_small-lhs_ZDT4,ZDT4,10,2,small,lhs,17,13,1
swap_small-lhs_ZDT4,ZDT4,10,2,small,lhs,18,10,1
swap_small-lhs_ZDT4,ZDT4,10,2,small,lhs,19,10,1
swap_small-lhs_ZDT4,ZDT4,10,2,small,lhs,20,8,1
swap_small-lhs_ZDT4,ZDT4,10,2,small,lhs,21,8,1
swap_small-lhs_ZDT4,ZDT4,10,2,small,lhs,22,8,1
swap_small-lhs_ZDT4,ZDT4,10,2,small,lhs,23,8,1
swap_small-lhs_ZDT4,ZDT4,10,2,small,lhs,24,8,1
swap_small-lhs_ZDT4,ZDT4,10,2,small,lhs,25,8,1
