ts,rec,it,amostra,degrau_falho,pop_size,max_tries,erro,problema
2026-07-26T16:31:07.561+00:00,rs_runtimeerror_fallback,193,8,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T16:34:18.914+00:00,rs_runtimeerror_fallback,194,1,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
2026-07-26T16:34:20.108+00:00,rs_runtimeerror_fallback,194,3,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T16:34:21.507+00:00,rs_runtimeerror_fallback,194,6,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F22
2026-07-26T16:34:22.419+00:00,rs_runtimeerror_fallback,194,8,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F22
2026-07-26T16:34:23.660+00:00,rs_runtimeerror_fallback,194,10,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T16:37:55.395+00:00,rs_runtimeerror_fallback,195,3,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T16:40:40.196+00:00,rs_runtimeerror_fallback,196,2,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T16:40:42.115+00:00,rs_runtimeerror_fallback,196,3,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F22
2026-07-26T16:40:43.676+00:00,rs_runtimeerror_fallback,196,7,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T16:43:28.953+00:00,rs_runtimeerror_fallback,197,9,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T16:43:29.816+00:00,rs_runtimeerror_fallback,197,10,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T16:45:58.732+00:00,rs_runtimeerror_fallback,198,1,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F22
2026-07-26T16:49:13.448+00:00,rs_runtimeerror_fallback,199,5,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T16:52:49.740+00:00,rs_runtimeerror_fallback,200,3,0,1024,10,Only found 4 optimal points instead of 10.,BBOB_F22
2026-07-26T16:52:51.416+00:00,rs_runtimeerror_fallback,200,8,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T16:55:20.975+00:00,rs_runtimeerror_fallback,201,2,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T16:55:21.751+00:00,rs_runtimeerror_fallback,201,4,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F22
2026-07-26T16:55:23.101+00:00,rs_runtimeerror_fallback,201,7,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F22
2026-07-26T10:06:12.687+00:00,rs_runtimeerror_fallback,3,2,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F37
2026-07-26T10:07:18.975+00:00,rs_runtimeerror_fallback,5,8,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F37
2026-07-26T10:07:53.619+00:00,rs_runtimeerror_fallback,6,9,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F37
2026-07-26T10:08:26.206+00:00,rs_runtimeerror_fallback,7,2,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F37
2026-07-26T10:08:26.850+00:00,rs_runtimeerror_fallback,7,3,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F37
2026-07-26T10:08:27.908+00:00,rs_runtimeerror_fallback,7,6,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F37
2026-07-26T10:09:10.156+00:00,rs_runtimeerror_fallback,8,5,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F37
2026-07-26T10:10:37.412+00:00,rs_runtimeerror_fallback,10,2,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F37
2026-07-26T10:10:38.835+00:00,rs_runtimeerror_fallback,10,6,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F37
2026-07-26T10:12:15.240+00:00,rs_runtimeerror_fallback,12,9,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F37
2026-07-26T10:12:54.663+00:00,rs_runtimeerror_fallback,13,2,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F37
2026-07-26T10:13:41.524+00:00,rs_runtimeerror_fallback,14,2,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F37
2026-07-26T10:16:56.496+00:00,rs_runtimeerror_fallback,18,1,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F37
2026-07-26T10:16:57.651+00:00,rs_runtimeerror_fallback,18,5,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F37
2026-07-26T10:17:47.405+00:00,rs_runtimeerror_fallback,19,7,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F37
2026-07-26T10:20:31.383+00:00,rs_runtimeerror_fallback,22,3,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F37
2026-07-26T10:20:32.562+00:00,rs_runtimeerror_fallback,22,5,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F37
2026-07-26T10:26:03.580+00:00,rs_runtimeerror_fallback,28,9,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F37
2026-07-26T10:28:02.221+00:00,rs_runtimeerror_fallback,30,9,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F37
2026-07-26T10:28:02.969+00:00,rs_runtimeerror_fallback,30,10,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F37
2026-07-26T10:40:14.391+00:00,rs_runtimeerror_fallback,42,2,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F37
2026-07-26T10:44:43.304+00:00,rs_runtimeerror_fallback,46,5,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F37
2026-07-26T10:50:30.568+00:00,rs_runtimeerror_fallback,51,1,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F37
2026-07-26T10:51:40.333+00:00,rs_runtimeerror_fallback,52,2,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F37
2026-07-26T10:56:31.634+00:00,rs_runtimeerror_fallback,56,5,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F37
2026-07-26T12:34:27.852+00:00,rs_runtimeerror_fallback,114,4,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F37
2026-07-26T13:14:03.535+00:00,rs_runtimeerror_fallback,131,7,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F37
2026-07-26T14:59:16.001+00:00,rs_runtimeerror_fallback,168,10,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F37
2026-07-26T10:05:12.583+00:00,rs_runtimeerror_fallback,1,7,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F49
2026-07-26T10:05:13.875+00:00,rs_runtimeerror_fallback,1,9,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T10:05:45.432+00:00,rs_runtimeerror_fallback,2,5,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T10:05:46.178+00:00,rs_runtimeerror_fallback,2,6,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T10:05:47.058+00:00,rs_runtimeerror_fallback,2,9,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F49
2026-07-26T10:06:36.705+00:00,rs_runtimeerror_fallback,3,2,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T10:06:37.383+00:00,rs_runtimeerror_fallback,3,4,0,1024,10,Only found 4 optimal points instead of 10.,BBOB_F49
2026-07-26T10:07:13.016+00:00,rs_runtimeerror_fallback,4,2,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T10:07:13.647+00:00,rs_runtimeerror_fallback,4,4,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F49
2026-07-26T10:07:51.314+00:00,rs_runtimeerror_fallback,5,4,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T10:08:29.939+00:00,rs_runtimeerror_fallback,6,2,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T10:08:32.170+00:00,rs_runtimeerror_fallback,6,10,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T10:09:15.122+00:00,rs_runtimeerror_fallback,7,2,0,1024,10,Only found 4 optimal points instead of 10.,BBOB_F49
2026-07-26T10:09:16.277+00:00,rs_runtimeerror_fallback,7,7,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T10:09:58.803+00:00,rs_runtimeerror_fallback,8,7,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F49
2026-07-26T10:09:59.343+00:00,rs_runtimeerror_fallback,8,8,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T10:11:39.538+00:00,rs_runtimeerror_fallback,10,4,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T10:12:22.196+00:00,rs_runtimeerror_fallback,11,5,0,1024,10,Only found 3 optimal points instead of 10.,BBOB_F49
2026-07-26T10:13:03.096+00:00,rs_runtimeerror_fallback,12,5,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F49
2026-07-26T10:13:03.751+00:00,rs_runtimeerror_fallback,12,6,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T10:13:04.498+00:00,rs_runtimeerror_fallback,12,9,0,1024,10,Only found 4 optimal points instead of 10.,BBOB_F49
2026-07-26T10:13:05.162+00:00,rs_runtimeerror_fallback,12,10,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T10:13:50.931+00:00,rs_runtimeerror_fallback,13,10,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F49
2026-07-26T10:15:22.350+00:00,rs_runtimeerror_fallback,15,6,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T10:16:14.643+00:00,rs_runtimeerror_fallback,16,1,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T10:16:15.969+00:00,rs_runtimeerror_fallback,16,6,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T10:17:53.194+00:00,rs_runtimeerror_fallback,18,8,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F49
2026-07-26T10:17:53.830+00:00,rs_runtimeerror_fallback,18,10,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T10:18:42.215+00:00,rs_runtimeerror_fallback,19,7,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F49
2026-07-26T10:19:28.520+00:00,rs_runtimeerror_fallback,20,2,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T10:19:29.082+00:00,rs_runtimeerror_fallback,20,3,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T10:19:30.599+00:00,rs_runtimeerror_fallback,20,9,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T10:19:31.100+00:00,rs_runtimeerror_fallback,20,10,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T10:20:19.266+00:00,rs_runtimeerror_fallback,21,8,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F49
2026-07-26T10:22:02.989+00:00,rs_runtimeerror_fallback,23,8,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T10:22:50.025+00:00,rs_runtimeerror_fallback,24,7,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T10:23:45.846+00:00,rs_runtimeerror_fallback,25,8,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T10:25:32.895+00:00,rs_runtimeerror_fallback,27,5,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T10:26:25.359+00:00,rs_runtimeerror_fallback,28,1,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T10:26:26.470+00:00,rs_runtimeerror_fallback,28,4,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T10:26:28.246+00:00,rs_runtimeerror_fallback,28,10,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T10:27:26.643+00:00,rs_runtimeerror_fallback,29,7,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T10:28:14.327+00:00,rs_runtimeerror_fallback,30,5,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T10:29:08.280+00:00,rs_runtimeerror_fallback,31,6,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F49
2026-07-26T10:29:09.141+00:00,rs_runtimeerror_fallback,31,10,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F49
2026-07-26T10:30:07.218+00:00,rs_runtimeerror_fallback,32,7,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F49
2026-07-26T10:30:08.142+00:00,rs_runtimeerror_fallback,32,10,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T10:31:05.026+00:00,rs_runtimeerror_fallback,33,6,0,1024,10,Only found 4 optimal points instead of 10.,BBOB_F49
2026-07-26T10:32:00.178+00:00,rs_runtimeerror_fallback,34,8,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T10:32:59.553+00:00,rs_runtimeerror_fallback,35,1,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T10:33:01.786+00:00,rs_runtimeerror_fallback,35,8,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T10:33:53.506+00:00,rs_runtimeerror_fallback,36,3,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T10:33:55.598+00:00,rs_runtimeerror_fallback,36,10,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T10:34:55.922+00:00,rs_runtimeerror_fallback,37,9,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F49
2026-07-26T10:36:43.861+00:00,rs_runtimeerror_fallback,39,7,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T10:37:38.987+00:00,rs_runtimeerror_fallback,40,1,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F49
2026-07-26T10:37:39.803+00:00,rs_runtimeerror_fallback,40,4,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F49
2026-07-26T10:37:40.642+00:00,rs_runtimeerror_fallback,40,6,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T10:37:41.405+00:00,rs_runtimeerror_fallback,40,8,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F49
2026-07-26T10:38:39.478+00:00,rs_runtimeerror_fallback,41,8,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F49
2026-07-26T10:39:39.535+00:00,rs_runtimeerror_fallback,42,10,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T10:40:39.332+00:00,rs_runtimeerror_fallback,43,6,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T10:41:37.778+00:00,rs_runtimeerror_fallback,44,3,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F49
2026-07-26T10:41:39.250+00:00,rs_runtimeerror_fallback,44,7,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T10:41:40.961+00:00,rs_runtimeerror_fallback,44,7,1,2048,20,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T10:43:29.004+00:00,rs_runtimeerror_fallback,46,8,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T10:43:29.596+00:00,rs_runtimeerror_fallback,46,9,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T10:44:27.845+00:00,rs_runtimeerror_fallback,47,4,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T10:44:28.612+00:00,rs_runtimeerror_fallback,47,7,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F49
2026-07-26T10:45:25.332+00:00,rs_runtimeerror_fallback,48,10,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F49
2026-07-26T10:46:24.146+00:00,rs_runtimeerror_fallback,49,10,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T10:48:23.541+00:00,rs_runtimeerror_fallback,51,1,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T10:50:28.510+00:00,rs_runtimeerror_fallback,53,9,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T10:51:28.848+00:00,rs_runtimeerror_fallback,54,3,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T10:51:29.963+00:00,rs_runtimeerror_fallback,54,7,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T10:52:33.020+00:00,rs_runtimeerror_fallback,55,10,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T10:53:38.657+00:00,rs_runtimeerror_fallback,56,2,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F49
2026-07-26T10:53:41.868+00:00,rs_runtimeerror_fallback,56,9,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T10:55:41.140+00:00,rs_runtimeerror_fallback,58,1,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T10:55:42.719+00:00,rs_runtimeerror_fallback,58,3,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F49
2026-07-26T10:55:44.619+00:00,rs_runtimeerror_fallback,58,5,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T10:55:45.958+00:00,rs_runtimeerror_fallback,58,10,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T10:56:51.861+00:00,rs_runtimeerror_fallback,59,5,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F49
2026-07-26T10:57:56.029+00:00,rs_runtimeerror_fallback,60,1,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T10:59:00.370+00:00,rs_runtimeerror_fallback,61,3,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T11:01:17.155+00:00,rs_runtimeerror_fallback,63,2,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T11:02:25.231+00:00,rs_runtimeerror_fallback,64,3,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F49
2026-07-26T11:04:43.532+00:00,rs_runtimeerror_fallback,66,4,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T11:04:44.474+00:00,rs_runtimeerror_fallback,66,5,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T11:04:45.215+00:00,rs_runtimeerror_fallback,66,6,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T11:05:57.127+00:00,rs_runtimeerror_fallback,67,5,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T11:07:01.249+00:00,rs_runtimeerror_fallback,68,3,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T11:08:19.062+00:00,rs_runtimeerror_fallback,69,2,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T11:10:33.078+00:00,rs_runtimeerror_fallback,71,9,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T11:12:54.841+00:00,rs_runtimeerror_fallback,73,7,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F49
2026-07-26T11:15:21.584+00:00,rs_runtimeerror_fallback,75,3,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T11:16:40.124+00:00,rs_runtimeerror_fallback,76,1,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T11:16:40.777+00:00,rs_runtimeerror_fallback,76,2,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T11:18:02.010+00:00,rs_runtimeerror_fallback,77,8,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F49
2026-07-26T11:21:50.349+00:00,rs_runtimeerror_fallback,80,8,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T11:23:09.555+00:00,rs_runtimeerror_fallback,81,7,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T11:27:12.224+00:00,rs_runtimeerror_fallback,84,6,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T11:27:12.936+00:00,rs_runtimeerror_fallback,84,7,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T11:28:36.782+00:00,rs_runtimeerror_fallback,85,2,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T11:29:57.387+00:00,rs_runtimeerror_fallback,86,7,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F49
2026-07-26T11:32:43.854+00:00,rs_runtimeerror_fallback,88,6,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T11:32:45.682+00:00,rs_runtimeerror_fallback,88,8,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T11:32:46.564+00:00,rs_runtimeerror_fallback,88,10,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F49
2026-07-26T11:37:23.282+00:00,rs_runtimeerror_fallback,91,1,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T11:37:24.813+00:00,rs_runtimeerror_fallback,91,7,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F49
2026-07-26T11:37:25.404+00:00,rs_runtimeerror_fallback,91,8,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T11:40:28.967+00:00,rs_runtimeerror_fallback,93,6,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T11:43:28.696+00:00,rs_runtimeerror_fallback,95,8,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T11:43:30.155+00:00,rs_runtimeerror_fallback,95,8,1,2048,20,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T11:48:03.064+00:00,rs_runtimeerror_fallback,98,1,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T11:49:45.306+00:00,rs_runtimeerror_fallback,99,4,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T11:51:30.377+00:00,rs_runtimeerror_fallback,100,4,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F49
2026-07-26T11:51:31.070+00:00,rs_runtimeerror_fallback,100,5,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F49
2026-07-26T11:51:31.964+00:00,rs_runtimeerror_fallback,100,6,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T11:51:33.025+00:00,rs_runtimeerror_fallback,100,7,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T11:51:34.001+00:00,rs_runtimeerror_fallback,100,9,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T11:53:17.937+00:00,rs_runtimeerror_fallback,101,4,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F49
2026-07-26T11:54:54.535+00:00,rs_runtimeerror_fallback,102,8,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F49
2026-07-26T11:58:05.482+00:00,rs_runtimeerror_fallback,104,1,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T11:59:55.294+00:00,rs_runtimeerror_fallback,105,2,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T12:05:26.416+00:00,rs_runtimeerror_fallback,108,10,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T12:07:13.776+00:00,rs_runtimeerror_fallback,109,8,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T12:10:36.671+00:00,rs_runtimeerror_fallback,111,2,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F49
2026-07-26T12:10:37.723+00:00,rs_runtimeerror_fallback,111,5,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T12:12:26.751+00:00,rs_runtimeerror_fallback,112,6,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T12:12:27.824+00:00,rs_runtimeerror_fallback,112,9,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T12:18:15.680+00:00,rs_runtimeerror_fallback,115,2,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T12:20:07.148+00:00,rs_runtimeerror_fallback,116,6,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T12:24:00.082+00:00,rs_runtimeerror_fallback,118,1,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F49
2026-07-26T12:24:01.214+00:00,rs_runtimeerror_fallback,118,3,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T12:25:52.473+00:00,rs_runtimeerror_fallback,119,4,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F49
2026-07-26T12:25:53.190+00:00,rs_runtimeerror_fallback,119,6,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T12:27:40.238+00:00,rs_runtimeerror_fallback,120,2,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T12:27:41.373+00:00,rs_runtimeerror_fallback,120,4,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F49
2026-07-26T12:29:41.381+00:00,rs_runtimeerror_fallback,121,2,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T12:29:42.075+00:00,rs_runtimeerror_fallback,121,4,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T12:31:37.626+00:00,rs_runtimeerror_fallback,122,8,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T12:33:37.558+00:00,rs_runtimeerror_fallback,123,7,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T12:33:38.685+00:00,rs_runtimeerror_fallback,123,10,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T12:37:37.835+00:00,rs_runtimeerror_fallback,125,2,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T12:39:50.815+00:00,rs_runtimeerror_fallback,126,3,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T12:39:52.479+00:00,rs_runtimeerror_fallback,126,8,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F49
2026-07-26T12:42:04.169+00:00,rs_runtimeerror_fallback,127,2,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T12:42:05.185+00:00,rs_runtimeerror_fallback,127,4,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F49
2026-07-26T12:42:06.421+00:00,rs_runtimeerror_fallback,127,8,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
2026-07-26T12:42:07.488+00:00,rs_runtimeerror_fallback,127,10,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F49
2026-07-26T12:44:19.384+00:00,rs_runtimeerror_fallback,128,6,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T12:44:20.400+00:00,rs_runtimeerror_fallback,128,8,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T12:46:30.492+00:00,rs_runtimeerror_fallback,129,4,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F49
2026-07-26T12:54:54.115+00:00,rs_runtimeerror_fallback,133,2,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F49
