exp,alg,problema,semente,igd_plus,hv,igd,gd,spacing,n_nd,n_aval,erro,selo
main,smsemoa,ZDT6,21,5.438474167378172,0.0,5.438505375039536,4.987591196472567,0.2030344455708782,6,309,,
main,smsemoa,ZDT6,22,6.033231693952817,0.0,6.0332422939447685,5.877422438410867,0.2226892404538319,8,309,,
main,smsemoa,ZDT6,23,5.9344300170394355,0.0,5.935950105971309,5.359407664012011,0.19242325684049855,5,309,,
main,smsemoa,ZDT6,24,6.992142370587749,0.0,7.051164138740202,6.851847220091001,0.46090136361906997,7,309,,
main,smsemoa,ZDT6,25,5.81417944114844,0.0,5.814382444427824,5.859778365328492,0.5443196624107615,6,309,,
main,smsemoa,ZDT6,26,5.9913219665966935,0.0,5.991361154976001,5.846048353758596,0.21485521273056776,6,309,,
main,smsemoa,ZDT6,27,5.9767349494734106,0.0,5.9859678278155535,5.416498779463204,0.07998066376606972,6,309,,
main,smsemoa,ZDT6,28,5.927169921629774,0.0,5.951949470643745,5.3241471887181975,0.28422902418204243,3,309,,
main,smsemoa,ZDT6,42,6.605030137633778,0.0,6.605031169281124,6.0399457504004666,0.13003368301370838,6,309,,
off,b5m,BBOB_F1,0,0.09699163587692994,0.8535280239472229,0.16397595768248052,0.10209999170028414,0.027461244288748198,16,50,,
off,b5m,BBOB_F1,1,0.11448392523440587,0.8275572725089001,0.1699309935698849,0.14733001140647933,0.03812081345367092,16,50,,
off,b5m,BBOB_F1,2,0.09772267518058245,0.857565150325341,0.15540393148729006,0.10336142708665398,0.017185697290928423,24,50,,
off,b5m,BBOB_F1,3,0.07390323329427498,0.8946388298743334,0.13719765050930358,0.05955597385896677,0.015538208702047916,29,50,,
off,b5m,BBOB_F1,4,0.07442476071112482,0.8953454864801667,0.13687767500342063,0.06724763808477054,0.01604570465996451,25,50,,
off,b5m,BBOB_F1,5,0.11724011966855084,0.8141421785579304,0.17432935645463035,0.13207126983626394,0.036787567507910054,9,50,,
off,b5m,BBOB_F1,6,0.09077322892246037,0.8682038632664596,0.1564499254851977,0.08834588317459119,0.010515195848356366,25,50,,
off,b5m,BBOB_F1,7,0.08476601386963767,0.8789806818594122,0.14026613687134426,0.08647815549769743,0.016039396030400534,25,50,,
off,b5m,BBOB_F1,8,0.10702841824931345,0.8367343154758001,0.17223127538740698,0.11940390242756929,0.020227752718163964,16,50,,
off,b5m,BBOB_F1,9,0.08611151212026585,0.8749733667916492,0.15048650646348877,0.08298810779806365,0.016693111713655534,27,50,,
off,b5m,BBOB_F1,10,0.07312451431847886,0.8967643992970286,0.14095228910359286,0.06434942263294147,0.016209198093658738,26,50,,
off,b5m,BBOB_F1,11,0.10315117251394702,0.8464622707015158,0.1541363099370899,0.10622521916635881,0.026863156807516997,14,50,,
off,b5m,BBOB_F1,12,0.08576817533828686,0.8780092257676614,0.1455734785131779,0.09482574401339953,0.022036947779212834,24,50,,
off,b5m,BBOB_F1,13,0.1501122495435445,0.758826576025491,0.22462970303376886,0.11277645330931288,0.05728894813760963,13,50,,
off,b5m,BBOB_F1,14,0.09102931618794413,0.8712614009920674,0.1469309008878987,0.10266281814860007,0.020965594193338037,30,50,,
off,b5m,BBOB_F1,15,0.1258794349422866,0.8049077702529237,0.17955105196237384,0.15425558887188862,0.03616468694332665,11,50,,
off,b5m,BBOB_F1,16,0.09369547583634039,0.8617768469867101,0.16038874191477545,0.0896051893720574,0.014163022808382147,21,50,,
off,b5m,BBOB_F1,17,0.08930901885561929,0.873119702681739,0.15165866695012156,0.0899048396687557,0.0217979617574091,21,50,,
off,b5m,BBOB_F1,19,0.10039626069692742,0.8481374759787067,0.17420896596278337,0.10570655275229147,0.022835586264562027,18,50,,
off,b5m,BBOB_F1,20,0.08334677720630107,0.8806116291526561,0.15588621977292072,0.07733304403306315,0.01761310665767705,23,50,,
off,b5m,BBOB_F1,21,0.09847307802956946,0.8543136261048843,0.1627273231053538,0.09726833965142534,0.0184359986016759,23,50,,
off,b5m,BBOB_F1,22,0.08490804195733406,0.8791250959529456,0.13365737684321122,0.08872643634955323,0.011395708163583821,25,50,,
off,b5m,BBOB_F1,23,0.0913137017390465,0.8647785502828046,0.14817792908919022,0.10083372247561281,0.0256330962442432,17,50,,
off,b5m,BBOB_F1,24,0.11955354856754814,0.8165607666058835,0.17714127946156344,0.12732443259442908,0.04214674628637042,15,50,,
off,b5m,BBOB_F1,25,0.07758163371708725,0.892035640208838,0.14116828856901212,0.08075562527716568,0.02561485709617873,22,50,,
off,b5m,BBOB_F1,27,0.0942137457097972,0.8585611973809671,0.17245134171187027,0.1031131420773546,0.013800123009967389,19,50,,
off,b5m,BBOB_F1,28,0.10504114021968929,0.845101802342466,0.1551072237358398,0.11778787702271624,0.020809082267211166,23,50,,
off,b5m,BBOB_F1,42,0.08709293582915997,0.8757733791872327,0.15181221236747927,0.09336511378523468,0.014316286870722677,27,50,,
off,b5m,BBOB_F17,0,0.3956844366161438,0.503821976653427,0.4342111695215246,0.017461749400656177,0.02789883156362526,3,50,,
off,b5m,BBOB_F17,1,0.6074165546708111,0.26068321126513905,0.6319663549734683,0.10031523646616639,0.06151725711973285,14,50,,
off,b5m,BBOB_F17,2,0.25792710137815295,0.6728968510051324,0.30539390115796355,0.037165112179104155,0.024898518249908692,6,50,,
off,b5m,BBOB_F17,3,0.41361397672301,0.47691672846235095,0.4490254582554244,0.03771816322228133,0.022283280230399247,3,50,,
off,b5m,BBOB_F17,4,1.5247461945777314,0.0,1.5364934347708779,0.7789994872182454,0.0,3,50,,
off,b5m,BBOB_F17,5,0.29531497725511097,0.6223817791280049,0.34862688918942375,0.0395221161825722,0.003393024922212537,3,50,,
off,b5m,BBOB_F17,6,1.0768881593437194,0.0,1.0934134089806424,0.4443155832726546,0.11978618646708641,3,50,,
off,b5m,BBOB_F17,7,0.6538351298133469,0.20914683791550892,0.6770577463434645,0.03129830593455071,0.0,2,50,,
off,b5m,BBOB_F17,8,0.2852587545315383,0.6373063792636999,0.33918724534128153,0.03368068235124657,0.011803679677295804,4,50,,
off,b5m,BBOB_F17,9,0.6239676570714702,0.23978220420488552,0.6465901823785427,0.04908252278002095,0.012348999355195312,4,50,,
off,b5m,BBOB_F17,10,1.2199366947749986,0.0,1.2352307149543729,0.4736476041422408,0.0,1,50,,
off,b5m,BBOB_F17,11,0.2913550987090375,0.630856611626961,0.33319306388844117,0.028461939027958977,0.14894348452873793,8,50,,
off,b5m,BBOB_F17,12,0.3320522011908646,0.575410667087157,0.38041774418972135,0.03803620675992172,0.0,1,50,,
off,b5m,BBOB_F17,13,0.25770068157397025,0.6739852699569373,0.30447773747273527,0.03147631540349276,0.0291013431620293,5,50,,
off,b5m,BBOB_F17,14,0.25534565822846933,0.6763395676950175,0.3206482987563204,0.03543089085174167,0.0,2,50,,
off,b5m,BBOB_F17,15,0.6828381379617168,0.1777027119602944,0.7056377318436498,0.15014879801637568,0.009062381636769229,4,50,,
off,b5m,BBOB_F17,16,0.6783317185322687,0.1828631938267401,0.7013579015391829,0.051766292410526084,0.015538666592099577,8,50,,
off,b5m,BBOB_F17,17,0.07559628131096618,0.9692682238457573,0.22335774616038262,0.00341149886445862,0.009951771949003213,6,50,,
off,b5m,BBOB_F17,19,0.3622396048335091,0.5393849018793829,0.4009285323979012,0.034278641961504985,0.015863497391179107,25,50,,
off,b5m,BBOB_F17,20,0.4357326450365765,0.45078793589377963,0.4677819197814209,0.03930855056523203,0.019102300261104675,4,50,,
off,b5m,BBOB_F17,21,0.326256972440011,0.5888480169491651,0.36676563878260615,0.016590997294664327,0.012550478365687396,10,50,,
off,b5m,BBOB_F17,22,0.4251598807168554,0.46431280808496156,0.4588451797900747,0.03622685917554014,0.0,2,50,,
off,b5m,BBOB_F17,23,0.5641088962444596,0.307240094320159,0.5890341944566391,0.037461769971372835,0.010410345516243407,19,50,,
off,b5m,BBOB_F17,24,0.4426919046253752,0.4464803173765478,0.47247880810725384,0.03453686931900305,0.060086056054397236,7,50,,
off,b5m,BBOB_F17,25,0.3799919067238845,0.5179095314112843,0.41217933185392797,0.03752159083740933,0.05189177171459543,6,50,,
off,b5m,BBOB_F17,27,0.24767271136628816,0.6865788933734799,0.31446693224262445,0.0363624599246437,0.0,22,50,,
off,b5m,BBOB_F17,28,0.13663121854490162,0.8558171516033345,0.22947762344705194,0.01774677789224017,0.020579598974359015,5,50,,
off,b5m,BBOB_F17,42,0.4867828447730065,0.39335880374667254,0.5142187344155275,0.03849418794723366,0.0369153804991293,7,50,,
off,b5m,BBOB_F22,0,0.31918949987573053,0.6188106371099535,0.3621937363850177,0.15995978659681354,0.019240596964921156,16,50,,
off,b5m,BBOB_F22,1,0.6325499022519787,0.21464006791674997,0.6342333278773377,0.5567381077269705,0.019568799355061024,25,50,,
off,b5m,BBOB_F22,2,0.526537393619065,0.3582931037223878,0.6007786745020092,0.20776221198778605,0.038222256033983514,10,50,,
off,b5m,BBOB_F22,3,0.5345830861331062,0.32971725991057266,0.5368388902904111,0.5306342062354893,0.01412538830023965,27,50,,
off,b5m,BBOB_F22,4,0.4445434781706077,0.46008599914989484,0.4691356376552118,0.22098070319233706,0.062380713512770476,18,50,,
off,b5m,BBOB_F22,5,0.6794402961963151,0.18663147567449598,0.6806203021112867,0.6236611754658796,0.01124049564247218,25,50,,
off,b5m,BBOB_F22,6,0.5246535085601731,0.3750091461170488,0.5252727302201461,0.5188198497476096,0.033150184922083444,23,50,,
off,b5m,BBOB_F22,7,0.6650788166747187,0.19503585404001356,0.6663504052115177,0.6304302772311688,0.0146585234618735,26,50,,
off,b5m,BBOB_F22,8,0.5708181273877688,0.30987082962772466,0.5712063818653796,0.5544168530923345,0.02197941324642655,23,50,,
off,b5m,BBOB_F22,9,0.7472014811711911,0.125807775047353,0.7482725742935409,0.6798948805033478,0.05807590220406702,21,50,,
off,b5m,BBOB_F22,10,0.7701055167038809,0.12865327323802223,0.7703386371924,0.6940854339904678,0.01628868646714514,20,50,,
off,b5m,BBOB_F22,11,0.6479593513954456,0.21506882603192004,0.6487438670737691,0.6092413916480439,0.010752630581514993,20,50,,
off,b5m,BBOB_F22,12,0.7174557171280749,0.1551471944066391,0.7183423772703342,0.6573922070178595,0.01917255762601543,21,50,,
off,b5m,BBOB_F22,13,2.0285418520144436,0.0,2.067598382346255,1.2775755861266977,0.0,1,50,,
off,b5m,BBOB_F22,14,0.680378869792684,0.17432679097578588,0.6810769574705149,0.6547552074128901,0.016462718784264724,23,50,,
off,b5m,BBOB_F22,15,0.5129951063882491,0.34577958814506654,0.5152838657298051,0.520759952874904,0.014767309307252334,19,50,,
off,b5m,BBOB_F22,16,0.7191144832461878,0.14939526571165837,0.7203479651335231,0.6394082718164575,0.040799982202183706,27,50,,
off,b5m,BBOB_F22,17,0.6066637177114332,0.2624050742598818,0.6071966888382062,0.6064814973318672,0.04798693973164326,19,50,,
off,b5m,BBOB_F22,19,0.5262123401692458,0.32951487352525144,0.5282529414139865,0.5356548997933249,0.03501216556166973,23,50,,
off,b5m,BBOB_F22,20,0.6493072991935448,0.23485643003580528,0.6512111681678314,0.39038292885709575,0.028529985442131266,27,50,,
off,b5m,BBOB_F22,21,0.8689805400432425,0.06477660891248098,0.8692644542134409,0.7323565362231229,0.05983939240277692,19,50,,
off,b5m,BBOB_F22,22,0.5318668527915293,0.35284706611112404,0.5335023200608426,0.4907567417484654,0.020664959470545034,21,50,,
off,b5m,BBOB_F22,23,0.5637018235547048,0.31895697786864324,0.5639913342860537,0.5489680456310806,0.026452486326868453,23,50,,
off,b5m,BBOB_F22,24,0.6690208411026471,0.192795820262718,0.6702632528356387,0.6185146043178673,0.012018844933960278,32,50,,
off,b5m,BBOB_F22,25,0.7274363949144094,0.15995498172966177,0.7279036413253592,0.6677828560844575,0.009066924639788405,25,50,,
off,b5m,BBOB_F22,27,0.7011760919673209,0.17442932363344751,0.7016652676925494,0.6351230833050389,0.016979286640230448,23,50,,
off,b5m,BBOB_F22,28,2.5374127443029266,0.0,2.5374127443029266,4.318555209532532,0.09691214344842092,30,50,,
off,b5m,BBOB_F22,42,0.7521703519166867,0.1322645038398847,0.7528203232574218,0.6957977960577707,0.034872347671622846,22,50,,
off,b5m,BBOB_F37,0,0.2134684696709803,0.6048699422714148,0.2533843495482893,0.16951046654893484,0.03544378047167675,10,50,,
off,b5m,BBOB_F37,1,0.24041725682251006,0.5811514583998416,0.2858511673114639,0.2026694969921356,0.035074888463414854,7,50,,
off,b5m,BBOB_F37,2,0.26451787649226727,0.5623134705921818,0.30873909708564834,0.233375355845062,0.054966529919339376,7,50,,
off,b5m,BBOB_F37,3,0.23448465998351473,0.5548851784806887,0.2489625933041937,0.2063165372490139,0.10366333262419657,7,50,,
off,b5m,BBOB_F37,4,0.24833673873301373,0.5492700245034333,0.2809710350562301,0.20052609793928572,0.04553904133137198,7,50,,
off,b5m,BBOB_F37,5,0.24351211231536182,0.5753912275569523,0.30437700035875437,0.1589463824067308,0.0809936403889644,4,50,,
off,b5m,BBOB_F37,6,0.34423051414948524,0.3432980733891545,0.38004326445237085,0.19476838333459787,0.0,1,50,,
off,b5m,BBOB_F37,7,0.2530906202262098,0.5443906072468409,0.28247472198114454,0.20563532987515237,0.04180213509748867,5,50,,
off,b5m,BBOB_F37,8,0.23052292399117424,0.5908352607334685,0.2736066764767217,0.18167151218664218,0.03503695873409935,8,50,,
off,b5m,BBOB_F37,9,0.23901350066823004,0.5690185389087654,0.2696061046078873,0.21293782722482338,0.042011624538158016,6,50,,
off,b5m,BBOB_F37,10,0.22683779345323385,0.5559342177951424,0.2636126740049808,0.1585123459108922,0.07869554493957001,7,50,,
off,b5m,BBOB_F37,11,0.2421894761403384,0.5614590848935905,0.25903254612785664,0.20642690982454548,0.07598974944980624,5,50,,
off,b5m,BBOB_F37,12,0.2368259791241071,0.5754395963325846,0.2659047036542564,0.17892574763678107,0.06739501114583439,5,50,,
off,b5m,BBOB_F37,13,0.5278520925917086,0.3158063950550624,0.5656839276078026,0.27994260936337,0.016094921154274616,18,50,,
off,b5m,BBOB_F37,14,0.276601028986503,0.5307424661412257,0.3046496467835735,0.23199409319530154,0.04585022948474916,7,50,,
off,b5m,BBOB_F37,15,0.22081451290380996,0.6033721212148352,0.2629687117718164,0.17057199780245705,0.04079787984048156,6,50,,
off,b5m,BBOB_F37,16,0.3034587611098263,0.41922013844053163,0.33882286193578454,0.20011640603883807,0.0,4,50,,
off,b5m,BBOB_F37,17,0.21466239963612918,0.6309718637659488,0.25029937332152236,0.16155820439400162,0.0243019541358635,5,50,,
off,b5m,BBOB_F37,19,0.2580006554965895,0.5517442791537277,0.279556849651794,0.24254032798042402,0.025654767912267944,8,50,,
off,b5m,BBOB_F37,20,0.23045830705783896,0.5975381843840001,0.25093612256169967,0.1971078737973091,0.027711637610702736,6,50,,
off,b5m,BBOB_F37,21,0.27022873011938775,0.5136998618036892,0.3211287327247122,0.1899306983377523,0.053350660751030586,6,50,,
off,b5m,BBOB_F37,22,0.2356753407327501,0.5860206943172096,0.2687613134265862,0.24162682648734604,0.04016125251528792,9,50,,
off,b5m,BBOB_F37,23,0.24692314349556627,0.542303268075417,0.26483949428971393,0.2571665093546706,0.08572817576399538,6,50,,
off,b5m,BBOB_F37,24,0.2588582040902997,0.5320442508499783,0.2948846596995814,0.21745365218097149,0.07575038975230186,5,50,,
off,b5m,BBOB_F37,25,0.2685264428702507,0.5090292481015892,0.3030671303773106,0.20207860683514445,0.040073555028894446,3,50,,
off,b5m,BBOB_F37,27,0.4071348314863524,0.3195441667465986,0.4195957954377229,0.33100213298221587,0.01190448633084868,21,50,,
off,b5m,BBOB_F37,28,0.26187134868076234,0.5545426375336635,0.2902852334837503,0.21368758342307606,0.03034276531645123,8,50,,
off,b5m,BBOB_F37,42,0.24136246529028876,0.5709400650881025,0.24367369156765054,0.23259544298890647,0.07646249197675506,9,50,,
off,b5m,BBOB_F49,0,0.3649997839143692,0.542245763053746,0.39404236004442733,0.3363149237604251,0.05415752088388396,9,50,,
off,b5m,BBOB_F49,1,0.6141232968312088,0.3235508670595659,0.6476755558347506,0.2533630261797389,0.019581079174853296,7,50,,
off,b5m,BBOB_F49,2,0.7069364080773135,0.22548958603293215,0.7403828949677858,0.2581456944034017,0.017950935987459636,6,50,,
off,b5m,BBOB_F49,3,0.6259664757636212,0.30047450470361703,0.6639960245330857,0.25520622274474464,0.019849413348802015,3,50,,
off,b5m,BBOB_F49,4,0.6156294761364571,0.31754737357232204,0.6487816723094728,0.25529640439637624,0.05252067190020834,5,50,,
off,b5m,BBOB_F49,5,0.4000868749048572,0.5172863854659945,0.4227653616871913,0.3622625507218114,0.07943522483312425,7,50,,
off,b5m,BBOB_F49,6,0.6451603926422885,0.29435900425783784,0.6841358685903064,0.2086490676048599,0.01964211057718594,9,50,,
off,b5m,BBOB_F49,7,0.38820473182034954,0.5152958380061107,0.4187015361672814,0.3217551820076165,0.0508638530699949,7,50,,
off,b5m,BBOB_F49,8,0.429703138443588,0.5022226670911495,0.46059231865180256,0.27107259780731946,0.07416950008671898,6,50,,
off,b5m,BBOB_F49,9,0.7233765157828511,0.21034380474001943,0.7618946861455629,0.22931022529230358,0.0,2,50,,
off,b5m,BBOB_F49,10,0.44430261150591804,0.5081108900333389,0.44927627311701,0.3888840408896095,0.08888883534662888,12,50,,
off,b5m,BBOB_F49,11,0.7355322272887616,0.17978465038735797,0.74590604002346,0.5284532405320593,0.024910792907673004,3,50,,
off,b5m,BBOB_F49,12,0.44959166788013355,0.4837134880643177,0.4508138374824667,0.3040764859098129,0.056089927127352425,9,50,,
off,b5m,BBOB_F49,13,0.9139302763025425,0.08013470233723304,0.9145399033103248,0.6698892778369693,0.006490463069556479,19,50,,
off,b5m,BBOB_F49,14,0.5073271732853792,0.44420469120757977,0.5079580959139433,0.36926471992607773,0.051094830826268436,11,50,,
off,b5m,BBOB_F49,15,0.6357477914145792,0.3020856011472398,0.6766659422626975,0.21920878385144535,0.023526992506192813,7,50,,
off,b5m,BBOB_F49,16,0.673653653931503,0.25750267237619795,0.7031341408654735,0.2715959489577141,0.001542328731886687,3,50,,
off,b5m,BBOB_F49,17,0.613150494568745,0.32131907205562665,0.6511590985928232,0.23163011014859952,0.022337223785412575,9,50,,
off,b5m,BBOB_F49,19,0.31627038205509705,0.5984352180973376,0.3604956638861933,0.2799245569752271,0.05474939988755928,8,50,,
off,b5m,BBOB_F49,20,0.5649648135689973,0.36075089802711774,0.5973279505115903,0.2855728586546117,0.016695086860873492,15,50,,
off,b5m,BBOB_F49,21,0.4144455908419702,0.5156367279132452,0.480851996539774,0.18649495065266258,0.0,2,50,,
off,b5m,BBOB_F49,22,0.7467579651904541,0.1910591679434213,0.7777928389893579,0.258189323337819,0.014095947358316657,6,50,,
off,b5m,BBOB_F49,23,0.8023422505468173,0.10297046165099631,0.8032416499293836,0.6199978486114233,0.0834677164572021,9,50,,
off,b5m,BBOB_F49,24,0.7310273891109984,0.1977686020466901,0.7451234446003812,0.385690480728355,0.0,2,50,,
off,b5m,BBOB_F49,25,,,,,,0,0,final_ausente,
off,b5m,BBOB_F49,27,0.7146786151214934,0.22460785905141084,0.7548494537610763,0.21069393756938617,0.008040836890040648,9,50,,
off,b5m,BBOB_F49,28,0.524628832463917,0.4096270023390381,0.5719888089251358,0.20410294704146312,0.026872530238121483,6,50,,
off,b5m,BBOB_F49,42,0.6222845835110263,0.3224566530872475,0.6608855993174291,0.21580358663677984,0.02082918459268235,15,50,,
off,b5m,BBOB_F5,0,0.17202665797199274,0.5898448852788717,0.22844653071369703,0.08885191575245535,0.012975220517916424,19,50,,
off,b5m,BBOB_F5,1,0.16482679889664864,0.6041283673175158,0.21204347428616557,0.09705290671645642,0.01230845972069804,25,50,,
off,b5m,BBOB_F5,2,0.16330949664999359,0.6025152014386324,0.21236399244969378,0.08590873219370855,0.02299226444845906,19,50,,
off,b5m,BBOB_F5,3,0.17703113875169965,0.5828670197840338,0.21710426850236628,0.1295638007117877,0.009131900480819828,20,50,,
off,b5m,BBOB_F5,4,0.15509520189117001,0.6161482338674766,0.2110382842716867,0.061088333661026395,0.014718360619269233,24,50,,
off,b5m,BBOB_F5,5,0.15248549440978976,0.6228158844204876,0.1931897973391038,0.09658155791025301,0.013521171083005804,29,50,,
off,b5m,BBOB_F5,6,0.16845712363602613,0.5963317325281425,0.21952122108069977,0.08172106472778663,0.02221671947415919,21,50,,
off,b5m,BBOB_F5,7,0.1582680458121266,0.6094760636225274,0.21158850344627905,0.0886818857378995,0.015890962508531843,20,50,,
off,b5m,BBOB_F5,8,0.1575685923593357,0.6127066946739402,0.20340227487499818,0.11414455593927048,0.012441649436055604,19,50,,
off,b5m,BBOB_F5,9,0.1713485589338339,0.5906095385203143,0.2196591705467259,0.10559984910017688,0.018290880792555662,17,50,,
off,b5m,BBOB_F5,10,0.16459739157296324,0.6036580216498603,0.20206230363745237,0.10982175795248471,0.014250283995949586,27,50,,
off,b5m,BBOB_F5,11,0.15392353555186067,0.6193982350877355,0.19440989081719112,0.0840851305192668,0.010133204047760963,24,50,,
off,b5m,BBOB_F5,12,0.14710622868198708,0.6303155501570814,0.1897365646487931,0.08822792547645829,0.011423165110133637,27,50,,
off,b5m,BBOB_F5,13,0.2080351006832195,0.5461581427995192,0.2496111023114664,0.12680939443693726,0.019986749272053166,23,50,,
off,b5m,BBOB_F5,14,0.1323766698607381,0.6514803628800333,0.18017795794192817,0.07446929550361346,0.00881117778753435,29,50,,
off,b5m,BBOB_F5,15,0.13944057366471044,0.6390795175944832,0.19305817542575698,0.07037231076352463,0.02716256155820134,22,50,,
off,b5m,BBOB_F5,16,0.13170237982207228,0.6562451906461074,0.16558909056403712,0.09448400270623905,0.015301889240843247,23,50,,
off,b5m,BBOB_F5,17,0.15041722731736268,0.6224362254477621,0.19917669253462522,0.09940097159389301,0.02001033957020047,18,50,,
off,b5m,BBOB_F5,19,0.15336462140251494,0.617527315073254,0.20889427653059403,0.06456104244546276,0.011456956493316794,28,50,,
off,b5m,BBOB_F5,20,0.16183297007250405,0.6058453316145918,0.20855584268959457,0.09810995621340432,0.013577423634535924,22,50,,
off,b5m,BBOB_F5,21,0.1627228661840716,0.6055962295740114,0.21131625476819957,0.08607785672974455,0.01139549748273766,25,50,,
off,b5m,BBOB_F5,22,0.11321830168602937,0.6823244218651409,0.15721313069369894,0.06526861207051109,0.012024832606491955,25,50,,
off,b5m,BBOB_F5,23,0.16721596733412356,0.5964786904354878,0.21789588060116394,0.07681268387530683,0.023784068921001114,15,50,,
off,b5m,BBOB_F5,24,0.12060112363860775,0.6806447135029736,0.13025962767734234,0.16349442521960866,0.034682544450556234,19,50,,
off,b5m,BBOB_F5,25,,,,,,0,0,final_ausente,
off,b5m,BBOB_F5,27,0.1452500318237753,0.6315579769116314,0.2061966777366484,0.05979187345803139,0.013020293794101061,24,50,,
off,b5m,BBOB_F5,28,0.18315357416135267,0.5771284283157216,0.22885372522831038,0.11751007438285252,0.012637251334501358,26,50,,
off,b5m,BBOB_F5,42,0.14347313886886406,0.6324349667078573,0.207133486126146,0.068416967253404,0.01299369094993586,21,50,,
off,b5m,BBOB_F55,0,0.8637283602083428,0.027186724936371746,0.8637283602083428,0.5307559130770817,0.36466277504327266,3,50,,
off,b5m,BBOB_F55,1,0.8493507181082164,0.12406790169695313,0.8501659648541243,0.6061778899267671,0.029406637172097436,4,50,,
off,b5m,BBOB_F55,2,0.8608030718537597,0.09241487680730087,0.8608030718537597,0.6686098200764199,0.03860032237701545,16,50,,
off,b5m,BBOB_F55,3,0.7959194906178098,0.0771449764763658,0.7978971143416724,0.37155341408152404,0.19714402335407558,8,50,,
off,b5m,BBOB_F55,4,0.8680621315266748,0.05086229051268442,0.8680621315266748,0.7349306395468667,0.11813595721716744,15,50,,
off,b5m,BBOB_F55,5,0.6046090620651303,0.27717325446944135,0.6062307088336638,0.3849224322658009,0.011892407241980311,4,50,,
off,b5m,BBOB_F55,6,1.1002561153998676,0.021853438106505522,1.1002561153998676,0.9432202268754718,0.011687233487824451,3,50,,
off,b5m,BBOB_F55,7,0.8184606120269631,0.12131201604990988,0.8184861707817672,0.7398948741022416,0.08523599244779266,7,50,,
off,b5m,BBOB_F55,8,0.4786269286552369,0.4178404194971774,0.48196669428516636,0.3686094956914315,0.30047066323627525,3,50,,
off,b5m,BBOB_F55,9,0.8448896570892344,0.11584276491419625,0.845460187116311,0.7584613152006198,0.0,2,50,,
off,b5m,BBOB_F55,10,0.9522827394488824,0.0,0.9529049332299864,0.5777524055821076,0.0,2,50,,
off,b5m,BBOB_F55,11,1.0374552247319133,0.015734923467367948,1.0374552247319133,0.8766182518220043,0.051915713084097634,8,50,,
off,b5m,BBOB_F55,12,0.6376724425850523,0.2646139285130507,0.6394630819285687,0.5446073953669821,0.0,2,50,,
off,b5m,BBOB_F55,13,1.082601939261563,0.0,1.0827274311576118,0.8298248389175981,0.034470453561656234,8,50,,
off,b5m,BBOB_F55,14,0.8116252791390226,0.1370642243681406,0.8116280853509901,0.6292586189735527,0.022736771085349272,9,50,,
off,b5m,BBOB_F55,15,0.6804201015282697,0.16157392118521538,0.6804388992578827,0.45283272217390164,0.19954167384893368,6,50,,
off,b5m,BBOB_F55,16,0.7252729425436422,0.16950842980707648,0.7253357719558811,0.5733357435185974,0.14414604809700798,5,50,,
off,b5m,BBOB_F55,17,0.8757779047994533,0.05625324727108533,0.8782494298676885,0.8375266185395629,0.17231546025562575,7,50,,
off,b5m,BBOB_F55,19,1.0459830627895617,0.028564276328751827,1.0459895983002871,0.8191110509507739,0.01859469053619349,8,50,,
off,b5m,BBOB_F55,20,0.7609788971871828,0.15134697110875744,0.7609788971871828,0.5698963477590863,0.08525579571674928,10,50,,
off,b5m,BBOB_F55,21,0.8182319471320547,0.12512820208045983,0.8212770373101842,0.7341757449050266,0.3657310533277811,3,50,,
off,b5m,BBOB_F55,22,0.8900057571204111,0.015159851050322793,0.8908914382590131,0.4762492692402804,0.0,2,50,,
off,b5m,BBOB_F55,23,1.2642969872548795,0.0004005619273813482,1.2642969872548795,1.0776709204151702,0.005689045203161917,21,50,,
off,b5m,BBOB_F55,24,1.0804010456148612,0.006343359478795528,1.0804010456148612,0.8117851172293992,0.03388988096443298,11,50,,
off,b5m,BBOB_F55,25,,,,,,0,0,final_ausente,
off,b5m,BBOB_F55,27,0.8800438262597807,0.03549274112235116,0.881274329718438,0.4811281025695151,0.0,2,50,,
off,b5m,BBOB_F55,28,0.5755931114557263,0.30853054117193296,0.5844455112473828,0.5462578969340115,0.0,2,50,,
off,b5m,BBOB_F55,42,1.0035095724263108,0.00499472320390789,1.0035095724263108,0.8505790040884933,0.038497437428637524,9,50,,
off,b5m,DDMOP7,0,,,,,,0,0,final_ausente,
off,b5m,DTLZ1,0,208.88037982963726,0.0,208.88037982963726,314.85532371171007,44.01042585470468,9,105,,
off,b5m,DTLZ1,1,133.1623736284174,0.0,133.1623736284174,191.46349383707295,41.865710131434014,11,105,,
off,b5m,DTLZ1,2,75.48071016965972,0.0,75.48071016965972,75.12356586746132,0.0,3,105,,
off,b5m,DTLZ1,3,167.47098341035982,0.0,167.47098341035982,370.8326791008724,42.23775659996667,6,105,,
off,b5m,DTLZ1,4,293.1838228087312,0.0,293.1841584283666,339.9818327974486,40.9881719643968,3,105,,
off,b5m,DTLZ1,5,149.86150260669297,0.0,149.86150260669297,192.94018994132256,30.92034996603381,10,105,,
off,b5m,DTLZ1,6,93.80176334889582,0.0,93.80176334889582,120.89063682461752,6.510221874629788,5,105,,
off,b5m,DTLZ1,7,229.4154338209745,0.0,229.4154338209745,269.0274897821661,35.87740163329395,3,105,,
off,b5m,DTLZ1,8,166.66052759262845,0.0,166.6606155611394,243.31776464726246,13.3313361539106,13,105,,
