run_id,exp,regime,alg,config,problema,semente,q,tier,dist,stack,env,env_problema,ponte
sweep-medium-mvns_c311_DTLZ2_10,sweep-medium-mvns,offline,c311,c311,DTLZ2,10,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_DTLZ2_11,sweep-medium-mvns,offline,c311,c311,DTLZ2,11,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_DTLZ2_12,sweep-medium-mvns,offline,c311,c311,DTLZ2,12,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_DTLZ2_13,sweep-medium-mvns,offline,c311,c311,DTLZ2,13,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_DTLZ2_14,sweep-medium-mvns,offline,c311,c311,DTLZ2,14,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_DTLZ2_15,sweep-medium-mvns,offline,c311,c311,DTLZ2,15,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_DTLZ2_16,sweep-medium-mvns,offline,c311,c311,DTLZ2,16,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_DTLZ2_17,sweep-medium-mvns,offline,c311,c311,DTLZ2,17,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_DTLZ2_18,sweep-medium-mvns,offline,c311,c311,DTLZ2,18,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_DTLZ2_19,sweep-medium-mvns,offline,c311,c311,DTLZ2,19,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_DTLZ2_20,sweep-medium-mvns,offline,c311,c311,DTLZ2,20,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_DTLZ2_21,sweep-medium-mvns,offline,c311,c311,DTLZ2,21,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_DTLZ2_22,sweep-medium-mvns,offline,c311,c311,DTLZ2,22,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_DTLZ2_23,sweep-medium-mvns,offline,c311,c311,DTLZ2,23,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_DTLZ2_24,sweep-medium-mvns,offline,c311,c311,DTLZ2,24,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_DTLZ2_25,sweep-medium-mvns,offline,c311,c311,DTLZ2,25,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_DTLZ2_26,sweep-medium-mvns,offline,c311,c311,DTLZ2,26,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_DTLZ2_27,sweep-medium-mvns,offline,c311,c311,DTLZ2,27,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_DTLZ2_28,sweep-medium-mvns,offline,c311,c311,DTLZ2,28,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_DTLZ2_42,sweep-medium-mvns,offline,c311,c311,DTLZ2,42,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_WFG9_0,sweep-medium-mvns,offline,c311,c311,WFG9,0,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_WFG9_1,sweep-medium-mvns,offline,c311,c311,WFG9,1,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_WFG9_2,sweep-medium-mvns,offline,c311,c311,WFG9,2,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_WFG9_3,sweep-medium-mvns,offline,c311,c311,WFG9,3,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_WFG9_4,sweep-medium-mvns,offline,c311,c311,WFG9,4,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_WFG9_5,sweep-medium-mvns,offline,c311,c311,WFG9,5,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_WFG9_6,sweep-medium-mvns,offline,c311,c311,WFG9,6,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_WFG9_7,sweep-medium-mvns,offline,c311,c311,WFG9,7,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_WFG9_8,sweep-medium-mvns,offline,c311,c311,WFG9,8,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_WFG9_9,sweep-medium-mvns,offline,c311,c311,WFG9,9,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_WFG9_10,sweep-medium-mvns,offline,c311,c311,WFG9,10,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_WFG9_11,sweep-medium-mvns,offline,c311,c311,WFG9,11,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_WFG9_12,sweep-medium-mvns,offline,c311,c311,WFG9,12,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_WFG9_13,sweep-medium-mvns,offline,c311,c311,WFG9,13,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_WFG9_14,sweep-medium-mvns,offline,c311,c311,WFG9,14,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_WFG9_15,sweep-medium-mvns,offline,c311,c311,WFG9,15,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_WFG9_16,sweep-medium-mvns,offline,c311,c311,WFG9,16,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_WFG9_17,sweep-medium-mvns,offline,c311,c311,WFG9,17,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_WFG9_18,sweep-medium-mvns,offline,c311,c311,WFG9,18,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_WFG9_19,sweep-medium-mvns,offline,c311,c311,WFG9,19,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_WFG9_20,sweep-medium-mvns,offline,c311,c311,WFG9,20,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_WFG9_21,sweep-medium-mvns,offline,c311,c311,WFG9,21,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_WFG9_22,sweep-medium-mvns,offline,c311,c311,WFG9,22,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_WFG9_23,sweep-medium-mvns,offline,c311,c311,WFG9,23,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_WFG9_24,sweep-medium-mvns,offline,c311,c311,WFG9,24,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_WFG9_25,sweep-medium-mvns,offline,c311,c311,WFG9,25,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_WFG9_26,sweep-medium-mvns,offline,c311,c311,WFG9,26,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_WFG9_27,sweep-medium-mvns,offline,c311,c311,WFG9,27,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_WFG9_28,sweep-medium-mvns,offline,c311,c311,WFG9,28,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_WFG9_42,sweep-medium-mvns,offline,c311,c311,WFG9,42,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_ZDT1_0,sweep-medium-mvns,offline,c311,c311,ZDT1,0,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_ZDT1_1,sweep-medium-mvns,offline,c311,c311,ZDT1,1,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_ZDT1_2,sweep-medium-mvns,offline,c311,c311,ZDT1,2,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_ZDT1_3,sweep-medium-mvns,offline,c311,c311,ZDT1,3,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_ZDT1_4,sweep-medium-mvns,offline,c311,c311,ZDT1,4,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_ZDT1_5,sweep-medium-mvns,offline,c311,c311,ZDT1,5,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_ZDT1_6,sweep-medium-mvns,offline,c311,c311,ZDT1,6,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_ZDT1_7,sweep-medium-mvns,offline,c311,c311,ZDT1,7,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_ZDT1_8,sweep-medium-mvns,offline,c311,c311,ZDT1,8,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_ZDT1_9,sweep-medium-mvns,offline,c311,c311,ZDT1,9,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_ZDT1_10,sweep-medium-mvns,offline,c311,c311,ZDT1,10,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_ZDT1_11,sweep-medium-mvns,offline,c311,c311,ZDT1,11,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_ZDT1_12,sweep-medium-mvns,offline,c311,c311,ZDT1,12,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_ZDT1_13,sweep-medium-mvns,offline,c311,c311,ZDT1,13,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_ZDT1_14,sweep-medium-mvns,offline,c311,c311,ZDT1,14,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_ZDT1_15,sweep-medium-mvns,offline,c311,c311,ZDT1,15,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_ZDT1_16,sweep-medium-mvns,offline,c311,c311,ZDT1,16,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_ZDT1_17,sweep-medium-mvns,offline,c311,c311,ZDT1,17,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_ZDT1_18,sweep-medium-mvns,offline,c311,c311,ZDT1,18,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_ZDT1_19,sweep-medium-mvns,offline,c311,c311,ZDT1,19,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_ZDT1_20,sweep-medium-mvns,offline,c311,c311,ZDT1,20,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_ZDT1_21,sweep-medium-mvns,offline,c311,c311,ZDT1,21,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_ZDT1_22,sweep-medium-mvns,offline,c311,c311,ZDT1,22,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_ZDT1_23,sweep-medium-mvns,offline,c311,c311,ZDT1,23,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_ZDT1_24,sweep-medium-mvns,offline,c311,c311,ZDT1,24,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_ZDT1_25,sweep-medium-mvns,offline,c311,c311,ZDT1,25,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_ZDT1_26,sweep-medium-mvns,offline,c311,c311,ZDT1,26,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_ZDT1_27,sweep-medium-mvns,offline,c311,c311,ZDT1,27,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_ZDT1_28,sweep-medium-mvns,offline,c311,c311,ZDT1,28,1,medium,mvns,python,env_c311,inproc,
sweep-medium-mvns_c311_ZDT1_42,sweep-medium-mvns,offline,c311,c311,ZDT1,42,1,medium,mvns,python,env_c311,inproc,
sweep-big-lhs_c311_MMF16_20_0,sweep-big-lhs,offline,c311,c311,MMF16_20,0,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_MMF16_20_1,sweep-big-lhs,offline,c311,c311,MMF16_20,1,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_MMF16_20_2,sweep-big-lhs,offline,c311,c311,MMF16_20,2,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_MMF16_20_3,sweep-big-lhs,offline,c311,c311,MMF16_20,3,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_MMF16_20_4,sweep-big-lhs,offline,c311,c311,MMF16_20,4,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_MMF16_20_5,sweep-big-lhs,offline,c311,c311,MMF16_20,5,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_MMF16_20_6,sweep-big-lhs,offline,c311,c311,MMF16_20,6,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_MMF16_20_7,sweep-big-lhs,offline,c311,c311,MMF16_20,7,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_MMF16_20_8,sweep-big-lhs,offline,c311,c311,MMF16_20,8,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_MMF16_20_9,sweep-big-lhs,offline,c311,c311,MMF16_20,9,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_MMF16_20_10,sweep-big-lhs,offline,c311,c311,MMF16_20,10,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_MMF16_20_11,sweep-big-lhs,offline,c311,c311,MMF16_20,11,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_MMF16_20_12,sweep-big-lhs,offline,c311,c311,MMF16_20,12,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_MMF16_20_13,sweep-big-lhs,offline,c311,c311,MMF16_20,13,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_MMF16_20_14,sweep-big-lhs,offline,c311,c311,MMF16_20,14,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_MMF16_20_15,sweep-big-lhs,offline,c311,c311,MMF16_20,15,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_MMF16_20_16,sweep-big-lhs,offline,c311,c311,MMF16_20,16,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_MMF16_20_17,sweep-big-lhs,offline,c311,c311,MMF16_20,17,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_MMF16_20_18,sweep-big-lhs,offline,c311,c311,MMF16_20,18,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_MMF16_20_19,sweep-big-lhs,offline,c311,c311,MMF16_20,19,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_MMF16_20_20,sweep-big-lhs,offline,c311,c311,MMF16_20,20,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_MMF16_20_21,sweep-big-lhs,offline,c311,c311,MMF16_20,21,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_MMF16_20_22,sweep-big-lhs,offline,c311,c311,MMF16_20,22,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_MMF16_20_23,sweep-big-lhs,offline,c311,c311,MMF16_20,23,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_MMF16_20_24,sweep-big-lhs,offline,c311,c311,MMF16_20,24,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_MMF16_20_25,sweep-big-lhs,offline,c311,c311,MMF16_20,25,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_MMF16_20_26,sweep-big-lhs,offline,c311,c311,MMF16_20,26,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_MMF16_20_27,sweep-big-lhs,offline,c311,c311,MMF16_20,27,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_MMF16_20_28,sweep-big-lhs,offline,c311,c311,MMF16_20,28,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_MMF16_20_42,sweep-big-lhs,offline,c311,c311,MMF16_20,42,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_ZDT4_0,sweep-big-lhs,offline,c311,c311,ZDT4,0,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_ZDT4_1,sweep-big-lhs,offline,c311,c311,ZDT4,1,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_ZDT4_2,sweep-big-lhs,offline,c311,c311,ZDT4,2,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_ZDT4_3,sweep-big-lhs,offline,c311,c311,ZDT4,3,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_ZDT4_4,sweep-big-lhs,offline,c311,c311,ZDT4,4,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_ZDT4_5,sweep-big-lhs,offline,c311,c311,ZDT4,5,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_ZDT4_6,sweep-big-lhs,offline,c311,c311,ZDT4,6,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_ZDT4_7,sweep-big-lhs,offline,c311,c311,ZDT4,7,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_ZDT4_8,sweep-big-lhs,offline,c311,c311,ZDT4,8,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_ZDT4_9,sweep-big-lhs,offline,c311,c311,ZDT4,9,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_ZDT4_10,sweep-big-lhs,offline,c311,c311,ZDT4,10,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_ZDT4_11,sweep-big-lhs,offline,c311,c311,ZDT4,11,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_ZDT4_12,sweep-big-lhs,offline,c311,c311,ZDT4,12,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_ZDT4_13,sweep-big-lhs,offline,c311,c311,ZDT4,13,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_ZDT4_14,sweep-big-lhs,offline,c311,c311,ZDT4,14,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_ZDT4_15,sweep-big-lhs,offline,c311,c311,ZDT4,15,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_ZDT4_16,sweep-big-lhs,offline,c311,c311,ZDT4,16,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_ZDT4_17,sweep-big-lhs,offline,c311,c311,ZDT4,17,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_ZDT4_18,sweep-big-lhs,offline,c311,c311,ZDT4,18,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_ZDT4_19,sweep-big-lhs,offline,c311,c311,ZDT4,19,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_ZDT4_20,sweep-big-lhs,offline,c311,c311,ZDT4,20,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_ZDT4_21,sweep-big-lhs,offline,c311,c311,ZDT4,21,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_ZDT4_22,sweep-big-lhs,offline,c311,c311,ZDT4,22,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_ZDT4_23,sweep-big-lhs,offline,c311,c311,ZDT4,23,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_ZDT4_24,sweep-big-lhs,offline,c311,c311,ZDT4,24,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_ZDT4_25,sweep-big-lhs,offline,c311,c311,ZDT4,25,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_ZDT4_26,sweep-big-lhs,offline,c311,c311,ZDT4,26,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_ZDT4_27,sweep-big-lhs,offline,c311,c311,ZDT4,27,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_ZDT4_28,sweep-big-lhs,offline,c311,c311,ZDT4,28,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_ZDT4_42,sweep-big-lhs,offline,c311,c311,ZDT4,42,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_DTLZ2_0,sweep-big-lhs,offline,c311,c311,DTLZ2,0,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_DTLZ2_1,sweep-big-lhs,offline,c311,c311,DTLZ2,1,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_DTLZ2_2,sweep-big-lhs,offline,c311,c311,DTLZ2,2,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_DTLZ2_3,sweep-big-lhs,offline,c311,c311,DTLZ2,3,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_DTLZ2_4,sweep-big-lhs,offline,c311,c311,DTLZ2,4,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_DTLZ2_5,sweep-big-lhs,offline,c311,c311,DTLZ2,5,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_DTLZ2_6,sweep-big-lhs,offline,c311,c311,DTLZ2,6,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_DTLZ2_7,sweep-big-lhs,offline,c311,c311,DTLZ2,7,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_DTLZ2_8,sweep-big-lhs,offline,c311,c311,DTLZ2,8,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_DTLZ2_9,sweep-big-lhs,offline,c311,c311,DTLZ2,9,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_DTLZ2_10,sweep-big-lhs,offline,c311,c311,DTLZ2,10,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_DTLZ2_11,sweep-big-lhs,offline,c311,c311,DTLZ2,11,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_DTLZ2_12,sweep-big-lhs,offline,c311,c311,DTLZ2,12,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_DTLZ2_13,sweep-big-lhs,offline,c311,c311,DTLZ2,13,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_DTLZ2_14,sweep-big-lhs,offline,c311,c311,DTLZ2,14,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_DTLZ2_15,sweep-big-lhs,offline,c311,c311,DTLZ2,15,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_DTLZ2_16,sweep-big-lhs,offline,c311,c311,DTLZ2,16,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_DTLZ2_17,sweep-big-lhs,offline,c311,c311,DTLZ2,17,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_DTLZ2_18,sweep-big-lhs,offline,c311,c311,DTLZ2,18,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_DTLZ2_19,sweep-big-lhs,offline,c311,c311,DTLZ2,19,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_DTLZ2_20,sweep-big-lhs,offline,c311,c311,DTLZ2,20,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_DTLZ2_21,sweep-big-lhs,offline,c311,c311,DTLZ2,21,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_DTLZ2_22,sweep-big-lhs,offline,c311,c311,DTLZ2,22,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_DTLZ2_23,sweep-big-lhs,offline,c311,c311,DTLZ2,23,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_DTLZ2_24,sweep-big-lhs,offline,c311,c311,DTLZ2,24,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_DTLZ2_25,sweep-big-lhs,offline,c311,c311,DTLZ2,25,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_DTLZ2_26,sweep-big-lhs,offline,c311,c311,DTLZ2,26,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_DTLZ2_27,sweep-big-lhs,offline,c311,c311,DTLZ2,27,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_DTLZ2_28,sweep-big-lhs,offline,c311,c311,DTLZ2,28,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_DTLZ2_42,sweep-big-lhs,offline,c311,c311,DTLZ2,42,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_WFG9_0,sweep-big-lhs,offline,c311,c311,WFG9,0,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_WFG9_1,sweep-big-lhs,offline,c311,c311,WFG9,1,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_WFG9_2,sweep-big-lhs,offline,c311,c311,WFG9,2,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_WFG9_3,sweep-big-lhs,offline,c311,c311,WFG9,3,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_WFG9_4,sweep-big-lhs,offline,c311,c311,WFG9,4,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_WFG9_5,sweep-big-lhs,offline,c311,c311,WFG9,5,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_WFG9_6,sweep-big-lhs,offline,c311,c311,WFG9,6,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_WFG9_7,sweep-big-lhs,offline,c311,c311,WFG9,7,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_WFG9_8,sweep-big-lhs,offline,c311,c311,WFG9,8,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_WFG9_9,sweep-big-lhs,offline,c311,c311,WFG9,9,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_WFG9_10,sweep-big-lhs,offline,c311,c311,WFG9,10,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_WFG9_11,sweep-big-lhs,offline,c311,c311,WFG9,11,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_WFG9_12,sweep-big-lhs,offline,c311,c311,WFG9,12,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_WFG9_13,sweep-big-lhs,offline,c311,c311,WFG9,13,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_WFG9_14,sweep-big-lhs,offline,c311,c311,WFG9,14,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_WFG9_15,sweep-big-lhs,offline,c311,c311,WFG9,15,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_WFG9_16,sweep-big-lhs,offline,c311,c311,WFG9,16,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_WFG9_17,sweep-big-lhs,offline,c311,c311,WFG9,17,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_WFG9_18,sweep-big-lhs,offline,c311,c311,WFG9,18,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_WFG9_19,sweep-big-lhs,offline,c311,c311,WFG9,19,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_WFG9_20,sweep-big-lhs,offline,c311,c311,WFG9,20,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_WFG9_21,sweep-big-lhs,offline,c311,c311,WFG9,21,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_WFG9_22,sweep-big-lhs,offline,c311,c311,WFG9,22,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_WFG9_23,sweep-big-lhs,offline,c311,c311,WFG9,23,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_WFG9_24,sweep-big-lhs,offline,c311,c311,WFG9,24,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_WFG9_25,sweep-big-lhs,offline,c311,c311,WFG9,25,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_WFG9_26,sweep-big-lhs,offline,c311,c311,WFG9,26,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_WFG9_27,sweep-big-lhs,offline,c311,c311,WFG9,27,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_WFG9_28,sweep-big-lhs,offline,c311,c311,WFG9,28,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_WFG9_42,sweep-big-lhs,offline,c311,c311,WFG9,42,1,big,lhs,python,env_c311,inproc,
sweep-big-lhs_c311_ZDT1_0,sweep-big-lhs,offline,c311,c311,ZDT1,0,1,big,lhs,python,env_c311,inproc,
