exp,alg,problema,exit,detalhe
off,b5m,ZDT3,0,✅ off/b5m/ZDT3/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,b5m,ZDT4,0,✅ off/b5m/ZDT4/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,b5m,ZDT6,0,✅ off/b5m/ZDT6/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,b5r,BBOB_F1,0,✅ off/b5r/BBOB_F1/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,b5r,BBOB_F17,0,✅ off/b5r/BBOB_F17/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,b5r,BBOB_F22,0,✅ off/b5r/BBOB_F22/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,b5r,BBOB_F37,0,✅ off/b5r/BBOB_F37/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,b5r,BBOB_F49,0,✅ off/b5r/BBOB_F49/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,b5r,BBOB_F5,0,✅ off/b5r/BBOB_F5/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,b5r,BBOB_F55,0,✅ off/b5r/BBOB_F55/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,b5r,DTLZ1,0,✅ off/b5r/DTLZ1/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,b5r,DTLZ2,0,✅ off/b5r/DTLZ2/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,b5r,DTLZ3,0,✅ off/b5r/DTLZ3/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,b5r,DTLZ4,0,✅ off/b5r/DTLZ4/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,b5r,DTLZ7,0,✅ off/b5r/DTLZ7/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,b5r,MMF1,0,✅ off/b5r/MMF1/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,b5r,MMF11_L,0,✅ off/b5r/MMF11_L/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,b5r,MMF16_20,0,✅ off/b5r/MMF16_20/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,b5r,MMF4,0,✅ off/b5r/MMF4/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,b5r,WFG1,0,✅ off/b5r/WFG1/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,b5r,WFG2,0,✅ off/b5r/WFG2/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,b5r,WFG4,0,✅ off/b5r/WFG4/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,b5r,WFG5,0,✅ off/b5r/WFG5/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,b5r,WFG9,0,✅ off/b5r/WFG9/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,b5r,ZDT1,0,✅ off/b5r/ZDT1/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,b5r,ZDT3,0,✅ off/b5r/ZDT3/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,b5r,ZDT4,0,✅ off/b5r/ZDT4/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,b5r,ZDT6,0,✅ off/b5r/ZDT6/s42: accept[R3-b5]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,c311,BBOB_F1,0,✅ off/c311/BBOB_F1/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,c311,BBOB_F17,0,✅ off/c311/BBOB_F17/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,c311,BBOB_F22,0,✅ off/c311/BBOB_F22/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,c311,BBOB_F37,0,✅ off/c311/BBOB_F37/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,c311,BBOB_F49,0,✅ off/c311/BBOB_F49/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,c311,BBOB_F5,0,✅ off/c311/BBOB_F5/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,c311,BBOB_F55,0,✅ off/c311/BBOB_F55/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,c311,DTLZ1,0,✅ off/c311/DTLZ1/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,c311,DTLZ2,0,✅ off/c311/DTLZ2/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,c311,DTLZ3,1,"🔴 off/c311/DTLZ3/s42: accept[R3-c311]=FALHOU · auditar=VERDE · final_eval --check=FALHOU |  | PORTÃO: 1 runs · 3 gates · 2 vermelho(s) → REPROVADO |   🔴 off/c311/DTLZ3/s42 [accept[R3-c311]]:   Lembrete (D97): a fidelidade é validação MANUAL do autor, a posteriori — não entra aqui. |   🔴 off/c311/DTLZ3/s42 [final_eval --check]:   >>> VERMELHO — pára-e-loga (D81)"
off,c311,DTLZ4,1,"🔴 off/c311/DTLZ4/s42: accept[R3-c311]=FALHOU · auditar=VERDE · final_eval --check=FALHOU |  | PORTÃO: 1 runs · 3 gates · 2 vermelho(s) → REPROVADO |   🔴 off/c311/DTLZ4/s42 [accept[R3-c311]]:   Lembrete (D97): a fidelidade é validação MANUAL do autor, a posteriori — não entra aqui. |   🔴 off/c311/DTLZ4/s42 [final_eval --check]:   >>> VERMELHO — pára-e-loga (D81)"
off,c311,DTLZ7,0,✅ off/c311/DTLZ7/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,c311,MMF1,0,✅ off/c311/MMF1/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,c311,MMF11_L,0,✅ off/c311/MMF11_L/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,c311,MMF16_20,0,✅ off/c311/MMF16_20/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,c311,MMF4,0,✅ off/c311/MMF4/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,c311,WFG1,0,✅ off/c311/WFG1/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,c311,WFG2,0,✅ off/c311/WFG2/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,c311,WFG4,0,✅ off/c311/WFG4/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,c311,WFG5,0,✅ off/c311/WFG5/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,c311,WFG9,0,✅ off/c311/WFG9/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,c311,ZDT1,0,✅ off/c311/ZDT1/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,c311,ZDT3,0,✅ off/c311/ZDT3/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,c311,ZDT4,0,✅ off/c311/ZDT4/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,c311,ZDT6,0,✅ off/c311/ZDT6/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,e103,BBOB_F1,0,✅ off/e103/BBOB_F1/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,e103,BBOB_F17,0,✅ off/e103/BBOB_F17/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,e103,BBOB_F22,0,✅ off/e103/BBOB_F22/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,e103,BBOB_F37,0,✅ off/e103/BBOB_F37/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,e103,BBOB_F49,0,✅ off/e103/BBOB_F49/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,e103,BBOB_F5,0,✅ off/e103/BBOB_F5/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,e103,BBOB_F55,0,✅ off/e103/BBOB_F55/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,e103,DTLZ1,0,✅ off/e103/DTLZ1/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,e103,DTLZ2,0,✅ off/e103/DTLZ2/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,e103,DTLZ3,0,✅ off/e103/DTLZ3/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,e103,DTLZ4,0,✅ off/e103/DTLZ4/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,e103,DTLZ7,0,✅ off/e103/DTLZ7/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,e103,MMF1,0,✅ off/e103/MMF1/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,e103,MMF11_L,0,✅ off/e103/MMF11_L/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,e103,MMF16_20,0,✅ off/e103/MMF16_20/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,e103,MMF4,0,✅ off/e103/MMF4/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,e103,WFG1,0,✅ off/e103/WFG1/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,e103,WFG2,0,✅ off/e103/WFG2/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,e103,WFG4,0,✅ off/e103/WFG4/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,e103,WFG5,0,✅ off/e103/WFG5/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,e103,WFG9,0,✅ off/e103/WFG9/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,e103,ZDT1,0,✅ off/e103/ZDT1/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,e103,ZDT3,0,✅ off/e103/ZDT3/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,e103,ZDT4,0,✅ off/e103/ZDT4/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,e103,ZDT6,0,✅ off/e103/ZDT6/s42: accept[R1-e103]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,moead_media,BBOB_F1,0,✅ off/moead_media/BBOB_F1/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,moead_media,BBOB_F17,0,✅ off/moead_media/BBOB_F17/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,moead_media,BBOB_F22,0,✅ off/moead_media/BBOB_F22/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,moead_media,BBOB_F37,0,✅ off/moead_media/BBOB_F37/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,moead_media,BBOB_F49,0,✅ off/moead_media/BBOB_F49/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,moead_media,BBOB_F5,0,✅ off/moead_media/BBOB_F5/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,moead_media,BBOB_F55,0,✅ off/moead_media/BBOB_F55/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,moead_media,DTLZ1,0,✅ off/moead_media/DTLZ1/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,moead_media,DTLZ2,0,✅ off/moead_media/DTLZ2/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,moead_media,DTLZ3,0,✅ off/moead_media/DTLZ3/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,moead_media,DTLZ4,0,✅ off/moead_media/DTLZ4/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,moead_media,DTLZ7,0,✅ off/moead_media/DTLZ7/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,moead_media,MMF1,0,✅ off/moead_media/MMF1/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,moead_media,MMF11_L,0,✅ off/moead_media/MMF11_L/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,moead_media,MMF16_20,0,✅ off/moead_media/MMF16_20/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,moead_media,MMF4,0,✅ off/moead_media/MMF4/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,moead_media,WFG1,0,✅ off/moead_media/WFG1/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,moead_media,WFG2,0,✅ off/moead_media/WFG2/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,moead_media,WFG4,0,✅ off/moead_media/WFG4/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,moead_media,WFG5,0,✅ off/moead_media/WFG5/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,moead_media,WFG9,0,✅ off/moead_media/WFG9/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,moead_media,ZDT1,0,✅ off/moead_media/ZDT1/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,moead_media,ZDT3,0,✅ off/moead_media/ZDT3/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,moead_media,ZDT4,0,✅ off/moead_media/ZDT4/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
off,moead_media,ZDT6,0,✅ off/moead_media/ZDT6/s42: accept[R3-piso-off]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-big-lhs,c311,DTLZ2,0,✅ sweep-big-lhs/c311/DTLZ2/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-big-lhs,c311,MMF16_20,0,✅ sweep-big-lhs/c311/MMF16_20/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-big-lhs,c311,WFG9,0,✅ sweep-big-lhs/c311/WFG9/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-big-lhs,c311,ZDT1,0,✅ sweep-big-lhs/c311/ZDT1/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-big-lhs,c311,ZDT4,0,✅ sweep-big-lhs/c311/ZDT4/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-big-lhs,treed_media,DTLZ2,0,✅ sweep-big-lhs/treed_media/DTLZ2/s42: accept[T8-piso-big]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-big-lhs,treed_media,MMF16_20,0,✅ sweep-big-lhs/treed_media/MMF16_20/s42: accept[T8-piso-big]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-big-lhs,treed_media,WFG9,0,✅ sweep-big-lhs/treed_media/WFG9/s42: accept[T8-piso-big]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-big-lhs,treed_media,ZDT1,0,✅ sweep-big-lhs/treed_media/ZDT1/s42: accept[T8-piso-big]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-big-lhs,treed_media,ZDT4,0,✅ sweep-big-lhs/treed_media/ZDT4/s42: accept[T8-piso-big]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-big-mvns,c311,DTLZ2,0,✅ sweep-big-mvns/c311/DTLZ2/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-big-mvns,c311,MMF16_20,1,"🔴 sweep-big-mvns/c311/MMF16_20/s42: accept[R3-c311]=FALHOU · auditar=FALHOU · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 2 vermelho(s) → REPROVADO |   🔴 sweep-big-mvns/c311/MMF16_20/s42 [accept[R3-c311]]:   Lembrete (D97): a fidelidade é validação MANUAL do autor, a posteriori — não entra aqui. |   🔴 sweep-big-mvns/c311/MMF16_20/s42 [auditar]: AUDITORIA c311/MMF16_20/42: 1 achado(s)"
sweep-big-mvns,c311,WFG9,1,"🔴 sweep-big-mvns/c311/WFG9/s42: accept[R3-c311]=FALHOU · auditar=VERDE · final_eval --check=FALHOU |  | PORTÃO: 1 runs · 3 gates · 2 vermelho(s) → REPROVADO |   🔴 sweep-big-mvns/c311/WFG9/s42 [accept[R3-c311]]:   Lembrete (D97): a fidelidade é validação MANUAL do autor, a posteriori — não entra aqui. |   🔴 sweep-big-mvns/c311/WFG9/s42 [final_eval --check]:   >>> VERMELHO — pára-e-loga (D81)"
sweep-big-mvns,c311,ZDT1,0,✅ sweep-big-mvns/c311/ZDT1/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-big-mvns,c311,ZDT4,0,✅ sweep-big-mvns/c311/ZDT4/s42: accept[R3-c311]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-big-mvns,treed_media,DTLZ2,0,✅ sweep-big-mvns/treed_media/DTLZ2/s42: accept[T8-piso-big]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-big-mvns,treed_media,MMF16_20,0,✅ sweep-big-mvns/treed_media/MMF16_20/s42: accept[T8-piso-big]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-big-mvns,treed_media,WFG9,0,✅ sweep-big-mvns/treed_media/WFG9/s42: accept[T8-piso-big]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-big-mvns,treed_media,ZDT1,0,✅ sweep-big-mvns/treed_media/ZDT1/s42: accept[T8-piso-big]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
sweep-big-mvns,treed_media,ZDT4,0,✅ sweep-big-mvns/treed_media/ZDT4/s42: accept[T8-piso-big]=VERDE · auditar=VERDE · final_eval --check=VERDE |  | PORTÃO: 1 runs · 3 gates · 0 vermelho(s) → VERDE
