problema,D,geracao,n,obj,lnL,sigma2_cota,tmin,tmax,tmed
BBOB_F1,10,119,227,0,1426.6370744070668,3.47648218317202e-06,0.001,0.0010002181724660258,0.0010000656061870713
BBOB_F1,10,119,227,1,1411.08583169904,3.9869888422676845e-06,0.001,0.001000264016092712,0.0010000779618539607
BBOB_F1,10,120,228,0,1434.8206461685106,3.419056168768091e-06,0.001,0.0010001194656974743,0.001000018730261359
BBOB_F1,10,120,228,1,1419.2001646423168,3.921155209605535e-06,0.001,0.0010000507773625287,0.0010000128772319691
BBOB_F1,10,121,229,0,1444.0983470030485,3.331084479133577e-06,0.001,0.0010000000000019214,0.0010000000000001924
BBOB_F1,10,121,229,1,1428.402357913145,3.8204980531700085e-06,0.001,0.001,0.0010000000000000002
BBOB_F1,10,122,230,0,1456.2706495370082,3.1654256037421055e-06,0.001,0.0010001247668315096,0.0010000605880921387
BBOB_F1,10,122,230,1,1440.5098626726724,3.6303818626686674e-06,0.001,0.0010001247670049327,0.0010000614212342216
BBOB_F1,10,123,231,0,1464.9725071896203,3.1011279711534156e-06,0.001,0.0010000643934577336,0.0010000414470645526
BBOB_F1,10,123,231,1,1449.1501591047618,3.556425380039623e-06,0.001,0.001000208446309732,0.0010000463998152806
BBOB_F1,10,124,232,0,1473.579917987685,3.0411489950206227e-06,0.001,0.0010001770456395367,0.0010000487904087562
BBOB_F1,10,124,232,1,1457.6858169141415,3.487738443132489e-06,0.001,0.0010003120078780434,0.0010001088567621937
BBOB_F1,10,125,233,0,1482.5399740386374,2.9738147158146385e-06,0.001,0.001,0.0010000000000000002
BBOB_F1,10,125,233,1,1466.5859977919386,3.410263451701658e-06,0.001,0.0010001569095692473,0.0010000636268266724
BBOB_F1,10,126,234,0,1491.19757357483,2.9160563878069283e-06,0.001,0.0010004453199961008,0.001000125887139295
BBOB_F1,10,126,234,1,1475.127525307977,3.3453890382583692e-06,0.001,0.001000510030366442,0.0010001209619576261
BBOB_F1,10,127,235,0,1499.4667402517098,2.8693671263623814e-06,0.001,0.0010002191188037066,0.0010000395821358084
BBOB_F1,10,127,235,1,1483.34952984454,3.2912230392107763e-06,0.001,0.0010004265273834423,0.0010000659738874135
BBOB_F1,10,128,236,0,1507.918632969509,2.8194422793804815e-06,0.001,0.0010007102771992335,0.0010000710279537794
BBOB_F1,10,128,236,1,1491.7302065985646,3.234030351093735e-06,0.001,0.0010003655390515692,0.0010001029133089648
BBOB_F1,10,129,237,0,1516.3593120167147,2.771058684910205e-06,0.001,0.0010003164141363372,0.0010000625930959893
BBOB_F1,10,129,237,1,1500.1168294927677,3.1781421832646816e-06,0.001,0.0010001214926356515,0.0010000273337730041
BBOB_F1,10,130,238,0,1525.1588407340678,2.715699903368832e-06,0.001,0.001000000062207499,0.001000000012103873
BBOB_F1,10,130,238,1,1508.8482885304547,3.11463875295488e-06,0.001,0.0010000366356865684,0.0010000073271373138
BBOB_F1,10,131,239,0,1533.329548934596,2.6759405966246364e-06,0.001,0.0010000545876153403,0.0010000231639605997
BBOB_F1,10,131,239,1,1516.9506675566467,3.06903356480646e-06,0.001,0.001000077983190659,0.001000044120563264
BBOB_F1,10,132,240,0,1541.238679411563,2.642842113426627e-06,0.001,0.0010003129197646303,0.0010000494378101402
BBOB_F1,10,132,240,1,1524.8157579462497,3.030454399408482e-06,0.001,0.0010005503070845585,0.0010001047347394925
BBOB_F1,10,133,241,0,1550.509932293217,2.5810807724857936e-06,0.001,0.001,0.0010000000000000002
BBOB_F1,10,133,241,1,1534.0328946361683,2.9592833188223407e-06,0.001,0.0010009082620564208,0.001000090826205642
BBOB_F1,10,134,242,0,1558.807419895085,2.5416274607256235e-06,0.001,0.001,0.0010000000000000002
BBOB_F1,10,134,242,1,1542.2470796637688,2.9144086198380112e-06,0.001,0.001,0.0010000000000000002
BBOB_F1,10,135,243,0,1567.7928098420439,2.4889626880039853e-06,0.001,0.001,0.0010000000000000002
BBOB_F1,10,135,243,1,1551.1649543940666,2.85399797597336e-06,0.001,0.001,0.0010000000000000002
BBOB_F1,10,136,244,0,1576.7606567138712,2.438158106799878e-06,0.001,0.0010000526955155722,0.0010000211136789582
BBOB_F1,10,136,244,1,1560.0614145039654,2.7958101304158505e-06,0.001,0.0010000526923595377,0.0010000211124333628
BBOB_F1,10,137,245,0,1585.661229678156,2.3901048958782803e-06,0.001,0.0010000556005766886,0.0010000252357331182
BBOB_F1,10,137,245,1,1568.8754881476511,2.7411121054153215e-06,0.001,0.001000032837131732,0.001000006567409919
BBOB_F1,10,138,246,0,1593.7543980099945,2.3588111181604484e-06,0.001,0.0010000436562447954,0.0010000130968734386
BBOB_F1,10,138,246,1,1576.892375312701,2.7053934214678605e-06,0.001,0.0010000436562447954,0.0010000130968734386
BBOB_F1,10,139,247,0,1603.510770812161,2.297031591288204e-06,0.001,0.001000000000000001,0.0010000000000000002
BBOB_F1,10,139,247,1,1586.607069206918,2.63396352290401e-06,0.001,0.001,0.0010000000000000002
BBOB_F1,10,140,248,0,1612.9710961712885,2.2426969501049384e-06,0.001,0.001000044368512118,0.0010000267625884815
BBOB_F1,10,140,248,1,1594.9884042017386,2.5927027039324176e-06,0.001,0.0010000332806518783,0.0010000199665902132
BBOB_F1,10,141,249,0,1621.6095053467584,2.204574702044643e-06,0.001,0.0010003504017850732,0.0010000970563803855
BBOB_F1,10,141,249,1,1603.5763739549502,2.5481791371787172e-06,0.001,0.0010003113121766069,0.0010000794386248568
BBOB_F1,10,142,250,0,1630.7962531479927,2.1579108029514434e-06,0.001,0.001,0.0010000000000000002
BBOB_F1,10,142,250,1,1612.6953353800793,2.4941497134919243e-06,0.001,0.001,0.0010000000000000002
BBOB_F1,10,143,251,0,1639.8803708088603,2.1143230597318917e-06,0.001,0.0010006356968782092,0.0010001299348131887
BBOB_F1,10,143,251,1,1621.6948379966707,2.44400805924491e-06,0.001,0.001000637176082722,0.0010001272249364746
BBOB_F1,10,144,252,0,1649.4382635988613,2.064175118246721e-06,0.001,0.0010000000229458137,0.0010000000056974076
BBOB_F1,10,144,252,1,1631.1673192773824,2.3862860008835116e-06,0.001,0.0010001538387041618,0.001000024803764656
BBOB_F1,10,145,253,0,1658.1962712101035,2.0283844510928682e-06,0.001,0.0010000507773625287,0.001000028384867633
BBOB_F1,10,145,253,1,1639.810779496771,2.3456897491544855e-06,0.001,0.0010000310577602616,0.0010000152304575395
BBOB_F1,10,146,254,0,1667.6213377981703,1.983045674668489e-06,0.001,0.0010001591556210892,0.0010000477466863267
BBOB_F1,10,146,254,1,1649.1587341740697,2.293338724500377e-06,0.001,0.0010003003585786223,0.0010000528394287674
BBOB_F1,10,147,255,0,1676.2170646568386,1.9517180790649208e-06,0.001,0.0010003114409814309,0.0010000564759048535
BBOB_F1,10,147,255,1,1657.6691470147873,2.25733274441379e-06,0.001,0.0010002273726811331,0.0010000736772015635
BBOB_F1,10,148,256,0,1684.4923979514263,1.9259391116142566e-06,0.001,0.0010000179705196143,0.001000004278615733
BBOB_F1,10,148,256,1,1665.8820859318375,2.227337133958699e-06,0.001,0.001000009174338851,0.0010000021365731966
BBOB_F1,10,149,257,0,1693.47758667164,1.8902264825037204e-06,0.001,0.0010000927206964966,0.0010000146574652645
BBOB_F1,10,149,257,1,1674.8017178375526,2.1859142335459423e-06,0.001,0.0010000927256099265,0.0010000146594305345
BBOB_F1,10,150,258,0,1701.972933138985,1.8625042049864876e-06,0.001,0.0010000258957201735,0.0010000025895720173
BBOB_F1,10,150,258,1,1683.2145904931715,2.1540190826461803e-06,0.001,0.0010000258957201735,0.0010000025895720173
BBOB_F1,10,151,259,0,1711.000224444425,1.827874127185459e-06,0.001,0.001,0.0010000000000000002
BBOB_F1,10,151,259,1,1692.1810029334051,2.1137757140247035e-06,0.001,0.0010003862308530578,0.001000038623088114
BBOB_F1,10,152,260,0,1720.6266575096656,1.785897133575085e-06,0.001,0.0010004061191552546,0.0010000421075149848
BBOB_F1,10,152,260,1,1701.7297562966269,2.065312741005878e-06,0.001,0.0010000749420718156,0.0010000299768287263
BBOB_F1,10,153,261,0,1729.144001340615,1.7600900170998963e-06,0.001,0.0010003093281087873,0.0010000610494975705
BBOB_F1,10,153,261,1,1710.1737757866038,2.0354779717718796e-06,0.001,0.0010002849907544153,0.0010000284990754418
BBOB_F1,10,154,262,0,1737.4273920925034,1.7379496184234806e-06,0.001,0.0010002205122186419,0.0010000222412869578
BBOB_F1,10,154,262,1,1718.3935097538215,2.0097349544526374e-06,0.001,0.001000124766426854,0.001000023829419346
BBOB_F1,10,155,263,0,1746.1586257597105,1.7104179203141209e-06,0.001,0.0010001065725905784,0.0010000394485574454
BBOB_F1,10,155,263,1,1727.0447538300145,1.978008195952776e-06,0.001,0.0010002179985038498,0.001000108999251925
BBOB_F1,10,156,264,0,1755.3230094068504,1.6780106779932289e-06,0.001,0.0010003114409814309,0.0010001343752999048
BBOB_F1,10,156,264,1,1736.1358036425345,1.9405405940323613e-06,0.001,0.001000251473489165,0.0010000649204227868
BBOB_F1,10,157,265,0,1764.295183397478,1.6488452782757873e-06,0.001,0.0010001536297845896,0.0010000307259569181
BBOB_F1,10,157,265,1,1745.022290266495,1.9069993938885553e-06,0.001,0.001000056650836725,0.0010000056654275833
BBOB_F1,10,158,266,0,1773.1256970333313,1.6221272413624964e-06,0.001,0.0010000366457134542,0.0010000146552773162
BBOB_F1,10,158,266,1,1753.880869913029,1.8746769440892098e-06,0.001,0.0010000179613454294,0.0010000053863982862
BBOB_F1,10,159,267,0,1782.3371392240813,1.5914898081245484e-06,0.001,0.001000106813329496,0.001000032043998849
BBOB_F1,10,159,267,1,1763.0340423323692,1.8390755922407353e-06,0.001,0.001000106813329496,0.001000032043998849
BBOB_F1,10,160,268,0,1791.4047186938956,1.563330728232381e-06,0.001,0.0010001134497972563,0.0010000376830596107
BBOB_F1,10,160,268,1,1772.0276201023346,1.8065588371765927e-06,0.001,0.0010004666166034478,0.0010000692460270441
BBOB_F1,10,161,269,0,1801.0510110315086,1.529279518110379e-06,0.001,0.001000106855093505,0.0010000427420374023
BBOB_F1,10,161,269,1,1781.5847215423878,1.7674317393740214e-06,0.001,0.0010001525939632144,0.0010000457781889644
BBOB_F1,10,162,270,0,1809.9997501295697,1.5039650713912197e-06,0.001,0.0010000000134979068,0.001000000001349791
BBOB_F1,10,162,270,1,1790.451252030001,1.7383018546454458e-06,0.001,0.0010000000000000132,0.0010000000000000026
BBOB_F1,10,163,271,0,1818.4955129190719,1.4842052834003155e-06,0.001,0.0010003633112150145,0.001000062491224006
BBOB_F1,10,163,271,1,1798.8947024281397,1.7152089231687493e-06,0.001,0.0010001407581150096,0.0010000298514870568
BBOB_F1,10,164,272,0,1827.67218878492,1.4575318098692283e-06,0.001,0.001,0.0010000000000000002
BBOB_F1,10,164,272,1,1808.002096137348,1.684346236200014e-06,0.001,0.001,0.0010000000000000002
BBOB_F1,10,165,273,0,1836.5258747987136,1.4349192054251226e-06,0.001,0.0010002181741515285,0.0010000859025151702
BBOB_F1,10,165,273,1,1816.7939725305337,1.6580871279451533e-06,0.001,0.001000154886934043,0.0010000684368585036
BBOB_F1,10,166,274,0,1845.685906878878,1.4096629788659874e-06,0.001,0.001000320239337166,0.0010000423229161181
BBOB_F1,10,166,274,1,1825.8815902923466,1.6289045099964143e-06,0.001,0.0010000649890556457,0.0010000197624813263
BBOB_F1,10,167,275,0,1854.4149691902353,1.3893780994829245e-06,0.001,0.0010004449602862891,0.0010000989572705858
BBOB_F1,10,167,275,1,1834.6726212019726,1.6038980526443773e-06,0.001,0.0010003176048051182,0.0010000908889858044
BBOB_F1,10,168,276,0,1863.687344424006,1.3641476498705332e-06,0.001,0.001,0.0010000000000000002
BBOB_F1,10,168,276,1,1843.8516226550757,1.5750183382390405e-06,0.001,0.001,0.0010000000000000002
BBOB_F1,10,169,277,0,1872.3019296057373,1.345929797464027e-06,0.001,0.0010000125658892662,0.001000001256588927
BBOB_F1,10,169,277,1,1852.3473697529312,1.5545114525943483e-06,0.001,0.0010000125658892662,0.001000001256588927
BBOB_F1,10,170,278,0,1880.5969790273928,1.331140227290593e-06,0.001,0.0010000040936675799,0.001000001637467032
BBOB_F1,10,170,278,1,1860.6538046806468,1.5365074682548773e-06,0.001,0.0010000040936675799,0.001000001637467032
BBOB_F1,10,171,279,0,1889.203562061706,1.3136804394538958e-06,0.001,0.001000152090548024,0.0010000610212556058
BBOB_F1,10,171,279,1,1869.194559285369,1.5162897628203666e-06,0.001,0.0010001536711922083,0.0010000649845866127
BBOB_F1,10,172,280,0,1896.962735001921,1.3044437915157047e-06,0.001,0.0010005060930719895,0.001000050609307199
BBOB_F1,10,172,280,1,1876.76884587191,1.5068461161699067e-06,0.001,0.001000106813329496,0.0010000747693306475
BBOB_F1,10,173,281,0,1906.2756339641605,1.2810915032317678e-06,0.001,0.0010003363744875476,0.0010000346481024865
BBOB_F1,10,173,281,1,1886.0485497436218,1.4794604547444165e-06,0.001,0.0010000120616560132,0.0010000088383506512
BBOB_F1,10,174,282,0,1915.1807747657822,1.2619626701123658e-06,0.001,0.001000820464035789,0.0010000821876472003
BBOB_F1,10,174,282,1,1894.8790128920127,1.4573974994668517e-06,0.001,0.0010002267963884822,0.0010000343039534645
BBOB_F1,10,175,283,0,1923.9153312355947,1.2447513348382257e-06,0.001,0.0010001324607128398,0.0010000371460996305
BBOB_F1,10,175,283,1,1903.4889363851498,1.438055604175356e-06,0.001,0.0010004099819008554,0.001000077333758196
BBOB_F1,10,176,284,0,1933.71339540623,1.2187315324027048e-06,0.001,0.0010000257665914681,0.001000002576659147
BBOB_F1,10,176,284,1,1913.2340456704599,1.4078044499361112e-06,0.001,0.0010000007314128077,0.0010000000731732815
BBOB_F1,10,177,285,0,1943.7938315390938,1.1910700336332634e-06,0.001,0.0010000305174172283,0.0010000061034834457
BBOB_F1,10,177,285,1,1923.3009410804198,1.3752861913551918e-06,0.001,0.0010000305174172283,0.0010000061034834457
BBOB_F1,10,178,286,0,1952.120122722416,1.1785924512739451e-06,0.001,0.0010003114372468477,0.0010001144788523088
BBOB_F1,10,178,286,1,1931.6108068532012,1.360350895508372e-06,0.001,0.0010004142041632243,0.0010001221034868265
BBOB_F1,10,179,287,0,1961.6341864822216,1.156717107915741e-06,0.001,0.001,0.0010000000000000002
BBOB_F1,10,179,287,1,1941.0315330608457,1.3353032387620832e-06,0.001,0.001,0.0010000000000000002
BBOB_F1,10,180,288,0,1970.1165400761865,1.1435594199116893e-06,0.001,0.0010000516452593879,0.0010000156042165524
BBOB_F1,10,180,288,1,1949.5610643642704,1.3190239818795786e-06,0.001,0.0010002241570149669,0.0010000448314029936
BBOB_F1,10,181,289,0,1975.3482952567522,1.1563634696725852e-06,0.001,0.001,0.0010000000000000002
BBOB_F1,10,181,289,1,1954.5887673112447,1.3350178922790739e-06,0.001,0.001000127123193924,0.0010000254246387847
BBOB_F1,10,182,290,0,1984.2128117055172,1.1402918864053437e-06,0.001,0.0010006356968548708,0.0010000635696854872
BBOB_F1,10,182,290,1,1963.3069198212524,1.3171401524532279e-06,0.001,0.0010006356968548708,0.0010000635696854872
BBOB_F1,10,183,291,0,1991.16900752878,1.1393981642885847e-06,0.001,0.0010003114409841763,0.0010001557204920883
BBOB_F1,10,183,291,1,1970.0516389369566,1.3173692438287504e-06,0.001,0.001000311440982372,0.001000155720491186
BBOB_F1,10,184,292,0,1998.9269748471427,1.1322761607936822e-06,0.001,0.0010002394771695103,0.0010000456157936498
BBOB_F1,10,184,292,1,1977.784843421957,1.3087062158131394e-06,0.001,0.0010004182851685946,0.0010000885536201084
BBOB_F1,10,185,293,0,2008.6290818349416,1.1104128047591375e-06,0.001,0.0010005622020324977,0.0010000562215666715
BBOB_F1,10,185,293,1,1987.5155905849474,1.2825512221523534e-06,0.001,0.0010003452806564906,0.0010000444873234818
BBOB_F1,10,186,294,0,2018.0942010479735,1.0908733108301867e-06,0.001,0.0010004985446645208,0.0010001547650801857
BBOB_F1,10,186,294,1,1996.8870095541074,1.2601681782372622e-06,0.001,0.001001297848248357,0.001000129833857232
BBOB_F1,10,187,295,0,2025.9714011136825,1.083407566641884e-06,0.001,0.0010000000000019214,0.0010000000000001924
BBOB_F1,10,187,295,1,2004.734312882138,1.2511854821203344e-06,0.001,0.0010000000000019214,0.0010000000000001924
BBOB_F1,10,188,296,0,2034.8773946305964,1.0685888781554978e-06,0.001,0.0010000622813977498,0.0010000337050820904
BBOB_F1,10,188,296,1,2013.5811890449704,1.2339646194112083e-06,0.001,0.0010000622813977498,0.0010000337050820904
BBOB_F1,10,189,297,0,2043.9508367982075,1.0528827295344128e-06,0.001,0.0010003114409814576,0.0010001302311268621
BBOB_F1,10,189,297,1,2022.4635004807583,1.2168039722270507e-06,0.001,0.0010004527485835426,0.0010001977518192128
BBOB_F1,10,190,298,0,2052.4985835624148,1.041177494584054e-06,0.001,0.0010004464243447678,0.0010001489155662636
BBOB_F1,10,190,298,1,2030.878232510677,1.2037663976959805e-06,0.001,0.0010003114409928636,0.0010001149152839366
BBOB_F1,10,191,299,0,2061.8332375084124,1.0242738122685458e-06,0.001,0.0010004815962329282,0.0010000868974833622
BBOB_F1,10,191,299,1,2040.1012103640164,1.1845330137938228e-06,0.001,0.0010009083225900645,0.001000169064685637
BBOB_F1,10,192,300,0,2070.2084142633944,1.0142213036599186e-06,0.001,0.0010013961880955325,0.0010001398653091444
BBOB_F1,10,192,300,1,2048.3318164925313,1.1734699334044766e-06,0.001,0.0010024817398361207,0.0010002481739836123
BBOB_F1,10,193,301,0,2078.456986541178,1.0051784947341633e-06,0.001,0.0010002179987871323,0.0010001089993935662
BBOB_F1,10,193,301,1,2056.6347794648946,1.1620238534029322e-06,0.001,0.0010002179987871323,0.0010001089993935662
BBOB_F1,10,194,302,0,2087.096867665836,9.936969453790379e-07,0.001,0.0010002071893053055,0.0010000468966225953
BBOB_F1,10,194,302,1,2065.2755150762873,1.1481928436556025e-06,0.001,0.0010002071893053055,0.0010000468966225953
BBOB_F1,10,195,303,0,2096.23550994203,9.791920741610893e-07,0.001,0.0010009927245854071,0.0010001601378399369
BBOB_F1,10,195,303,1,2074.4707848970247,1.1304706947236546e-06,0.001,0.0010009082620564198,0.0010001301623051239
BBOB_F1,10,196,304,0,2105.08821388644,9.668093036333991e-07,0.001,0.001,0.0010000000000000002
BBOB_F1,10,196,304,1,2083.1534559047723,1.1168962256189704e-06,0.001,0.001,0.0010000000000000002
BBOB_F1,10,197,305,0,2114.8671215699846,9.48882249015564e-07,0.001,0.001000960579528372,0.0010001500660861504
BBOB_F1,10,197,305,1,2092.9248212991865,1.0957218492296178e-06,0.001,0.0010008527082161537,0.001000085293704157
BBOB_F1,10,198,306,0,2123.788337320184,9.366374790128245e-07,0.001,0.0010002258769529343,0.0010000921581874462
BBOB_F1,10,198,306,1,2101.7756072695565,1.0815715102823967e-06,0.001,0.0010001922524206946,0.0010000770394851095
BBOB_F1,10,199,307,0,2130.581806839151,9.375349770550405e-07,0.001,0.0010003115627655037,0.001000093374527496
BBOB_F1,10,199,307,1,2108.7104983433055,1.0811041515877213e-06,0.001,0.0010004183704258897,0.0010001316177245655
BBOB_F1,10,200,308,0,2139.477286289599,9.25705533519816e-07,0.001,0.0010004449658492748,0.0010001593969526216
BBOB_F1,10,200,308,1,2117.4778427559118,1.0678576404265794e-06,0.001,0.0010002180581728728,0.001000166901374526
BBOB_F17,10,1,109,0,478.1213644717983,0.0001548785846447211,0.001,37.927818834964334,3.84758427276038
BBOB_F17,10,1,109,1,242.23507047278434,0.01174086024973852,0.008361189018441371,1.5593862265122782,0.47121558866508106
BBOB_F17,10,2,110,0,484.21905448315647,0.00015013392801598333,0.001,37.97368891161118,3.8517834843640273
BBOB_F17,10,2,110,1,245.30386880784192,0.01156154999676842,0.02137493508651194,1.9314767222920801,0.6305317212333137
BBOB_F17,10,3,111,0,489.43702208688427,0.0001479427648998696,0.001,36.881071510872594,3.742111066345861
BBOB_F17,10,3,111,1,244.98619093259956,0.012104650003546408,0.03254294240852854,2.0643933014963305,0.7476376268688164
BBOB_F17,10,4,112,0,495.67915768815135,0.00014317920504546648,0.001,35.91586928055858,3.646282297493131
BBOB_F17,10,4,112,1,246.5612815151334,0.012242031700667056,0.05985939893175152,2.2272391151516793,0.7694368173636162
BBOB_F17,10,5,113,0,501.38242207661017,0.00013997801694613245,0.001,35.88438516377603,3.64323401821376
BBOB_F17,10,5,113,1,247.84295153872563,0.012442952106970344,0.011456121184784748,3.043314313113741,0.8040050027751203
