cfg,label,seed,file,n_header,n_footer,hdr_full,hdr_disp,ftr_run,ftr_disp,bad,ts_h_min,ts_h_max,ts_f_max,path
c238,BBOB_F22,42,exp_main_c238_BBOB_F22_42.jsonl,1,1,1,0,1,0,0,2026-07-26T12:57:03Z,2026-07-26T12:57:03Z,2026-07-26T13:01:55Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c238/BBOB_F22/42/exp_main_c238_BBOB_F22_42.jsonl
c238,WFG4,42,exp_main_c238_WFG4_42.jsonl,1,1,1,0,1,0,0,2026-07-28T17:33:27Z,2026-07-28T17:33:27Z,2026-07-28T18:32:02Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c238/WFG4/42/exp_main_c238_WFG4_42.jsonl
c238,WFG2,42,exp_main_c238_WFG2_42.jsonl,1,1,1,0,1,0,0,2026-07-28T17:15:12Z,2026-07-28T17:15:12Z,2026-07-28T18:11:29Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c238/WFG2/42/exp_main_c238_WFG2_42.jsonl
c238,WFG5,42,exp_main_c238_WFG5_42.jsonl,1,1,1,0,1,0,0,2026-07-28T17:44:00Z,2026-07-28T17:44:00Z,2026-07-28T18:45:20Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c238/WFG5/42/exp_main_c238_WFG5_42.jsonl
c238,ZDT1,42,exp_main_c238_ZDT1_42.jsonl,1,1,1,0,1,0,0,2026-07-26T16:47:50Z,2026-07-26T16:47:50Z,2026-07-26T20:45:52Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c238/ZDT1/42/exp_main_c238_ZDT1_42.jsonl
c238,ZDT6,42,exp_main_c238_ZDT6_42.jsonl,1,1,1,0,1,0,0,2026-07-26T13:03:47Z,2026-07-26T13:03:47Z,2026-07-26T13:10:07Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c238/ZDT6/42/exp_main_c238_ZDT6_42.jsonl
c238,DTLZ7,42,exp_main_c238_DTLZ7_42.jsonl,1,1,1,0,1,0,0,2026-07-28T16:40:06Z,2026-07-28T16:40:06Z,2026-07-28T17:58:24Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c238/DTLZ7/42/exp_main_c238_DTLZ7_42.jsonl
c238,BBOB_F5,42,exp_main_c238_BBOB_F5_42.jsonl,1,1,1,0,1,0,0,2026-07-26T13:00:09Z,2026-07-26T13:00:09Z,2026-07-26T13:04:50Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c238/BBOB_F5/42/exp_main_c238_BBOB_F5_42.jsonl
c238,DTLZ1,42,exp_main_c238_DTLZ1_42.jsonl,1,1,1,0,1,0,0,2026-07-26T12:03:40Z,2026-07-26T12:03:40Z,2026-07-26T12:06:47Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c238/DTLZ1/42/exp_main_c238_DTLZ1_42.jsonl
c238,MMF1,42,exp_main_c238_MMF1_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:45:09Z,2026-07-26T10:45:09Z,2026-07-26T10:45:22Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c238/MMF1/42/exp_main_c238_MMF1_42.jsonl
c238,BBOB_F17,42,exp_main_c238_BBOB_F17_42.jsonl,1,1,1,0,1,0,0,2026-07-26T12:56:57Z,2026-07-26T12:56:57Z,2026-07-26T13:01:58Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c238/BBOB_F17/42/exp_main_c238_BBOB_F17_42.jsonl
e103,BBOB_F37,42,exp_off_e103_BBOB_F37_42.jsonl,1,1,1,0,1,0,0,2026-07-26T23:20:11Z,2026-07-26T23:20:11Z,2026-07-26T23:20:58Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/BBOB_F37/42/exp_off_e103_BBOB_F37_42.jsonl
e103,swap_small-lhs_ZDT4,42,exp_sweep-small-lhs_e103_ZDT4_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:41:38Z,2026-07-26T10:41:38Z,2026-07-26T10:42:04Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/swap_small-lhs_ZDT4/42/exp_sweep-small-lhs_e103_ZDT4_42.jsonl
e103,BBOB_F55,42,exp_off_e103_BBOB_F55_42.jsonl,1,1,1,0,1,0,0,2026-07-26T23:21:10Z,2026-07-26T23:21:10Z,2026-07-26T23:22:05Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/BBOB_F55/42/exp_off_e103_BBOB_F55_42.jsonl
e103,WFG9,42,exp_off_e103_WFG9_42.jsonl,1,1,1,0,1,0,1,2026-07-26T23:27:47Z,2026-07-26T23:27:47Z,2026-07-26T23:32:27Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/WFG9/42/exp_off_e103_WFG9_42.jsonl
e103,swap_medium-mvns_DTLZ2,42,exp_sweep-medium-mvns_e103_DTLZ2_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:59:19Z,2026-07-26T10:59:19Z,2026-07-26T11:09:21Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/swap_medium-mvns_DTLZ2/42/exp_sweep-medium-mvns_e103_DTLZ2_42.jsonl
e103,swap_medium-mvns_MMF16_20,42,exp_sweep-medium-mvns_e103_MMF16_20_42.jsonl,1,1,1,0,1,0,0,2026-07-26T11:02:54Z,2026-07-26T11:02:54Z,2026-07-26T11:28:20Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/swap_medium-mvns_MMF16_20/42/exp_sweep-medium-mvns_e103_MMF16_20_42.jsonl
e103,WFG1,42,exp_off_e103_WFG1_42.jsonl,1,1,1,0,1,0,0,2026-07-26T23:23:12Z,2026-07-26T23:23:12Z,2026-07-26T23:27:51Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/WFG1/42/exp_off_e103_WFG1_42.jsonl
e103,swap_medium-lhs_WFG9,42,exp_sweep-medium-lhs_e103_WFG9_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:53:06Z,2026-07-26T10:53:06Z,2026-07-26T11:15:43Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/swap_medium-lhs_WFG9/42/exp_sweep-medium-lhs_e103_WFG9_42.jsonl
e103,MMF16_20,42,exp_off_e103_MMF16_20_42.jsonl,1,1,1,0,1,0,0,2026-07-26T23:22:58Z,2026-07-26T23:22:58Z,2026-07-26T23:27:58Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/MMF16_20/42/exp_off_e103_MMF16_20_42.jsonl
e103,DTLZ3,42,exp_off_e103_DTLZ3_42.jsonl,1,1,1,0,1,0,0,2026-07-26T23:21:25Z,2026-07-26T23:21:25Z,2026-07-26T23:22:37Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/DTLZ3/42/exp_off_e103_DTLZ3_42.jsonl
e103,swap_medium-lhs_ZDT4,42,exp_sweep-medium-lhs_e103_ZDT4_42.jsonl,1,1,1,0,1,0,0,2026-07-24T00:45:03Z,2026-07-24T00:45:03Z,2026-07-24T00:48:07Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/swap_medium-lhs_ZDT4/42/exp_sweep-medium-lhs_e103_ZDT4_42.jsonl
e103,BBOB_F1,42,exp_off_e103_BBOB_F1_42.jsonl,1,1,1,0,1,0,0,2026-07-26T23:19:59Z,2026-07-26T23:19:59Z,2026-07-26T23:20:45Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/BBOB_F1/42/exp_off_e103_BBOB_F1_42.jsonl
e103,DTLZ4,42,exp_off_e103_DTLZ4_42.jsonl,1,1,1,0,1,0,0,2026-07-26T23:21:30Z,2026-07-26T23:21:30Z,2026-07-26T23:22:39Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/DTLZ4/42/exp_off_e103_DTLZ4_42.jsonl
e103,MMF4,42,exp_off_e103_MMF4_42.jsonl,1,1,1,0,1,0,0,2026-07-26T23:23:12Z,2026-07-26T23:23:12Z,2026-07-26T23:23:42Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/MMF4/42/exp_off_e103_MMF4_42.jsonl
e103,MMF11_L,42,exp_off_e103_MMF11_L_42.jsonl,1,1,1,0,1,0,0,2026-07-26T23:22:34Z,2026-07-26T23:22:34Z,2026-07-26T23:23:04Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/MMF11_L/42/exp_off_e103_MMF11_L_42.jsonl
e103,swap_medium-lhs_DTLZ2,42,exp_sweep-medium-lhs_e103_DTLZ2_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:52:33Z,2026-07-26T10:52:33Z,2026-07-26T11:02:41Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/swap_medium-lhs_DTLZ2/42/exp_sweep-medium-lhs_e103_DTLZ2_42.jsonl
e103,DTLZ2,42,exp_off_e103_DTLZ2_42.jsonl,1,1,1,0,1,0,0,2026-07-26T23:21:19Z,2026-07-26T23:21:19Z,2026-07-26T23:22:29Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/DTLZ2/42/exp_off_e103_DTLZ2_42.jsonl
e103,swap_small-mvns_ZDT1,42,exp_sweep-small-mvns_e103_ZDT1_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:42:39Z,2026-07-26T10:42:39Z,2026-07-26T10:50:13Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/swap_small-mvns_ZDT1/42/exp_sweep-small-mvns_e103_ZDT1_42.jsonl
e103,ZDT3,42,exp_off_e103_ZDT3_42.jsonl,1,1,1,0,1,0,0,2026-07-26T23:28:26Z,2026-07-26T23:28:26Z,2026-07-26T23:40:26Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/ZDT3/42/exp_off_e103_ZDT3_42.jsonl
e103,ZDT4,42,exp_off_e103_ZDT4_42.jsonl,1,1,1,0,1,0,0,2026-07-26T23:28:47Z,2026-07-26T23:28:47Z,2026-07-26T23:29:43Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/ZDT4/42/exp_off_e103_ZDT4_42.jsonl
e103,BBOB_F49,42,exp_off_e103_BBOB_F49_42.jsonl,1,1,1,0,1,0,0,2026-07-26T23:20:14Z,2026-07-26T23:20:14Z,2026-07-26T23:21:02Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/BBOB_F49/42/exp_off_e103_BBOB_F49_42.jsonl
e103,swap_small-lhs_DTLZ2,42,exp_sweep-small-lhs_e103_DTLZ2_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:41:24Z,2026-07-26T10:41:24Z,2026-07-26T10:42:00Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/swap_small-lhs_DTLZ2/42/exp_sweep-small-lhs_e103_DTLZ2_42.jsonl
e103,swap_small-lhs_MMF16_20,42,exp_sweep-small-lhs_e103_MMF16_20_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:41:30Z,2026-07-26T10:41:30Z,2026-07-26T10:44:32Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/swap_small-lhs_MMF16_20/42/exp_sweep-small-lhs_e103_MMF16_20_42.jsonl
e103,swap_medium-mvns_ZDT1,42,exp_sweep-medium-mvns_e103_ZDT1_42.jsonl,1,1,1,0,1,0,0,2026-07-26T11:09:33Z,2026-07-26T11:09:33Z,2026-07-26T12:08:54Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/swap_medium-mvns_ZDT1/42/exp_sweep-medium-mvns_e103_ZDT1_42.jsonl
e103,BBOB_F22,42,exp_off_e103_BBOB_F22_42.jsonl,1,1,1,0,1,0,0,2026-07-26T23:20:03Z,2026-07-26T23:20:03Z,2026-07-26T23:20:50Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/BBOB_F22/42/exp_off_e103_BBOB_F22_42.jsonl
e103,swap_small-lhs_WFG9,42,exp_sweep-small-lhs_e103_WFG9_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:41:30Z,2026-07-26T10:41:30Z,2026-07-26T10:44:08Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/swap_small-lhs_WFG9/42/exp_sweep-small-lhs_e103_WFG9_42.jsonl
e103,swap_medium-mvns_WFG9,42,exp_sweep-medium-mvns_e103_WFG9_42.jsonl,1,1,1,0,1,0,0,2026-07-26T11:05:52Z,2026-07-26T11:05:52Z,2026-07-26T11:29:29Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/swap_medium-mvns_WFG9/42/exp_sweep-medium-mvns_e103_WFG9_42.jsonl
e103,swap_small-lhs_ZDT1,42,exp_sweep-small-lhs_e103_ZDT1_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:41:37Z,2026-07-26T10:41:37Z,2026-07-26T10:49:05Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/swap_small-lhs_ZDT1/42/exp_sweep-small-lhs_e103_ZDT1_42.jsonl
e103,swap_medium-lhs_MMF16_20,42,exp_sweep-medium-lhs_e103_MMF16_20_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:52:37Z,2026-07-26T10:52:37Z,2026-07-26T11:23:36Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/swap_medium-lhs_MMF16_20/42/exp_sweep-medium-lhs_e103_MMF16_20_42.jsonl
e103,swap_small-mvns_DTLZ2,42,exp_sweep-small-mvns_e103_DTLZ2_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:41:38Z,2026-07-26T10:41:38Z,2026-07-26T10:42:27Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/swap_small-mvns_DTLZ2/42/exp_sweep-small-mvns_e103_DTLZ2_42.jsonl
e103,WFG4,42,exp_off_e103_WFG4_42.jsonl,1,1,1,0,1,0,1,2026-07-26T23:23:37Z,2026-07-26T23:23:37Z,2026-07-26T23:28:38Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/WFG4/42/exp_off_e103_WFG4_42.jsonl
e103,swap_small-mvns_WFG9,42,exp_sweep-small-mvns_e103_WFG9_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:42:16Z,2026-07-26T10:42:16Z,2026-07-26T10:45:03Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/swap_small-mvns_WFG9/42/exp_sweep-small-mvns_e103_WFG9_42.jsonl
e103,WFG2,42,exp_off_e103_WFG2_42.jsonl,1,1,1,0,1,0,1,2026-07-26T23:23:40Z,2026-07-26T23:23:40Z,2026-07-26T23:28:17Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/WFG2/42/exp_off_e103_WFG2_42.jsonl
e103,WFG5,42,exp_off_e103_WFG5_42.jsonl,1,1,1,0,1,0,0,2026-07-26T23:24:16Z,2026-07-26T23:24:16Z,2026-07-26T23:28:23Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/WFG5/42/exp_off_e103_WFG5_42.jsonl
e103,ZDT1,42,exp_off_e103_ZDT1_42.jsonl,1,1,1,0,1,0,0,2026-07-26T23:28:22Z,2026-07-26T23:28:22Z,2026-07-26T23:39:56Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/ZDT1/42/exp_off_e103_ZDT1_42.jsonl
e103,ZDT6,42,exp_off_e103_ZDT6_42.jsonl,1,1,1,0,1,0,0,2026-07-26T23:28:55Z,2026-07-26T23:28:55Z,2026-07-26T23:29:43Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/ZDT6/42/exp_off_e103_ZDT6_42.jsonl
e103,swap_small-mvns_ZDT4,42,exp_sweep-small-mvns_e103_ZDT4_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:44:20Z,2026-07-26T10:44:20Z,2026-07-26T10:44:41Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/swap_small-mvns_ZDT4/42/exp_sweep-small-mvns_e103_ZDT4_42.jsonl
e103,swap_small-mvns_MMF16_20,42,exp_sweep-small-mvns_e103_MMF16_20_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:42:12Z,2026-07-26T10:42:12Z,2026-07-26T10:44:48Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/swap_small-mvns_MMF16_20/42/exp_sweep-small-mvns_e103_MMF16_20_42.jsonl
e103,DTLZ7,42,exp_off_e103_DTLZ7_42.jsonl,1,1,1,0,1,0,1,2026-07-26T23:21:31Z,2026-07-26T23:21:31Z,2026-07-26T23:27:16Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/DTLZ7/42/exp_off_e103_DTLZ7_42.jsonl
e103,BBOB_F5,42,exp_off_e103_BBOB_F5_42.jsonl,1,1,1,0,1,0,0,2026-07-26T23:20:16Z,2026-07-26T23:20:16Z,2026-07-26T23:21:02Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/BBOB_F5/42/exp_off_e103_BBOB_F5_42.jsonl
e103,DTLZ1,42,exp_off_e103_DTLZ1_42.jsonl,1,1,1,0,1,0,0,2026-07-26T23:21:16Z,2026-07-26T23:21:16Z,2026-07-26T23:22:01Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/DTLZ1/42/exp_off_e103_DTLZ1_42.jsonl
e103,MMF1,42,exp_off_e103_MMF1_42.jsonl,1,1,1,0,1,0,0,2026-07-26T23:22:31Z,2026-07-26T23:22:31Z,2026-07-26T23:23:03Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/MMF1/42/exp_off_e103_MMF1_42.jsonl
e103,swap_medium-lhs_ZDT1,42,exp_sweep-medium-lhs_e103_ZDT1_42.jsonl,1,1,1,0,1,0,0,2026-07-26T10:53:54Z,2026-07-26T10:53:54Z,2026-07-26T11:52:38Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/swap_medium-lhs_ZDT1/42/exp_sweep-medium-lhs_e103_ZDT1_42.jsonl
e103,BBOB_F17,42,exp_off_e103_BBOB_F17_42.jsonl,1,1,1,0,1,0,0,2026-07-26T23:20:00Z,2026-07-26T23:20:00Z,2026-07-26T23:20:48Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/BBOB_F17/42/exp_off_e103_BBOB_F17_42.jsonl
e103,swap_medium-mvns_ZDT4,42,exp_sweep-medium-mvns_e103_ZDT4_42.jsonl,1,1,1,0,1,0,0,2026-07-26T11:15:55Z,2026-07-26T11:15:55Z,2026-07-26T11:22:00Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e103/swap_medium-mvns_ZDT4/42/exp_sweep-medium-mvns_e103_ZDT4_42.jsonl
c262,BBOB_F37,42,exp_main_c262_BBOB_F37_42.jsonl,1,2,1,0,1,1,0,2026-07-26T21:09:32.096+00:00,2026-07-26T21:09:32.096+00:00,2026-07-26T21:17:56.994+00:00,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c262/BBOB_F37/42/exp_main_c262_BBOB_F37_42.jsonl
c262,BBOB_F55,42,exp_main_c262_BBOB_F55_42.jsonl,1,2,1,0,1,1,0,2026-07-26T19:54:02.324+00:00,2026-07-26T19:54:02.324+00:00,2026-07-26T20:17:17.392+00:00,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c262/BBOB_F55/42/exp_main_c262_BBOB_F55_42.jsonl
c262,WFG9,42,exp_main_c262_WFG9_42.jsonl,1,2,1,0,1,1,0,2026-07-26T11:07:57.983+00:00,2026-07-26T11:07:57.983+00:00,2026-07-26T12:43:12.276+00:00,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c262/WFG9/42/exp_main_c262_WFG9_42.jsonl
c262,DTLZ3,42,exp_main_c262_DTLZ3_42.jsonl,1,2,1,0,1,1,0,2026-07-26T14:28:26.702+00:00,2026-07-26T14:28:26.702+00:00,2026-07-26T14:52:53.389+00:00,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c262/DTLZ3/42/exp_main_c262_DTLZ3_42.jsonl
c262,BBOB_F1,42,exp_main_c262_BBOB_F1_42.jsonl,1,2,1,0,1,1,0,2026-07-26T21:31:36.832+00:00,2026-07-26T21:31:36.832+00:00,2026-07-26T22:33:22.659+00:00,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c262/BBOB_F1/42/exp_main_c262_BBOB_F1_42.jsonl
c262,DTLZ4,42,exp_main_c262_DTLZ4_42.jsonl,1,2,1,0,1,1,0,2026-07-26T14:19:15.904+00:00,2026-07-26T14:19:15.904+00:00,2026-07-26T16:49:57.425+00:00,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c262/DTLZ4/42/exp_main_c262_DTLZ4_42.jsonl
c262,MMF4,42,exp_main_c262_MMF4_42.jsonl,1,2,1,0,1,1,0,2026-07-26T10:25:27.906+00:00,2026-07-26T10:25:27.906+00:00,2026-07-26T10:26:49.146+00:00,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c262/MMF4/42/exp_main_c262_MMF4_42.jsonl
c262,MMF11_L,42,exp_main_c262_MMF11_L_42.jsonl,1,2,1,0,1,1,0,2026-07-26T10:25:27.784+00:00,2026-07-26T10:25:27.784+00:00,2026-07-26T10:26:34.370+00:00,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c262/MMF11_L/42/exp_main_c262_MMF11_L_42.jsonl
c262,DTLZ2,42,exp_main_c262_DTLZ2_42.jsonl,1,2,1,0,1,1,0,2026-07-26T14:45:18.786+00:00,2026-07-26T14:45:18.786+00:00,2026-07-26T18:29:53.974+00:00,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c262/DTLZ2/42/exp_main_c262_DTLZ2_42.jsonl
c262,ZDT4,42,exp_main_c262_ZDT4_42.jsonl,1,2,1,0,1,1,0,2026-07-26T19:43:12.432+00:00,2026-07-26T19:43:12.432+00:00,2026-07-26T19:53:59.266+00:00,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c262/ZDT4/42/exp_main_c262_ZDT4_42.jsonl
c262,BBOB_F49,42,exp_main_c262_BBOB_F49_42.jsonl,1,2,1,0,1,1,0,2026-07-26T20:59:40.503+00:00,2026-07-26T20:59:40.503+00:00,2026-07-26T21:09:28.778+00:00,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c262/BBOB_F49/42/exp_main_c262_BBOB_F49_42.jsonl
c262,BBOB_F22,42,exp_main_c262_BBOB_F22_42.jsonl,1,2,1,0,1,1,0,2026-07-26T21:18:00.082+00:00,2026-07-26T21:18:00.082+00:00,2026-07-26T21:36:56.224+00:00,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c262/BBOB_F22/42/exp_main_c262_BBOB_F22_42.jsonl
c262,WFG4,42,exp_main_c262_WFG4_42.jsonl,1,2,1,0,1,1,0,2026-07-26T11:20:03.859+00:00,2026-07-26T11:20:03.859+00:00,2026-07-26T14:02:32.782+00:00,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c262/WFG4/42/exp_main_c262_WFG4_42.jsonl
c262,WFG2,42,exp_main_c262_WFG2_42.jsonl,1,2,1,0,1,1,0,2026-07-26T12:43:15.393+00:00,2026-07-26T12:43:15.393+00:00,2026-07-26T14:12:54.532+00:00,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c262/WFG2/42/exp_main_c262_WFG2_42.jsonl
c262,WFG5,42,exp_main_c262_WFG5_42.jsonl,1,2,1,0,1,1,0,2026-07-26T11:11:54.629+00:00,2026-07-26T11:11:54.629+00:00,2026-07-26T14:45:15.491+00:00,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c262/WFG5/42/exp_main_c262_WFG5_42.jsonl
c262,ZDT1,42,exp_main_c262_ZDT1_42.jsonl,1,2,1,0,1,1,0,2026-07-26T10:25:28.078+00:00,2026-07-26T10:25:28.078+00:00,2026-07-26T19:17:15.816+00:00,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c262/ZDT1/42/exp_main_c262_ZDT1_42.jsonl
c262,ZDT6,42,exp_main_c262_ZDT6_42.jsonl,1,2,1,0,1,1,0,2026-07-26T19:17:18.801+00:00,2026-07-26T19:17:18.801+00:00,2026-07-26T19:43:09.248+00:00,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c262/ZDT6/42/exp_main_c262_ZDT6_42.jsonl
c262,BBOB_F5,42,exp_main_c262_BBOB_F5_42.jsonl,1,2,1,0,1,1,0,2026-07-26T20:17:20.537+00:00,2026-07-26T20:17:20.537+00:00,2026-07-26T21:23:26.331+00:00,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c262/BBOB_F5/42/exp_main_c262_BBOB_F5_42.jsonl
c262,DTLZ1,42,exp_main_c262_DTLZ1_42.jsonl,1,2,1,0,1,1,0,2026-07-26T21:36:59.158+00:00,2026-07-26T21:36:59.158+00:00,2026-07-26T21:42:43.053+00:00,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c262/DTLZ1/42/exp_main_c262_DTLZ1_42.jsonl
c262,MMF1,42,exp_main_c262_MMF1_42.jsonl,1,2,1,0,1,1,0,2026-07-26T10:25:22.178+00:00,2026-07-26T10:25:22.178+00:00,2026-07-26T10:26:26.254+00:00,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c262/MMF1/42/exp_main_c262_MMF1_42.jsonl
c262,BBOB_F17,42,exp_main_c262_BBOB_F17_42.jsonl,1,2,1,0,1,1,0,2026-07-26T21:23:29.240+00:00,2026-07-26T21:23:29.240+00:00,2026-07-26T21:31:33.892+00:00,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/c262/BBOB_F17/42/exp_main_c262_BBOB_F17_42.jsonl
e74,BBOB_F37,42,exp_main_e74_BBOB_F37_42.jsonl,1,1,1,0,1,0,0,2026-07-26T12:26:33Z,2026-07-26T12:26:33Z,2026-07-26T12:29:20Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e74/BBOB_F37/42/exp_main_e74_BBOB_F37_42.jsonl
e74,BBOB_F55,42,exp_main_e74_BBOB_F55_42.jsonl,1,1,1,0,1,0,0,2026-07-26T12:29:33Z,2026-07-26T12:29:33Z,2026-07-26T12:32:21Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e74/BBOB_F55/42/exp_main_e74_BBOB_F55_42.jsonl
e74,WFG9,42,exp_main_e74_WFG9_42.jsonl,1,1,1,0,1,0,0,2026-07-26T13:14:24Z,2026-07-26T13:14:24Z,2026-07-26T13:21:18Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e74/WFG9/42/exp_main_e74_WFG9_42.jsonl
e74,WFG1,42,exp_main_e74_WFG1_42.jsonl,1,1,1,0,1,0,0,2026-07-26T13:06:25Z,2026-07-26T13:06:25Z,2026-07-26T13:14:20Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e74/WFG1/42/exp_main_e74_WFG1_42.jsonl
e74,MMF16_20,42,exp_main_e74_MMF16_20_42.jsonl,1,1,1,0,1,0,0,2026-07-26T12:54:59Z,2026-07-26T12:54:59Z,2026-07-26T13:17:10Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e74/MMF16_20/42/exp_main_e74_MMF16_20_42.jsonl
e74,DTLZ3,42,exp_main_e74_DTLZ3_42.jsonl,1,1,1,0,1,0,0,2026-07-26T12:50:17Z,2026-07-26T12:50:17Z,2026-07-26T12:53:22Z,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/e74/DTLZ3/42/exp_main_e74_DTLZ3_42.jsonl
