problema,D,M,geracao,N,K,frac_n1,count,desal,desal_frac,aceito,slot,flag_copia,cand_dist,pos,pos_le_K,argmax,is_argmax,n_linhas_arquivo,frac_linhas_arquivo,n_nivel1_resim,sig_max,sig_med,quotas
ZDT1,30,2,74,100,96,0.96,2,1,0.01,1,0,False,0.9638947796737861,78.0,True,82,False,1,0.01,97,1.1183212995529175,0.546341598033905,"[97, 3, 0, 0]"
ZDT1,30,2,78,100,100,1.0,0,90,0.9,0,1,True,0.0,,,0,,100,1.0,10,0.0,0.0,"[10, 30, 40, 20]"
ZDT1,30,2,82,100,100,1.0,0,90,0.9,0,1,True,0.0,,,0,,100,1.0,10,0.0,0.0,"[10, 30, 40, 20]"
ZDT1,30,2,86,100,100,1.0,0,88,0.88,0,1,True,0.0,,,0,,100,1.0,12,0.0,0.0,"[12, 28, 40, 20]"
ZDT1,30,2,90,100,100,1.0,0,90,0.9,0,1,True,0.0,,,0,,100,1.0,10,0.0,0.0,"[10, 30, 40, 20]"
ZDT1,30,2,94,100,100,1.0,0,89,0.89,0,1,True,0.0,,,0,,100,1.0,11,0.0,0.0,"[11, 29, 40, 20]"
ZDT1,30,2,98,100,100,1.0,0,88,0.88,0,1,True,0.0,,,0,,100,1.0,12,0.0,0.0,"[12, 28, 40, 20]"
ZDT1,30,2,102,100,100,1.0,0,88,0.88,0,1,True,0.0,,,0,,100,1.0,12,0.0,0.0,"[12, 29, 39, 20]"
ZDT1,30,2,106,100,98,0.98,0,88,0.88,0,1,True,0.0,,,0,,100,1.0,11,0.0,0.0,"[11, 31, 38, 20]"
ZDT1,30,2,110,100,95,0.95,2,1,0.01,1,0,False,0.2532651894620695,92.0,True,97,False,1,0.01,96,0.8166495561599731,0.47142161428928375,"[96, 4, 0, 0]"
ZDT1,30,2,114,100,93,0.93,2,3,0.03,1,0,False,0.6611656511178223,22.0,True,23,False,2,0.02,95,0.8931183218955994,0.47967369854450226,"[95, 2, 2, 1]"
ZDT1,30,2,118,100,90,0.9,0,88,0.88,0,1,True,0.0,,,0,,100,1.0,10,0.0,0.0,"[10, 31, 39, 20]"
ZDT1,30,2,122,100,94,0.94,3,4,0.04,1,0,False,0.29106894679737605,53.0,True,64,False,1,0.01,98,0.8987905383110046,0.5121504664421082,"[98, 2, 0, 0]"
ZDT1,30,2,126,100,90,0.9,5,8,0.08,1,0,False,1.1901038759443108,3.0,True,3,True,1,0.01,98,1.1901038885116577,0.6096519529819489,"[98, 2, 0, 0]"
ZDT1,30,2,130,100,94,0.94,3,4,0.04,1,0,False,0.4399146339309267,74.0,True,79,False,1,0.01,98,1.1640714406967163,0.39492952823638916,"[98, 2, 0, 0]"
ZDT1,30,2,134,100,93,0.93,0,87,0.87,0,1,True,0.0,,,0,,100,1.0,12,0.0,0.0,"[12, 28, 40, 20]"
ZDT1,30,2,138,100,92,0.92,0,86,0.86,0,1,True,0.0,,,0,,100,1.0,12,0.0,0.0,"[12, 29, 39, 20]"
ZDT1,30,2,142,100,92,0.92,2,2,0.02,1,0,False,0.6310068110325516,8.0,True,8,True,1,0.01,94,0.6310068368911743,0.34550613164901733,"[94, 6, 0, 0]"
ZDT1,30,2,146,100,95,0.95,3,3,0.03,1,0,False,0.2011206111797278,50.0,True,53,False,1,0.01,98,0.3150508999824524,0.19590773433446884,"[98, 2, 0, 0]"
ZDT1,30,2,150,100,91,0.91,3,9,0.09,1,0,False,0.3614846629886349,69.0,True,75,False,1,0.01,100,0.6701015830039978,0.452510803937912,"[100, 0, 0, 0]"
ZDT1,30,2,154,100,92,0.92,4,8,0.08,1,0,False,0.4611078717053099,81.0,True,88,False,1,0.01,100,1.048073172569275,0.398054376244545,"[100, 0, 0, 0]"
ZDT1,30,2,158,100,93,0.93,3,6,0.06,1,0,False,1.1819424488641295,47.0,True,50,False,1,0.01,99,1.461323618888855,1.1707928776741028,"[99, 0, 1, 0]"
ZDT1,30,2,162,100,97,0.97,3,0,0.0,1,0,False,0.38980489771807864,31.0,True,32,False,1,0.01,97,0.3924036920070648,0.21137522906064987,"[97, 3, 0, 0]"
ZDT1,30,2,166,100,100,1.0,2,0,0.0,1,0,False,0.461622204849273,81.0,True,81,True,2,0.02,100,0.4616222083568573,0.23994848132133484,"[100, 0, 0, 0]"
ZDT1,30,2,170,100,91,0.91,7,9,0.09,1,0,False,0.9138188037846122,89.0,True,97,False,1,0.01,100,1.083040714263916,0.6505537629127502,"[100, 0, 0, 0]"
ZDT1,30,2,174,100,90,0.9,3,9,0.09,1,0,False,0.6397889788045327,78.0,True,88,False,1,0.01,98,1.171364426612854,0.6978532373905182,"[98, 2, 0, 0]"
ZDT1,30,2,178,100,92,0.92,4,8,0.08,1,0,False,0.44688696361234265,3.0,True,4,False,1,0.01,100,0.5280623435974121,0.25361326336860657,"[100, 0, 0, 0]"
ZDT1,30,2,182,100,100,1.0,3,0,0.0,1,0,False,0.4184774563374126,40.0,True,40,True,1,0.01,100,0.41847744584083557,0.2552819103002548,"[100, 0, 0, 0]"
ZDT1,30,2,186,100,97,0.97,2,0,0.0,1,0,False,0.18986315589331718,59.0,True,60,False,1,0.01,97,0.5362491607666016,0.22565146535634995,"[97, 3, 0, 0]"
ZDT1,30,2,190,100,92,0.92,14,6,0.06,1,0,False,0.536399032776399,34.0,True,37,False,1,0.01,98,0.9206928610801697,0.6313492953777313,"[98, 2, 0, 0]"
ZDT1,30,2,194,100,91,0.91,5,7,0.07,1,0,False,0.3284286930019749,90.0,True,76,False,1,0.01,98,0.534721314907074,0.38949714601039886,"[98, 2, 0, 0]"
ZDT1,30,2,198,100,62,0.62,51,25,0.25,1,0,False,1.1390988260945065,41.0,True,99,False,1,0.01,83,1.5101752281188965,1.0489417910575867,"[83, 14, 1, 2]"
ZDT1,30,2,202,100,100,1.0,2,0,0.0,1,0,False,0.5796975358199692,24.0,True,24,True,1,0.01,100,0.5796975493431091,0.3105413019657135,"[100, 0, 0, 0]"
ZDT1,30,2,206,100,90,0.9,12,8,0.08,1,0,False,0.7554895488867414,83.0,True,92,False,1,0.01,98,1.2472270727157593,0.8287657797336578,"[98, 2, 0, 0]"
ZDT1,30,2,210,100,91,0.91,6,8,0.08,1,0,False,0.4696329326374086,65.0,True,74,False,1,0.01,99,1.002437710762024,0.5096086859703064,"[99, 1, 0, 0]"
ZDT1,30,2,214,100,92,0.92,2,2,0.02,1,0,False,0.38164765098421666,51.0,True,55,False,1,0.01,93,0.4742361307144165,0.3221294730901718,"[93, 7, 0, 0]"
ZDT1,30,2,218,100,92,0.92,20,8,0.08,1,0,False,1.1006750969942936,32.0,True,33,False,1,0.01,100,1.630767822265625,1.2419456839561462,"[100, 0, 0, 0]"
ZDT1,30,2,222,100,90,0.9,4,10,0.1,1,0,False,0.7427174510530536,6.0,True,6,True,1,0.01,100,0.742717444896698,0.37997983396053314,"[100, 0, 0, 0]"
ZDT1,30,2,226,100,64,0.64,51,25,0.25,1,0,False,1.1498890597537057,20.0,True,36,False,1,0.01,88,1.9582403898239136,1.580597698688507,"[88, 2, 2, 8]"
ZDT1,30,2,230,100,92,0.92,3,8,0.08,1,0,False,0.4966804312199804,54.0,True,60,False,1,0.01,100,0.6730339527130127,0.5065371096134186,"[100, 0, 0, 0]"
ZDT1,30,2,234,100,94,0.94,3,6,0.06,1,0,False,0.415528826871249,21.0,True,24,False,1,0.01,100,0.758941650390625,0.43252283334732056,"[100, 0, 0, 0]"
ZDT1,30,2,238,100,91,0.91,8,8,0.08,1,0,False,0.6227211473697949,45.0,True,48,False,1,0.01,99,0.9887673854827881,0.5534073412418365,"[99, 1, 0, 0]"
ZDT1,30,2,242,100,91,0.91,5,8,0.08,1,0,False,0.47899970206442316,34.0,True,7,False,1,0.01,99,0.7664035558700562,0.45634184777736664,"[99, 1, 0, 0]"
ZDT1,30,2,246,100,76,0.76,51,17,0.17,1,0,False,0.9667987272225886,67.0,True,42,False,1,0.01,92,1.4560850858688354,0.9719380438327789,"[92, 4, 4, 0]"
ZDT1,30,2,250,100,90,0.9,5,10,0.1,1,0,False,0.5294549486682576,56.0,True,64,False,1,0.01,100,1.2042642831802368,0.687198132276535,"[100, 0, 0, 0]"
ZDT1,30,2,254,100,90,0.9,22,8,0.08,1,0,False,1.2687092923932757,1.0,True,2,False,1,0.01,98,1.5980736017227173,1.1667582392692566,"[98, 0, 1, 1]"
ZDT1,30,2,258,100,100,1.0,2,0,0.0,1,0,False,0.45931035049663427,44.0,True,44,True,3,0.03,100,0.4593103528022766,0.21364694088697433,"[100, 0, 0, 0]"
ZDT1,30,2,262,100,92,0.92,2,1,0.01,1,0,False,0.18312904800483165,49.0,True,54,False,1,0.01,93,0.4955579936504364,0.3119262307882309,"[93, 7, 0, 0]"
ZDT1,30,2,266,100,99,0.99,2,1,0.01,1,0,False,0.19241923918898254,43.0,True,44,False,2,0.02,99,0.4808957278728485,0.2714219391345978,"[99, 1, 0, 0]"
ZDT1,30,2,270,100,100,1.0,2,0,0.0,1,0,False,0.3235772446438334,63.0,True,63,True,1,0.01,100,0.32357725501060486,0.24208511412143707,"[100, 0, 0, 0]"
ZDT1,30,2,274,100,93,0.93,2,0,0.0,1,0,False,0.4214429992846459,33.0,True,36,False,1,0.01,93,0.5752133727073669,0.3298838883638382,"[93, 7, 0, 0]"
ZDT1,30,2,278,100,91,0.91,3,8,0.08,1,0,False,0.2844098421950694,67.0,True,76,False,1,0.01,99,0.5365753173828125,0.3118220716714859,"[99, 1, 0, 0]"
ZDT1,30,2,282,100,91,0.91,2,0,0.0,1,0,False,0.3406625087574494,58.0,True,63,False,1,0.01,91,0.47591522336006165,0.24880456179380417,"[91, 9, 0, 0]"
ZDT1,30,2,286,100,90,0.9,2,2,0.02,1,0,False,0.27916471936524817,87.0,True,96,False,1,0.01,92,0.4593196511268616,0.2962125837802887,"[92, 6, 2, 0]"
ZDT1,30,2,290,100,90,0.9,2,0,0.0,1,0,False,0.37558483942326437,82.0,True,92,False,1,0.01,90,0.49698683619499207,0.298001229763031,"[90, 5, 5, 0]"
ZDT1,30,2,294,100,97,0.97,2,0,0.0,1,0,False,0.49928421555392877,29.0,True,29,True,1,0.01,97,0.49928420782089233,0.25266948342323303,"[97, 3, 0, 0]"
ZDT1,30,2,298,100,90,0.9,3,8,0.08,1,0,False,0.40680562731241116,38.0,True,44,False,1,0.01,98,0.5930143594741821,0.3189184218645096,"[98, 2, 0, 0]"
ZDT1,30,2,302,100,93,0.93,4,6,0.06,1,0,False,0.42019612644439613,29.0,True,32,False,1,0.01,99,0.49028486013412476,0.29282787442207336,"[99, 1, 0, 0]"
ZDT1,30,2,306,100,94,0.94,11,6,0.06,1,0,False,0.4456124377333249,23.0,True,24,False,1,0.01,99,0.963788628578186,0.44483064115047455,"[99, 1, 0, 0]"
ZDT1,30,2,310,100,92,0.92,4,8,0.08,1,0,False,0.3206206906029909,77.0,True,84,False,1,0.01,100,0.4793841242790222,0.31011368334293365,"[100, 0, 0, 0]"
ZDT1,30,2,314,100,93,0.93,2,3,0.03,1,0,False,0.2572631730176698,40.0,True,41,False,1,0.01,95,0.3843304216861725,0.2081242874264717,"[95, 4, 1, 0]"
ZDT1,30,2,318,100,90,0.9,2,4,0.04,1,0,False,0.44692293398581107,10.0,True,10,True,2,0.02,92,0.4469229280948639,0.2554953545331955,"[92, 3, 4, 1]"
ZDT1,30,2,322,100,92,0.92,9,7,0.07,1,0,False,0.3550570344134102,43.0,True,48,False,1,0.01,99,0.6480028629302979,0.44079895317554474,"[99, 1, 0, 0]"
ZDT1,30,2,326,100,90,0.9,3,8,0.08,1,0,False,0.2988689155863133,33.0,True,37,False,1,0.01,98,0.5297622680664062,0.2457241490483284,"[98, 2, 0, 0]"
ZDT1,30,2,330,100,93,0.93,3,2,0.02,1,0,False,0.24317542734530034,86.0,True,12,False,1,0.01,95,0.3960716426372528,0.21084648370742798,"[95, 5, 0, 0]"
ZDT1,30,2,334,100,93,0.93,3,5,0.05,1,0,False,0.4142201205414535,0.0,True,0,True,1,0.01,98,0.4142201244831085,0.2500656172633171,"[98, 2, 0, 0]"
ZDT1,30,2,338,100,90,0.9,10,10,0.1,1,0,False,0.6491090742482113,1.0,True,1,True,1,0.01,100,0.6491090655326843,0.3564286381006241,"[100, 0, 0, 0]"
ZDT1,30,2,342,100,96,0.96,3,4,0.04,1,0,False,0.24001155163418564,32.0,True,34,False,1,0.01,100,0.46662604808807373,0.23654187470674515,"[100, 0, 0, 0]"
ZDT1,30,2,346,100,91,0.91,48,8,0.08,1,0,False,1.4718879427562979,46.0,True,48,False,1,0.01,99,1.7069100141525269,1.3526606559753418,"[99, 1, 0, 0]"
ZDT1,30,2,350,100,91,0.91,3,8,0.08,1,0,False,0.21032111210393029,75.0,True,83,False,1,0.01,99,0.42806944251060486,0.22040849924087524,"[99, 1, 0, 0]"
ZDT1,30,2,354,100,92,0.92,3,8,0.08,1,0,False,0.23150206517884483,91.0,True,99,False,1,0.01,100,0.4303431212902069,0.26864078640937805,"[100, 0, 0, 0]"
ZDT1,30,2,358,100,90,0.9,39,10,0.1,1,0,False,1.0544729842619458,5.0,True,6,False,1,0.01,100,1.1908198595046997,0.8707420527935028,"[100, 0, 0, 0]"
ZDT1,30,2,362,100,93,0.93,3,6,0.06,1,0,False,0.22957364371124314,11.0,True,13,False,1,0.01,99,0.46115413308143616,0.22118182480335236,"[99, 0, 1, 0]"
ZDT1,30,2,366,100,92,0.92,45,7,0.07,1,0,False,1.3720600518250923,82.0,True,87,False,1,0.01,99,1.8171963691711426,1.3700879216194153,"[99, 0, 0, 1]"
ZDT1,30,2,370,100,90,0.9,2,2,0.02,1,0,False,0.3127083746875272,11.0,True,12,False,1,0.01,92,0.45850005745887756,0.2057015299797058,"[92, 5, 3, 0]"
ZDT1,30,2,374,100,92,0.92,33,7,0.07,1,0,False,1.191779319266184,21.0,True,24,False,1,0.01,99,1.532346487045288,1.1507648229599,"[99, 0, 1, 0]"
ZDT1,30,2,378,100,91,0.91,9,8,0.08,1,0,False,0.30239690278204157,16.0,True,17,False,1,0.01,99,0.4140477180480957,0.2925156056880951,"[99, 1, 0, 0]"
ZDT1,30,2,382,100,90,0.9,4,9,0.09,1,0,False,0.2621692896170641,31.0,True,33,False,1,0.01,99,0.40237218141555786,0.2615559548139572,"[99, 1, 0, 0]"
ZDT1,30,2,386,100,59,0.59,51,31,0.31,1,0,False,1.2152953139792595,1.0,True,45,False,1,0.01,87,1.4161020517349243,1.0565842390060425,"[87, 7, 5, 1]"
ZDT1,30,2,390,100,92,0.92,5,8,0.08,1,0,False,0.2913971666858981,36.0,True,38,False,1,0.01,100,0.5182176828384399,0.3127519190311432,"[100, 0, 0, 0]"
ZDT1,30,2,394,100,91,0.91,11,8,0.08,1,0,False,0.38708046170701144,14.0,True,15,False,1,0.01,99,0.8486943244934082,0.4043770730495453,"[99, 1, 0, 0]"
ZDT1,30,2,398,100,91,0.91,15,7,0.07,1,0,False,0.9043265952588004,12.0,True,12,True,1,0.01,98,0.9043266177177429,0.6574217677116394,"[98, 1, 0, 1]"
ZDT1,30,2,402,100,90,0.9,5,9,0.09,1,0,False,0.2613065122909595,78.0,True,87,False,1,0.01,99,0.27813252806663513,0.18139564990997314,"[99, 1, 0, 0]"
ZDT1,30,2,406,100,93,0.93,4,6,0.06,1,0,False,0.1501835303927193,69.0,True,76,False,1,0.01,99,0.2625586688518524,0.14755646139383316,"[99, 1, 0, 0]"
ZDT1,30,2,410,100,97,0.97,2,0,0.0,1,0,False,0.32316253355536334,46.0,True,70,False,1,0.01,97,0.37193048000335693,0.21145019680261612,"[97, 3, 0, 0]"
ZDT1,30,2,414,100,74,0.74,51,25,0.25,1,0,False,1.2375876436737812,18.0,True,26,False,1,0.01,99,1.7330833673477173,1.23893803358078,"[99, 0, 1, 0]"
ZDT1,30,2,418,100,94,0.94,6,5,0.05,1,0,False,0.3020125365677871,6.0,True,7,False,1,0.01,99,0.3632424771785736,0.24387866258621216,"[99, 1, 0, 0]"
ZDT1,30,2,422,100,83,0.83,51,15,0.15,1,0,False,0.8067991350770274,50.0,True,58,False,1,0.01,98,1.3085803985595703,0.8681330680847168,"[98, 1, 1, 0]"
ZDT1,30,2,426,100,94,0.94,2,0,0.0,1,0,False,0.2160327510781312,86.0,True,92,False,1,0.01,94,0.34455305337905884,0.17984406650066376,"[94, 6, 0, 0]"
ZDT1,30,2,430,100,76,0.76,51,20,0.2,1,0,False,0.7370847001285977,43.0,True,60,False,1,0.01,96,1.4513403177261353,0.911201536655426,"[96, 1, 3, 0]"
ZDT1,30,2,434,100,92,0.92,5,7,0.07,1,0,False,0.20180838237792637,90.0,True,98,False,1,0.01,99,0.5736111402511597,0.24796313047409058,"[99, 1, 0, 0]"
ZDT1,30,2,438,100,98,0.98,3,1,0.01,1,0,False,0.24187723057157298,92.0,True,94,False,1,0.01,99,0.2817496955394745,0.17909980565309525,"[99, 1, 0, 0]"
ZDT1,30,2,442,100,90,0.9,6,8,0.08,1,0,False,0.2279135483323632,24.0,True,28,False,1,0.01,98,0.4069021940231323,0.2138817384839058,"[98, 1, 1, 0]"
ZDT1,30,2,446,100,92,0.92,3,6,0.06,1,0,False,0.15251883888174533,89.0,True,97,False,1,0.01,98,0.30743086338043213,0.1521509438753128,"[98, 2, 0, 0]"
ZDT1,30,2,450,100,93,0.93,4,6,0.06,1,0,False,0.20319240097854982,20.0,True,22,False,1,0.01,99,0.32990193367004395,0.17005717754364014,"[99, 1, 0, 0]"
ZDT1,30,2,454,100,93,0.93,11,7,0.07,1,0,False,0.3802117821818569,64.0,True,69,False,1,0.01,100,0.4418298006057739,0.263427272439003,"[100, 0, 0, 0]"
ZDT1,30,2,458,100,90,0.9,2,2,0.02,1,0,False,0.08746878531251288,38.0,True,42,False,1,0.01,92,0.2687789499759674,0.12524093687534332,"[92, 8, 0, 0]"
ZDT1,30,2,462,100,90,0.9,6,10,0.1,1,0,False,0.20047980929640605,89.0,True,99,False,1,0.01,100,0.32643386721611023,0.2076142057776451,"[100, 0, 0, 0]"
ZDT1,30,2,466,100,91,0.91,19,9,0.09,1,0,False,0.5469853280707633,83.0,True,90,False,1,0.01,100,0.6077719926834106,0.39265771210193634,"[100, 0, 0, 0]"
ZDT1,30,2,470,100,91,0.91,2,2,0.02,1,0,False,0.19609180887483016,7.0,True,9,False,1,0.01,93,0.21833866834640503,0.1366472691297531,"[93, 7, 0, 0]"
ZDT1,30,2,474,100,90,0.9,20,9,0.09,1,0,False,0.3114075839517652,25.0,True,69,False,1,0.01,99,0.7032274603843689,0.41761839389801025,"[99, 0, 0, 1]"
ZDT1,30,2,478,100,92,0.92,2,0,0.0,1,0,False,0.049993924525219585,88.0,True,50,False,1,0.01,92,0.21264466643333435,0.115013487637043,"[92, 6, 2, 0]"
ZDT1,30,2,482,100,92,0.92,6,7,0.07,1,0,False,0.242376263395016,72.0,True,78,False,1,0.01,99,0.3411931097507477,0.20157775282859802,"[99, 1, 0, 0]"
ZDT1,30,2,486,100,90,0.9,4,8,0.08,1,0,False,0.1482438896705794,44.0,True,49,False,1,0.01,98,0.35625120997428894,0.1712421551346779,"[98, 2, 0, 0]"
ZDT1,30,2,490,100,90,0.9,9,4,0.04,1,0,False,0.1609944618408505,39.0,True,46,False,1,0.01,94,0.3788404166698456,0.20922550559043884,"[94, 6, 0, 0]"
ZDT1,30,2,494,100,99,0.99,4,0,0.0,1,0,False,0.11105432678859627,50.0,True,51,False,1,0.01,99,0.2470950186252594,0.14048703759908676,"[99, 1, 0, 0]"
ZDT1,30,2,498,100,92,0.92,6,7,0.07,1,0,False,0.17281790609174272,83.0,True,89,False,1,0.01,99,0.2611900568008423,0.16470759361982346,"[99, 1, 0, 0]"
ZDT1,30,2,502,100,55,0.55,51,31,0.31,1,0,False,0.5536778098183476,32.0,True,41,False,1,0.01,85,1.107231855392456,0.6918135285377502,"[85, 4, 6, 5]"
ZDT1,30,2,506,100,95,0.95,5,4,0.04,1,0,False,0.2594766474202912,57.0,True,61,False,1,0.01,99,0.3370942175388336,0.23197145015001297,"[99, 1, 0, 0]"
ZDT1,30,2,510,100,92,0.92,12,7,0.07,1,0,False,0.21901130500864913,14.0,True,16,False,1,0.01,99,0.363508015871048,0.26309357583522797,"[99, 0, 1, 0]"
ZDT1,30,2,514,100,93,0.93,5,7,0.07,1,0,False,0.308557371501099,1.0,True,1,True,1,0.01,100,0.3085573613643646,0.15726540982723236,"[100, 0, 0, 0]"
ZDT1,30,2,518,100,97,0.97,2,0,0.0,1,0,False,0.12438962851144396,19.0,True,78,False,1,0.01,97,0.2664704918861389,0.136559396982193,"[97, 3, 0, 0]"
ZDT1,30,2,522,100,60,0.6,51,29,0.29,1,0,False,0.9362520905824988,41.0,True,74,False,1,0.01,87,1.289372205734253,0.9293484687805176,"[87, 11, 2, 0]"
ZDT1,30,2,526,100,94,0.94,9,5,0.05,1,0,False,0.290730418626043,16.0,True,17,False,1,0.01,99,0.4601922035217285,0.22963770478963852,"[99, 1, 0, 0]"
ZDT1,30,2,530,100,73,0.73,51,23,0.23,1,0,False,1.2029574363484006,35.0,True,42,False,1,0.01,96,1.2512685060501099,0.9320961236953735,"[96, 0, 4, 0]"
ZDT1,30,2,534,100,73,0.73,51,17,0.17,1,0,False,0.7839531363319888,22.0,True,29,False,1,0.01,90,1.1796563863754272,0.8554689884185791,"[90, 7, 3, 0]"
ZDT1,30,2,538,100,62,0.62,51,27,0.27,1,0,False,0.47413221783562454,13.0,True,22,False,1,0.01,86,0.8040036559104919,0.5184115171432495,"[86, 14, 0, 0]"
ZDT1,30,2,542,100,92,0.92,29,7,0.07,1,0,False,0.9457875090568759,38.0,True,43,False,1,0.01,99,1.1429083347320557,0.867941677570343,"[99, 0, 1, 0]"
ZDT1,30,2,546,100,56,0.56,51,33,0.33,1,0,False,0.394942125952755,49.0,True,86,False,1,0.01,89,0.8595555424690247,0.5270360112190247,"[89, 3, 8, 0]"
ZDT1,30,2,550,100,72,0.72,51,22,0.22,1,0,False,0.9387418227322777,26.0,True,61,False,1,0.01,94,1.3142021894454956,0.9297733902931213,"[94, 2, 3, 1]"
ZDT1,30,2,554,100,69,0.69,51,20,0.2,1,0,False,0.5123654283261339,62.0,True,91,False,1,0.01,88,0.613857090473175,0.40555232763290405,"[88, 7, 5, 0]"
ZDT1,30,2,558,100,68,0.68,51,26,0.26,1,0,False,0.9839910843709407,7.0,True,10,False,1,0.01,93,1.0783464908599854,0.8009238839149475,"[93, 2, 5, 0]"
ZDT1,30,2,562,100,91,0.91,9,9,0.09,1,0,False,0.17150549212157318,32.0,True,35,False,1,0.01,100,0.32552382349967957,0.2007555514574051,"[100, 0, 0, 0]"
ZDT1,30,2,566,100,94,0.94,9,4,0.04,1,0,False,0.2506045195694803,63.0,True,69,False,1,0.01,98,0.30799540877342224,0.18850690126419067,"[98, 2, 0, 0]"
ZDT1,30,2,570,100,93,0.93,8,7,0.07,1,0,False,0.21498801683503288,66.0,True,73,False,1,0.01,100,0.3246055245399475,0.17811352759599686,"[100, 0, 0, 0]"
ZDT1,30,2,574,100,93,0.93,9,7,0.07,1,0,False,0.1788104133414851,54.0,True,59,False,1,0.01,100,0.42296892404556274,0.20719464123249054,"[100, 0, 0, 0]"
ZDT1,30,2,578,100,50,0.5,51,34,0.34,1,0,False,0.5677595820107463,33.0,True,46,False,1,0.01,82,0.9088534712791443,0.48248378932476044,"[82, 5, 13, 0]"
ZDT1,30,2,582,100,90,0.9,5,7,0.07,1,0,False,0.14371898641996325,3.0,True,4,False,1,0.01,97,0.24399729073047638,0.15443965792655945,"[97, 3, 0, 0]"
ZDT1,30,2,586,100,90,0.9,7,9,0.09,1,0,False,0.19447470948820475,83.0,True,91,False,1,0.01,99,0.3901634216308594,0.22279898077249527,"[99, 0, 1, 0]"
ZDT1,30,2,590,100,91,0.91,32,8,0.08,1,0,False,1.2394440835733365,66.0,True,73,False,1,0.01,99,1.2678093910217285,0.8410553336143494,"[99, 1, 0, 0]"
ZDT1,30,2,594,100,58,0.58,51,30,0.3,1,0,False,0.3983434185771765,55.0,True,19,False,1,0.01,87,0.55057293176651,0.39828482270240784,"[87, 8, 4, 1]"
ZDT1,30,2,598,100,58,0.58,51,32,0.32,1,0,False,0.5056523570113302,52.0,True,89,False,1,0.01,89,0.5603344440460205,0.39080166816711426,"[89, 4, 7, 0]"
ZDT1,30,2,602,100,90,0.9,4,8,0.08,1,0,False,0.2585378520481882,36.0,True,36,True,1,0.01,98,0.2585378587245941,0.1686628833413124,"[98, 2, 0, 0]"
ZDT1,30,2,606,100,63,0.63,51,30,0.3,1,0,False,1.0556169382059246,13.0,True,5,False,1,0.01,93,1.3175958395004272,0.9256060421466827,"[93, 1, 5, 1]"
ZDT1,30,2,610,100,94,0.94,3,6,0.06,1,0,False,0.17648863612778073,12.0,True,13,False,1,0.01,100,0.31336432695388794,0.19792398810386658,"[100, 0, 0, 0]"
ZDT1,30,2,614,100,82,0.82,51,13,0.13,1,0,False,1.076156014287527,65.0,True,82,False,1,0.01,94,1.2554330825805664,0.8679473698139191,"[94, 1, 5, 0]"
ZDT1,30,2,618,100,60,0.6,51,31,0.31,1,0,False,0.663305239184933,6.0,True,9,False,1,0.01,85,1.1103053092956543,0.5587755441665649,"[85, 7, 7, 1]"
ZDT1,30,2,622,100,71,0.71,51,27,0.27,1,0,False,0.8312845933848355,62.0,True,88,False,1,0.01,96,1.2845685482025146,0.7429617047309875,"[96, 1, 2, 1]"
ZDT1,30,2,626,100,69,0.69,51,23,0.23,1,0,False,0.7626449553931891,6.0,True,9,False,1,0.01,91,1.0418826341629028,0.7603727281093597,"[91, 2, 6, 1]"
ZDT1,30,2,630,100,74,0.74,51,18,0.18,1,0,False,0.7962664782049593,12.0,True,26,False,1,0.01,92,1.0385117530822754,0.7347832322120667,"[92, 2, 5, 1]"
ZDT1,30,2,634,100,65,0.65,51,28,0.28,1,0,False,0.42870577986206526,20.0,True,34,False,1,0.01,92,0.6266729831695557,0.5231103003025055,"[92, 1, 7, 0]"
ZDT1,30,2,638,100,90,0.9,35,7,0.07,1,0,False,0.7164093931946741,59.0,True,58,False,1,0.01,97,0.9016444087028503,0.6491315960884094,"[97, 0, 3, 0]"
ZDT1,30,2,642,100,63,0.63,51,25,0.25,1,0,False,0.398394423152747,22.0,True,33,False,1,0.01,87,0.6643192172050476,0.449251651763916,"[87, 7, 6, 0]"
ZDT1,30,2,646,100,73,0.73,51,20,0.2,1,0,False,0.5987477995310541,37.0,True,51,False,1,0.01,92,0.818967878818512,0.5653185546398163,"[92, 2, 5, 1]"
ZDT1,30,2,650,100,60,0.6,51,29,0.29,1,0,False,0.3889326273120206,31.0,True,51,False,1,0.01,88,0.8448063135147095,0.5843833684921265,"[88, 4, 8, 0]"
ZDT1,30,2,654,100,48,0.48,51,30,0.3,1,0,False,0.3521409913419128,7.0,True,26,False,1,0.01,74,0.9542996287345886,0.42694564163684845,"[74, 7, 17, 2]"
ZDT1,30,2,658,100,43,0.43,51,36,0.36,1,0,False,0.642191868243629,28.0,True,63,False,1,0.01,77,0.6838575601577759,0.4241931289434433,"[77, 12, 11, 0]"
ZDT1,30,2,662,100,74,0.74,51,18,0.18,1,0,False,0.49251782844832703,19.0,True,24,False,1,0.01,92,0.6347000598907471,0.40944530069828033,"[92, 0, 5, 3]"
ZDT1,30,2,666,100,91,0.91,8,9,0.09,1,0,False,0.22287973049682305,41.0,True,44,False,1,0.01,100,0.3715988099575043,0.20526345074176788,"[100, 0, 0, 0]"
ZDT1,30,2,670,100,90,0.9,7,10,0.1,1,0,False,0.15088528291032402,37.0,True,44,False,1,0.01,100,0.3343096077442169,0.1669631078839302,"[100, 0, 0, 0]"
