label,exp,tier,dist,problema,D,M,N,Nmin,iteracao,obj,dtp,dgps,dentro,tp,ngps,nfolhas
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,49,1,122.0,1.0,True,8596.0,49.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,50,1,166.0,1.0,True,8762.0,50.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,50,2,121.0,1.0,True,5234.0,28.0,296.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,51,1,147.0,1.0,True,8909.0,51.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,52,1,2295.0,1.0,False,11204.0,52.0,298.0
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,54,1,140.0,1.0,True,11344.0,53.0,298.0
swap_big-mvns_WFG9,sweep-big-mvns,big,mvns,WFG9,22,2,50000,220,2,0,233.0,1.0,True,603.0,2.0,172.0
swap_big-mvns_WFG9,sweep-big-mvns,big,mvns,WFG9,22,2,50000,220,2,1,418.0,1.0,True,644.0,2.0,177.0
swap_big-mvns_WFG9,sweep-big-mvns,big,mvns,WFG9,22,2,50000,220,3,0,399.0,1.0,True,1002.0,3.0,172.0
swap_big-mvns_WFG9,sweep-big-mvns,big,mvns,WFG9,22,2,50000,220,3,1,225.0,1.0,True,869.0,3.0,177.0
swap_big-mvns_WFG9,sweep-big-mvns,big,mvns,WFG9,22,2,50000,220,4,0,222.0,1.0,True,1224.0,4.0,172.0
swap_big-mvns_WFG9,sweep-big-mvns,big,mvns,WFG9,22,2,50000,220,4,1,401.0,1.0,True,1270.0,4.0,177.0
swap_big-mvns_WFG9,sweep-big-mvns,big,mvns,WFG9,22,2,50000,220,6,0,348.0,1.0,True,1572.0,5.0,172.0
swap_big-mvns_WFG9,sweep-big-mvns,big,mvns,WFG9,22,2,50000,220,6,1,431.0,1.0,True,1701.0,5.0,177.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,2,0,348.0,1.0,True,912.0,2.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,2,1,335.0,1.0,True,677.0,2.0,124.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,3,0,452.0,1.0,True,1364.0,3.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,3,1,357.0,1.0,True,1034.0,3.0,124.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,4,0,586.0,1.0,True,1950.0,4.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,4,1,510.0,1.0,True,1544.0,4.0,124.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,5,0,530.0,1.0,True,2480.0,5.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,5,1,302.0,1.0,True,1846.0,5.0,124.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,6,0,513.0,1.0,True,2993.0,6.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,6,1,352.0,1.0,True,2198.0,6.0,124.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,7,0,559.0,1.0,True,3552.0,7.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,7,1,592.0,1.0,True,2790.0,7.0,124.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,8,0,517.0,1.0,True,4069.0,8.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,8,1,300.0,1.0,True,3090.0,8.0,124.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,9,0,372.0,1.0,True,4441.0,9.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,9,1,476.0,1.0,True,3566.0,9.0,124.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,10,0,417.0,1.0,True,4858.0,10.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,10,1,380.0,1.0,True,3946.0,10.0,124.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,11,0,375.0,1.0,True,5233.0,11.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,12,0,497.0,1.0,True,5730.0,12.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,13,0,385.0,1.0,True,6115.0,13.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,14,0,476.0,1.0,True,6591.0,14.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,15,0,449.0,1.0,True,7040.0,15.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,16,0,465.0,1.0,True,7505.0,16.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,17,0,415.0,1.0,True,7920.0,17.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,18,0,414.0,1.0,True,8334.0,18.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,19,0,434.0,1.0,True,8768.0,19.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,20,0,412.0,1.0,True,9180.0,20.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,21,0,425.0,1.0,True,9605.0,21.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,22,0,399.0,1.0,True,10004.0,22.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,23,0,475.0,1.0,True,10479.0,23.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,23,1,390.0,1.0,True,4336.0,11.0,124.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,24,0,483.0,1.0,True,10962.0,24.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,25,0,371.0,1.0,True,11333.0,25.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,25,1,548.0,1.0,True,4884.0,12.0,124.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,26,0,313.0,1.0,True,11646.0,26.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,27,0,400.0,1.0,True,12046.0,27.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,28,0,317.0,1.0,True,12363.0,28.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,29,0,327.0,1.0,True,12690.0,29.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,30,0,350.0,1.0,True,13040.0,30.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,31,0,480.0,1.0,True,13520.0,31.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,32,0,392.0,1.0,True,13912.0,32.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,33,0,428.0,1.0,True,14340.0,33.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,34,0,384.0,1.0,True,14724.0,34.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,35,0,394.0,1.0,True,15118.0,35.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,36,0,464.0,1.0,True,15582.0,36.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,37,0,515.0,1.0,True,16097.0,37.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,38,0,392.0,1.0,True,16489.0,38.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,39,0,471.0,1.0,True,16960.0,39.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,39,1,423.0,1.0,True,5307.0,13.0,124.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,40,0,492.0,1.0,True,17452.0,40.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,41,0,414.0,1.0,True,17866.0,41.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,42,0,478.0,1.0,True,18344.0,42.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,43,0,490.0,1.0,True,18834.0,43.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,44,0,481.0,1.0,True,19315.0,44.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,45,0,435.0,1.0,True,19750.0,45.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,46,0,423.0,1.0,True,20173.0,46.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,47,0,409.0,1.0,True,20582.0,47.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,48,0,405.0,1.0,True,20987.0,48.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,48,1,442.0,1.0,True,5749.0,14.0,124.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,49,0,427.0,1.0,True,21414.0,49.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,50,0,426.0,1.0,True,21840.0,50.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,51,0,387.0,1.0,True,22227.0,51.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,52,0,443.0,1.0,True,22670.0,52.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,53,0,300.0,1.0,True,22970.0,53.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,54,0,448.0,1.0,True,23418.0,54.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,55,0,351.0,1.0,True,23769.0,55.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,56,0,438.0,1.0,True,24207.0,56.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,57,0,341.0,1.0,True,24548.0,57.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,58,0,304.0,1.0,True,24852.0,58.0,121.0
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,59,0,408.0,1.0,True,25260.0,59.0,121.0
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,2,0,175.0,1.0,True,320.0,2.0,352.0
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,2,1,144.0,1.0,True,262.0,2.0,379.0
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,3,0,193.0,1.0,True,513.0,3.0,352.0
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,3,1,155.0,1.0,True,417.0,3.0,379.0
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,4,0,181.0,1.0,True,694.0,4.0,352.0
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,4,1,107.0,1.0,True,524.0,4.0,379.0
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,5,0,198.0,1.0,True,892.0,5.0,352.0
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,6,0,176.0,1.0,True,1068.0,6.0,352.0
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,6,1,125.0,1.0,True,649.0,5.0,379.0
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,7,0,161.0,1.0,True,1229.0,7.0,352.0
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,7,1,150.0,1.0,True,799.0,6.0,379.0
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,8,0,165.0,1.0,True,1394.0,8.0,352.0
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,9,0,186.0,1.0,True,1580.0,9.0,352.0
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,10,0,176.0,1.0,True,1756.0,10.0,352.0
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,11,0,141.0,1.0,True,1897.0,11.0,352.0
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,11,1,110.0,1.0,True,909.0,7.0,379.0
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,12,0,140.0,1.0,True,2037.0,12.0,352.0
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,13,0,179.0,1.0,True,2216.0,13.0,352.0
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,14,0,137.0,1.0,True,2353.0,14.0,352.0
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,15,0,170.0,1.0,True,2523.0,15.0,352.0
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,16,0,114.0,1.0,True,2637.0,16.0,352.0
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,17,0,179.0,1.0,True,2816.0,17.0,352.0
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,18,0,161.0,1.0,True,2977.0,18.0,352.0
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,19,0,118.0,1.0,True,3095.0,19.0,352.0
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,20,0,157.0,1.0,True,3252.0,20.0,352.0
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,21,0,124.0,1.0,True,3376.0,21.0,352.0
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,22,0,157.0,1.0,True,3533.0,22.0,352.0
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,23,0,128.0,1.0,True,3661.0,23.0,352.0
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,24,0,118.0,1.0,True,3779.0,24.0,352.0
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,25,0,153.0,1.0,True,3932.0,25.0,352.0
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,26,0,105.0,1.0,True,4037.0,26.0,352.0
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,27,0,161.0,1.0,True,4198.0,27.0,352.0
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,28,0,199.0,1.0,True,4397.0,28.0,352.0
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,2,0,180.0,1.0,True,302.0,2.0,10.0
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,2,1,120.0,1.0,True,307.0,2.0,12.0
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,2,2,137.0,1.0,True,322.0,2.0,11.0
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,3,0,178.0,1.0,True,480.0,3.0,10.0
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,3,1,121.0,1.0,True,428.0,3.0,12.0
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,3,2,137.0,1.0,True,459.0,3.0,11.0
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,4,0,209.0,1.0,True,689.0,4.0,10.0
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,4,1,165.0,1.0,True,593.0,4.0,12.0
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,4,2,140.0,1.0,True,599.0,4.0,11.0
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,5,0,236.0,1.0,True,925.0,5.0,10.0
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,5,1,180.0,1.0,True,773.0,5.0,12.0
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,5,2,236.0,1.0,True,835.0,5.0,11.0
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,6,0,232.0,1.0,True,1157.0,6.0,10.0
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,6,1,124.0,1.0,True,897.0,6.0,12.0
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,6,2,193.0,1.0,True,1028.0,6.0,11.0
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,7,0,208.0,1.0,True,1365.0,7.0,10.0
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,7,1,233.0,1.0,True,1130.0,7.0,12.0
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,7,2,222.0,1.0,True,1250.0,7.0,11.0
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,8,0,234.0,1.0,True,1599.0,8.0,10.0
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,8,1,227.0,1.0,True,1357.0,8.0,12.0
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,8,2,200.0,1.0,True,1450.0,8.0,11.0
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,9,0,205.0,1.0,True,1804.0,9.0,10.0
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,9,1,125.0,1.0,True,1482.0,9.0,12.0
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,9,2,174.0,1.0,True,1624.0,9.0,11.0
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,10,0,196.0,1.0,True,2000.0,10.0,10.0
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,10,1,233.0,1.0,True,1715.0,10.0,12.0
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,10,2,193.0,1.0,True,1817.0,10.0,11.0
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,11,1,160.0,1.0,True,1875.0,11.0,12.0
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,11,2,183.0,1.0,True,2000.0,11.0,11.0
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,12,1,125.0,1.0,True,2000.0,12.0,12.0
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,20,3,2000,200,2,0,266.0,1.0,True,630.0,2.0,8.0
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,20,3,2000,200,2,1,352.0,1.0,True,749.0,2.0,7.0
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,20,3,2000,200,2,2,382.0,1.0,True,752.0,2.0,7.0
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,20,3,2000,200,3,0,222.0,1.0,True,852.0,3.0,8.0
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,20,3,2000,200,3,1,357.0,1.0,True,1106.0,3.0,7.0
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,20,3,2000,200,3,2,378.0,1.0,True,1130.0,3.0,7.0
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,20,3,2000,200,4,0,239.0,1.0,True,1091.0,4.0,8.0
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,20,3,2000,200,4,1,220.0,1.0,True,1326.0,4.0,7.0
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,20,3,2000,200,4,2,210.0,1.0,True,1340.0,4.0,7.0
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,20,3,2000,200,5,0,270.0,1.0,True,1361.0,5.0,8.0
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,20,3,2000,200,5,1,240.0,1.0,True,1566.0,5.0,7.0
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,20,3,2000,200,5,2,200.0,1.0,True,1540.0,5.0,7.0
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,20,3,2000,200,6,0,211.0,1.0,True,1572.0,6.0,8.0
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,20,3,2000,200,6,1,231.0,1.0,True,1797.0,6.0,7.0
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,20,3,2000,200,7,0,205.0,1.0,True,1777.0,7.0,8.0
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,20,3,2000,200,7,1,203.0,1.0,True,2000.0,7.0,7.0
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,20,3,2000,200,8,0,223.0,1.0,True,2000.0,8.0,8.0
swap_medium-lhs_WFG9,sweep-medium-lhs,medium,lhs,WFG9,22,2,2000,220,2,0,392.0,1.0,True,621.0,2.0,7.0
swap_medium-lhs_WFG9,sweep-medium-lhs,medium,lhs,WFG9,22,2,2000,220,2,1,281.0,1.0,True,506.0,2.0,8.0
swap_medium-lhs_ZDT1,sweep-medium-lhs,medium,lhs,ZDT1,30,2,2000,300,2,0,500.0,1.0,True,1001.0,2.0,4.0
swap_medium-lhs_ZDT1,sweep-medium-lhs,medium,lhs,ZDT1,30,2,2000,300,3,0,500.0,1.0,True,1501.0,3.0,4.0
swap_medium-lhs_ZDT1,sweep-medium-lhs,medium,lhs,ZDT1,30,2,2000,300,3,1,303.0,1.0,True,728.0,2.0,5.0
swap_medium-lhs_ZDT4,sweep-medium-lhs,medium,lhs,ZDT4,10,2,2000,100,2,0,126.0,1.0,True,252.0,2.0,16.0
swap_medium-lhs_ZDT4,sweep-medium-lhs,medium,lhs,ZDT4,10,2,2000,100,2,1,115.0,1.0,True,226.0,2.0,15.0
swap_medium-lhs_ZDT4,sweep-medium-lhs,medium,lhs,ZDT4,10,2,2000,100,3,0,125.0,1.0,True,377.0,3.0,16.0
swap_medium-lhs_ZDT4,sweep-medium-lhs,medium,lhs,ZDT4,10,2,2000,100,3,1,178.0,1.0,True,404.0,3.0,15.0
swap_medium-lhs_ZDT4,sweep-medium-lhs,medium,lhs,ZDT4,10,2,2000,100,4,0,126.0,1.0,True,503.0,4.0,16.0
swap_medium-lhs_ZDT4,sweep-medium-lhs,medium,lhs,ZDT4,10,2,2000,100,4,1,108.0,1.0,True,512.0,4.0,15.0
swap_medium-lhs_ZDT4,sweep-medium-lhs,medium,lhs,ZDT4,10,2,2000,100,5,0,125.0,1.0,True,628.0,5.0,16.0
swap_medium-lhs_ZDT4,sweep-medium-lhs,medium,lhs,ZDT4,10,2,2000,100,5,1,156.0,1.0,True,668.0,5.0,15.0
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,12,3,2000,120,2,0,120.0,1.0,True,245.0,2.0,14.0
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,12,3,2000,120,2,1,206.0,1.0,True,431.0,2.0,13.0
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,12,3,2000,120,2,2,120.0,1.0,True,266.0,2.0,12.0
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,12,3,2000,120,3,0,183.0,1.0,True,428.0,3.0,14.0
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,12,3,2000,120,3,1,121.0,1.0,True,552.0,3.0,13.0
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,12,3,2000,120,3,2,235.0,1.0,True,501.0,3.0,12.0
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,12,3,2000,120,4,0,135.0,1.0,True,563.0,4.0,14.0
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,12,3,2000,120,4,1,153.0,1.0,True,705.0,4.0,13.0
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,12,3,2000,120,4,2,143.0,1.0,True,644.0,4.0,12.0
