alg,exp,problema,n_gen,caminho,has_fe,has_f_best,has_n_front1,has_modelo_hp,has_tempo_fit_s,has_tempo_busca_s,has_dist_min_arquivo,has_ideal,has_nadir_pop,has_nadir_front1,n_di10_literal,n_pisos_extra,chaves
c238,main,ZDT3,600,c238_gen,True,True,True,True,True,True,True,False,False,False,7,0,criterion;dist_min_arquivo;eim_best;eim_mediana_pool;f_best;fe;fe_iter;fe_treino_max;ga_gens;ga_pop;geracao;infill_sid;iter;lnL;lote;min_dist_infill;modelo_hp;n_amostra;n_dedup;n_eim_nan;n_front;n_front1;n_range0;n_treino;norm_max;norm_min;norm_range_efetivo;rec;s_best;stall_iters;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;theta_max;theta_media;theta_min;ts;u_best;y_best
c238,main,ZDT4,200,c238_gen,True,True,True,True,True,True,True,False,False,False,7,0,criterion;dist_min_arquivo;eim_best;eim_mediana_pool;f_best;fe;fe_iter;fe_treino_max;ga_gens;ga_pop;geracao;infill_sid;iter;lnL;lote;min_dist_infill;modelo_hp;n_amostra;n_dedup;n_eim_nan;n_front;n_front1;n_range0;n_treino;norm_max;norm_min;norm_range_efetivo;rec;s_best;stall_iters;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;theta_max;theta_media;theta_min;ts;u_best;y_best
c238,main,ZDT6,200,c238_gen,True,True,True,True,True,True,True,False,False,False,7,0,criterion;dist_min_arquivo;eim_best;eim_mediana_pool;f_best;fe;fe_iter;fe_treino_max;ga_gens;ga_pop;geracao;infill_sid;iter;lnL;lote;min_dist_infill;modelo_hp;n_amostra;n_dedup;n_eim_nan;n_front;n_front1;n_range0;n_treino;norm_max;norm_min;norm_range_efetivo;rec;s_best;stall_iters;tempo_busca_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;theta_max;theta_media;theta_min;ts;u_best;y_best
e103,off,BBOB_F1,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,off,BBOB_F17,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,off,BBOB_F22,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,off,BBOB_F37,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,off,BBOB_F49,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,off,BBOB_F5,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,off,BBOB_F55,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,off,DTLZ1,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,off,DTLZ2,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,off,DTLZ3,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,off,DTLZ4,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,off,DTLZ7,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,off,MMF1,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,off,MMF11_L,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,off,MMF16_20,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,off,MMF4,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,off,WFG1,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,off,WFG2,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,off,WFG4,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,off,WFG5,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,off,WFG9,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,off,ZDT1,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,off,ZDT3,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,off,ZDT4,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,off,ZDT6,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,sweep-medium-lhs,swap_medium-lhs_DTLZ2,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,sweep-medium-lhs,swap_medium-lhs_MMF16_20,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,sweep-medium-lhs,swap_medium-lhs_WFG9,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,sweep-medium-lhs,swap_medium-lhs_ZDT1,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,sweep-medium-lhs,swap_medium-lhs_ZDT4,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,sweep-medium-mvns,swap_medium-mvns_DTLZ2,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,sweep-medium-mvns,swap_medium-mvns_MMF16_20,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,sweep-medium-mvns,swap_medium-mvns_WFG9,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,sweep-medium-mvns,swap_medium-mvns_ZDT1,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,sweep-medium-mvns,swap_medium-mvns_ZDT4,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,sweep-small-lhs,swap_small-lhs_DTLZ2,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,sweep-small-lhs,swap_small-lhs_MMF16_20,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,sweep-small-lhs,swap_small-lhs_WFG9,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,sweep-small-lhs,swap_small-lhs_ZDT1,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,sweep-small-lhs,swap_small-lhs_ZDT4,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,sweep-small-mvns,swap_small-mvns_DTLZ2,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,sweep-small-mvns,swap_small-mvns_MMF16_20,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,sweep-small-mvns,swap_small-mvns_WFG9,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,sweep-small-mvns,swap_small-mvns_ZDT1,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e103,sweep-small-mvns,swap_small-mvns_ZDT4,99,e103_gen,True,True,True,False,False,False,False,False,False,False,3,0,divergencia_modelos;divergencia_modelos_por_obj;f_best;fe;fe_treino_max;geracao;kflag;margem_3sigma_stats;modelo_lider;n_ds_membros;n_front1;n_julgados;n_mse_neg;n_sel;rec;sqrtmse_julgada_max;sqrtmse_sel_max;sqrtmse_surr_max;sqrtmse_surr_med;sqrtmse_surr_min;ts
e7,main,BBOB_F1,66,e7_gen,True,True,True,True,True,True,True,False,False,False,7,0,NW;Ratio;RatioOld;cluster_por_infill;delta;dist_min_arquivo;espaco;f_best;fe;fe_ciclo;fe_treino_max;flag;geracao;lote;modelo_hp;motivo;n_clusters_efetivo;n_dup_infill;n_front1;n_std_neg;n_treino;pop_por_w;ramo;rec;rss_mb;stall_ciclos;tempo_busca_s;tempo_fit_inicial_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts;ymin
e7,main,BBOB_F17,66,e7_gen,True,True,True,True,True,True,True,False,False,False,7,0,NW;Ratio;RatioOld;cluster_por_infill;delta;dist_min_arquivo;espaco;f_best;fe;fe_ciclo;fe_treino_max;flag;geracao;lote;modelo_hp;motivo;n_clusters_efetivo;n_dup_infill;n_front1;n_std_neg;n_treino;pop_por_w;ramo;rec;rss_mb;stall_ciclos;tempo_busca_s;tempo_fit_inicial_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts;ymin
e7,main,BBOB_F22,66,e7_gen,True,True,True,True,True,True,True,False,False,False,7,0,NW;Ratio;RatioOld;cluster_por_infill;delta;dist_min_arquivo;espaco;f_best;fe;fe_ciclo;fe_treino_max;flag;geracao;lote;modelo_hp;motivo;n_clusters_efetivo;n_dup_infill;n_front1;n_std_neg;n_treino;pop_por_w;ramo;rec;rss_mb;stall_ciclos;tempo_busca_s;tempo_fit_inicial_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts;ymin
e7,main,BBOB_F37,66,e7_gen,True,True,True,True,True,True,True,False,False,False,7,0,NW;Ratio;RatioOld;cluster_por_infill;delta;dist_min_arquivo;espaco;f_best;fe;fe_ciclo;fe_treino_max;flag;geracao;lote;modelo_hp;motivo;n_clusters_efetivo;n_dup_infill;n_front1;n_std_neg;n_treino;pop_por_w;ramo;rec;rss_mb;stall_ciclos;tempo_busca_s;tempo_fit_inicial_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts;ymin
e7,main,BBOB_F49,66,e7_gen,True,True,True,True,True,True,True,False,False,False,7,0,NW;Ratio;RatioOld;cluster_por_infill;delta;dist_min_arquivo;espaco;f_best;fe;fe_ciclo;fe_treino_max;flag;geracao;lote;modelo_hp;motivo;n_clusters_efetivo;n_dup_infill;n_front1;n_std_neg;n_treino;pop_por_w;ramo;rec;rss_mb;stall_ciclos;tempo_busca_s;tempo_fit_inicial_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts;ymin
e7,main,BBOB_F5,66,e7_gen,True,True,True,True,True,True,True,False,False,False,7,0,NW;Ratio;RatioOld;cluster_por_infill;delta;dist_min_arquivo;espaco;f_best;fe;fe_ciclo;fe_treino_max;flag;geracao;lote;modelo_hp;motivo;n_clusters_efetivo;n_dup_infill;n_front1;n_std_neg;n_treino;pop_por_w;ramo;rec;rss_mb;stall_ciclos;tempo_busca_s;tempo_fit_inicial_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts;ymin
e7,main,BBOB_F55,66,e7_gen,True,True,True,True,True,True,True,False,False,False,7,0,NW;Ratio;RatioOld;cluster_por_infill;delta;dist_min_arquivo;espaco;f_best;fe;fe_ciclo;fe_treino_max;flag;geracao;lote;modelo_hp;motivo;n_clusters_efetivo;n_dup_infill;n_front1;n_std_neg;n_treino;pop_por_w;ramo;rec;rss_mb;stall_ciclos;tempo_busca_s;tempo_fit_inicial_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts;ymin
e7,main,DTLZ1,46,e7_gen,True,True,True,True,True,True,True,False,False,False,7,0,NW;Ratio;RatioOld;cluster_por_infill;delta;dist_min_arquivo;espaco;f_best;fe;fe_ciclo;fe_treino_max;flag;geracao;lote;modelo_hp;motivo;n_clusters_efetivo;n_dup_infill;n_front1;n_std_neg;n_treino;pop_por_w;ramo;rec;rss_mb;stall_ciclos;tempo_busca_s;tempo_fit_inicial_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts;ymin
e7,main,DTLZ2,80,e7_gen,True,True,True,True,True,True,True,False,False,False,7,0,NW;Ratio;RatioOld;cluster_por_infill;delta;dist_min_arquivo;espaco;f_best;fe;fe_ciclo;fe_treino_max;flag;geracao;lote;modelo_hp;motivo;n_clusters_efetivo;n_dup_infill;n_front1;n_std_neg;n_treino;pop_por_w;ramo;rec;rss_mb;stall_ciclos;tempo_busca_s;tempo_fit_inicial_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts;ymin
e7,main,DTLZ3,80,e7_gen,True,True,True,True,True,True,True,False,False,False,7,0,NW;Ratio;RatioOld;cluster_por_infill;delta;dist_min_arquivo;espaco;f_best;fe;fe_ciclo;fe_treino_max;flag;geracao;lote;modelo_hp;motivo;n_clusters_efetivo;n_dup_infill;n_front1;n_std_neg;n_treino;pop_por_w;ramo;rec;rss_mb;stall_ciclos;tempo_busca_s;tempo_fit_inicial_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts;ymin
e7,main,DTLZ4,80,e7_gen,True,True,True,True,True,True,True,False,False,False,7,0,NW;Ratio;RatioOld;cluster_por_infill;delta;dist_min_arquivo;espaco;f_best;fe;fe_ciclo;fe_treino_max;flag;geracao;lote;modelo_hp;motivo;n_clusters_efetivo;n_dup_infill;n_front1;n_std_neg;n_treino;pop_por_w;ramo;rec;rss_mb;stall_ciclos;tempo_busca_s;tempo_fit_inicial_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts;ymin
e7,main,DTLZ7,146,e7_gen,True,True,True,True,True,True,True,False,False,False,7,0,NW;Ratio;RatioOld;cluster_por_infill;delta;dist_min_arquivo;espaco;f_best;fe;fe_ciclo;fe_treino_max;flag;geracao;lote;modelo_hp;motivo;n_clusters_efetivo;n_dup_infill;n_front1;n_std_neg;n_treino;pop_por_w;ramo;rec;rss_mb;stall_ciclos;tempo_busca_s;tempo_fit_inicial_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts;ymin
e7,main,MMF1,13,e7_gen,True,True,True,True,True,True,True,False,False,False,7,0,NW;Ratio;RatioOld;cluster_por_infill;delta;dist_min_arquivo;espaco;f_best;fe;fe_ciclo;fe_treino_max;flag;geracao;lote;modelo_hp;motivo;n_clusters_efetivo;n_dup_infill;n_front1;n_std_neg;n_treino;pop_por_w;ramo;rec;rss_mb;stall_ciclos;tempo_busca_s;tempo_fit_inicial_s;tempo_fit_s;tempo_geracao_s;tempo_pred_sonda_s;ts;ymin
