corpus,problema,ger,n_desal,razao_global,razao_S,argmaxS,argmax_g,dist,dmax
s42,ZDT1,358,10,0.8855017272945779,0.8855017272945779,0,0,1.0544730424880981,1.1908198595046997
s42,ZDT1,362,6,0.4978240912925846,0.4978240912925846,0,0,0.22957363724708557,0.46115413308143616
s42,ZDT1,366,7,0.7550422638841838,0.7550422638841838,0,0,1.3720600605010986,1.8171963691711426
s42,ZDT1,370,2,0.6820247298795187,0.6820247298795187,0,0,0.31270837783813477,0.45850005745887756
s42,ZDT1,374,7,0.7777479735502348,0.7777479735502348,0,0,1.191779375076294,1.532346487045288
s42,ZDT1,378,8,0.7303430989230941,0.7303430989230941,0,0,0.30239689350128174,0.4140477180480957
s42,ZDT1,382,9,0.6515592121392125,0.6515592121392125,0,0,0.2621693015098572,0.40237218141555786
s42,ZDT1,386,31,0.8581975524291562,0.8786586406945607,0,0,1.2152953147888184,1.4161020517349243
s42,ZDT1,390,8,0.5623064669177905,0.5623064669177905,0,0,0.2913971543312073,0.5182176828384399
s42,ZDT1,394,8,0.45608937118540366,0.45608937118540366,0,0,0.38708046078681946,0.8486943244934082
s42,ZDT1,398,7,1.0,1.0,1,1,0.9043266177177429,0.9043266177177429
s42,ZDT1,402,9,0.9395036463125573,0.9395036463125573,0,0,0.2613065242767334,0.27813252806663513
s42,ZDT1,406,6,0.571999886038683,0.571999886038683,0,0,0.1501835286617279,0.2625586688518524
s42,ZDT1,410,0,0.868878845017867,1.0,1,0,0.3231625258922577,0.37193048000335693
s42,ZDT1,414,25,0.7140958788655261,0.7140958788655261,0,0,1.2375876903533936,1.7330833673477173
s42,ZDT1,418,5,0.8314350658966992,0.8314350658966992,0,0,0.30201253294944763,0.3632424771785736
s42,ZDT1,422,15,0.6165453147842868,0.6165453147842868,0,0,0.8067991137504578,1.3085803985595703
s42,ZDT1,426,0,0.6269941776353176,0.6269941776353176,0,0,0.21603275835514069,0.34455305337905884
s42,ZDT1,430,20,0.5078648183018507,0.5078648183018507,0,0,0.737084686756134,1.4513403177261353
s42,ZDT1,434,7,0.35182088341595313,0.35182088341595313,0,0,0.2018083781003952,0.5736111402511597
s42,ZDT1,438,1,0.858482659789542,0.858482659789542,0,0,0.2418772280216217,0.2817496955394745
s42,ZDT1,442,8,0.5601187384332603,0.5601187384332603,0,0,0.22791354358196259,0.4069021940231323
s42,ZDT1,446,6,0.49610776539144147,0.49610776539144147,0,0,0.1525188386440277,0.30743086338043213
s42,ZDT1,450,6,0.6159175719027628,0.6159175719027628,0,0,0.20319239795207977,0.32990193367004395
s42,ZDT1,454,7,0.8605389903832275,0.8605389903832275,0,0,0.3802117705345154,0.4418298006057739
s42,ZDT1,458,2,0.32543020216272256,0.32543020216272256,0,0,0.08746878802776337,0.2687789499759674
s42,ZDT1,462,10,0.6141513660308676,0.6141513660308676,0,0,0.20047980546951294,0.32643386721611023
s42,ZDT1,466,9,0.8999844263676111,0.8999844263676111,0,0,0.5469853281974792,0.6077719926834106
s42,ZDT1,470,2,0.8981085087418768,0.8981085087418768,0,0,0.19609181582927704,0.21833866834640503
s42,ZDT1,474,9,0.4428262737388986,0.46856056984715455,0,0,0.31140759587287903,0.7032274603843689
s42,ZDT1,478,0,0.2351054725948404,0.25335849371775754,0,0,0.04999392479658127,0.21264466643333435
s42,ZDT1,482,7,0.7103785539135511,0.7103785539135511,0,0,0.24237626791000366,0.3411931097507477
s42,ZDT1,486,8,0.41612178446581916,0.41612178446581916,0,0,0.14824388921260834,0.35625120997428894
s42,ZDT1,490,4,0.4249664189304798,0.4249664189304798,0,0,0.16099445521831512,0.3788404166698456
s42,ZDT1,494,0,0.4494397508760262,0.4494397508760262,0,0,0.11105432361364365,0.2470950186252594
s42,ZDT1,498,7,0.6616557417751815,0.6616557417751815,0,0,0.1728179007768631,0.2611900568008423
s42,ZDT1,502,31,0.5000558777468112,0.5651077690872124,0,0,0.5536777973175049,1.107231855392456
s42,ZDT1,506,4,0.7697452171579802,0.7697452171579802,0,0,0.2594766616821289,0.3370942175388336
s42,ZDT1,510,7,0.6024937475942431,0.6024937475942431,0,0,0.2190113067626953,0.363508015871048
s42,ZDT1,514,7,1.0,1.0,1,1,0.3085573613643646,0.3085573613643646
s42,ZDT1,518,0,0.4668045050891004,0.4890275508512357,0,0,0.12438962608575821,0.2664704918861389
s42,ZDT1,522,29,0.7261302151490222,0.7261302151490222,0,0,0.9362521171569824,1.289372205734253
s42,ZDT1,526,5,0.6317586750706927,0.6317586750706927,0,0,0.29073041677474976,0.4601922035217285
s42,ZDT1,530,23,0.9613902898717379,0.9613902898717379,0,0,1.2029573917388916,1.2512685060501099
s42,ZDT1,534,17,0.6645605782324097,0.6645605782324097,0,0,0.7839531302452087,1.1796563863754272
s42,ZDT1,538,27,0.5897139976052979,0.5897139976052979,0,0,0.4741322100162506,0.8040036559104919
s42,ZDT1,542,7,0.8275269859117321,0.8275269859117321,0,0,0.9457874894142151,1.1429083347320557
s42,ZDT1,546,33,0.4594725007348684,0.4594725007348684,0,0,0.39494213461875916,0.8595555424690247
s42,ZDT1,550,22,0.7143054628187281,0.7143054628187281,0,0,0.9387418031692505,1.3142021894454956
s42,ZDT1,554,20,0.8346656066092277,0.8346656066092277,0,0,0.5123654007911682,0.613857090473175
s42,ZDT1,558,26,0.9124999198525375,0.9124999198525375,0,0,0.9839910864830017,1.0783464908599854
s42,ZDT1,562,9,0.5268600437965948,0.5268600437965948,0,0,0.17150549590587616,0.32552382349967957
s42,ZDT1,566,4,0.8136631364257445,0.8136631364257445,0,0,0.250604510307312,0.30799540877342224
s42,ZDT1,570,7,0.6623054963324303,0.6623054963324303,0,0,0.21498802304267883,0.3246055245399475
s42,ZDT1,574,7,0.4227507211212246,0.4227507211212246,0,0,0.17881041765213013,0.42296892404556274
s42,ZDT1,578,34,0.6246986906047083,0.6246986906047083,0,0,0.5677595734596252,0.9088534712791443
s42,ZDT1,582,7,0.5890187848933037,0.5890187848933037,0,0,0.14371898770332336,0.24399729073047638
s42,ZDT1,586,9,0.4984442447252124,0.4984442447252124,0,0,0.1944747120141983,0.3901634216308594
s42,ZDT1,590,8,0.9776265623184088,0.9776265623184088,0,0,1.2394441366195679,1.2678093910217285
s42,ZDT1,594,30,0.7235070797798568,0.7235070797798568,0,0,0.39834341406822205,0.55057293176651
s42,ZDT1,598,32,0.9024117175762367,0.9024117175762367,0,0,0.5056523680686951,0.5603344440460205
s42,ZDT1,602,8,1.0,1.0,1,1,0.2585378587245941,0.2585378587245941
s42,ZDT1,606,30,0.8011690255722648,0.8011690255722648,0,0,1.0556169748306274,1.3175958395004272
s42,ZDT1,610,6,0.5632059004283692,0.5632059004283692,0,0,0.17648863792419434,0.31336432695388794
s42,ZDT1,614,13,0.8571990296387847,0.8571990296387847,0,0,1.0761560201644897,1.2554330825805664
s42,ZDT1,618,31,0.597407953861727,0.597407953861727,0,0,0.6633052229881287,1.1103053092956543
s42,ZDT1,622,27,0.6471313529963876,0.6471313529963876,0,0,0.8312845826148987,1.2845685482025146
s42,ZDT1,626,23,0.7319873866483142,0.7319873866483142,0,0,0.7626449465751648,1.0418826341629028
s42,ZDT1,630,18,0.7667380689897733,0.9015047060782897,0,0,0.796266496181488,1.0385117530822754
s42,ZDT1,634,28,0.6840980754107828,0.6840980754107828,0,0,0.42870578169822693,0.6266729831695557
s42,ZDT1,638,7,0.7945586733410532,0.7945586733410532,0,0,0.7164093852043152,0.9016444087028503
s42,ZDT1,642,25,0.5997033132961169,0.5997033132961169,0,0,0.3983944356441498,0.6643192172050476
s42,ZDT1,646,20,0.7311004562517863,0.7311004562517863,0,0,0.5987477898597717,0.818967878818512
s42,ZDT1,650,29,0.46038081072153114,0.46038081072153114,0,0,0.38893261551856995,0.8448063135147095
s42,ZDT1,654,30,0.3690046420187863,0.3690046420187863,0,0,0.35214099287986755,0.9542996287345886
s42,ZDT1,658,36,0.9390725851648002,0.9390725851648002,0,0,0.6421918869018555,0.6838575601577759
s42,ZDT1,662,18,0.7759851622294219,0.7759851622294219,0,0,0.4925178289413452,0.6347000598907471
s42,ZDT1,666,9,0.599785929457292,0.599785929457292,0,0,0.22287973761558533,0.3715988099575043
s42,ZDT1,670,10,0.4513339744110333,0.4513339744110333,0,0,0.15088528394699097,0.3343096077442169
s42,ZDT1,674,5,0.3012108593858651,0.3012108593858651,0,0,0.0802321806550026,0.26636549830436707
s42,ZDT1,678,26,0.5541408337119966,0.5541408337119966,0,0,0.2685113847255707,0.4845544099807739
s42,ZDT1,682,25,0.6225112281047737,0.6225112281047737,0,0,0.31872183084487915,0.5119937062263489
s42,ZDT1,686,26,0.4945431426459634,0.5178832009344756,0,0,0.4099753201007843,0.8289980888366699
s42,ZDT1,690,9,0.5051122414974948,0.5051122414974948,0,0,0.10787182301282883,0.2135601043701172
s42,ZDT1,694,26,0.45472526664369894,0.584096060785588,0,0,0.41129738092422485,0.904496431350708
s42,ZDT1,698,6,0.5258633433235965,0.5951890314427432,0,0,0.13559512794017792,0.2578524053096771
s42,ZDT1,702,19,0.576876637505354,0.576876637505354,0,0,0.3858141303062439,0.6687983274459839
s42,ZDT1,706,30,0.45788075442843307,0.5070229549348257,0,0,0.3434978723526001,0.7501906752586365
s42,ZDT1,710,9,0.48136593794245397,0.48136593794245397,0,0,0.1422775387763977,0.295570433139801
s42,ZDT1,714,27,0.6496573079436477,0.6496573079436477,0,0,0.4125967025756836,0.6350989937782288
s42,ZDT1,718,31,0.8785272497332333,0.8785272497332333,0,0,0.5299896001815796,0.6032705307006836
s42,ZDT1,722,28,0.6850396168334489,0.6850396168334489,0,0,0.38762661814689636,0.5658455491065979
s42,ZDT1,726,40,0.7782398240062774,0.802088870246085,0,0,0.8548110127449036,1.0983902215957642
s42,ZDT1,730,19,0.5046037813439433,0.5046037813439433,0,0,0.4382467269897461,0.8684967160224915
s42,ZDT1,734,35,0.5378336387173775,0.5378336387173775,0,0,0.4057944715023041,0.7544981241226196
s42,ZDT1,738,22,0.5965231313271697,0.5965231313271697,0,0,0.3223487436771393,0.5403792858123779
s42,ZDT1,742,6,0.6386774760367878,0.6386774760367878,0,0,0.21567335724830627,0.3376874327659607
s42,ZDT1,746,5,0.32173305738646807,0.32173305738646807,0,0,0.08661329001188278,0.26920855045318604
s42,ZDT1,750,26,0.527721944212789,0.527721944212789,0,0,0.3824153244495392,0.7246530652046204
s42,ZDT1,754,28,1.0,1.0,1,1,0.5380471348762512,0.5380471348762512
s42,ZDT1,758,26,0.5573814150625636,0.5573814150625636,0,0,0.2728220820426941,0.48947107791900635
s42,ZDT1,762,2,0.2395858527243466,0.2395858527243466,0,0,0.0641806349158287,0.2678815722465515
s42,ZDT1,766,9,0.6378591964220339,0.6378591964220339,0,0,0.18615004420280457,0.29183563590049744
s42,ZDT1,770,16,0.7947006748174484,0.845031027829744,0,0,0.5226894617080688,0.6577186584472656
s42,ZDT1,774,5,1.0,1.0,1,1,0.23196697235107422,0.23196697235107422
s42,ZDT1,778,7,0.48953896586929857,0.48953896586929857,0,0,0.12267794460058212,0.2505989372730255
s42,ZDT1,782,1,0.5511705781336544,0.5511705781336544,0,0,0.0812135711312294,0.14734743535518646
s42,ZDT1,786,30,0.8414837175654661,0.8414837175654661,0,0,0.4477447271347046,0.5320895910263062
s42,ZDT1,790,12,0.5142651280577317,0.5142651280577317,0,0,0.3831797242164612,0.7451015114784241
s42,ZDT1,794,28,0.717902853520543,0.7895909668676181,0,0,0.41520956158638,0.5783645510673523
s42,ZDT1,798,25,0.6183861995298406,0.6183861995298406,0,0,0.460796982049942,0.7451605200767517
s42,ZDT1,802,34,0.5467744788327669,0.5467744788327669,0,0,0.32041898369789124,0.5860167145729065
s42,ZDT1,806,30,0.4904125950523139,0.4904125950523139,0,0,0.33846861124038696,0.6901711225509644
s42,ZDT1,810,21,0.5682937596747597,0.5682937596747597,0,0,0.5269693732261658,0.9272834062576294
s42,ZDT1,814,33,0.659255153841762,0.659255153841762,0,0,0.4893476366996765,0.7422735095024109
s42,ZDT1,818,22,0.710681344131945,0.710681344131945,0,0,0.32673364877700806,0.4597470462322235
s42,ZDT1,822,29,0.5123147950468446,0.5123147950468446,0,0,0.26346370577812195,0.5142613649368286
s42,ZDT1,826,19,0.6416790645045976,0.6416790645045976,0,0,0.39875906705856323,0.6214306950569153
s42,ZDT1,830,10,0.4928078756774662,0.4928078756774662,0,0,0.118802510201931,0.2410726696252823
s42,ZDT1,834,28,0.5614592762193645,0.5614592762193645,0,0,0.36302387714385986,0.6465720534324646
s42,ZDT3,2,0,1.0,1.0,1,1,1.2765274047851562,1.2765274047851562
s42,ZDT3,86,0,0.45007217539103467,0.45007217539103467,0,0,0.6048403382301331,1.3438740968704224
s42,ZDT3,90,0,1.0,1.0,1,1,1.394448161125183,1.394448161125183
s42,ZDT3,94,1,0.5027504359792528,0.5027504359792528,0,0,0.7144131660461426,1.4210095405578613
s42,ZDT3,98,0,0.6103242488726832,0.6103242488726832,0,0,0.880672037601471,1.4429576396942139
s42,ZDT3,218,0,1.0,1.0,1,1,1.145932912826538,1.145932912826538
s42,ZDT3,246,1,0.9864971086871872,1.0,1,0,1.1645617485046387,1.180501937866211
s42,ZDT3,250,0,0.3900311685359257,0.3900311685359257,0,0,0.49412381649017334,1.2668828964233398
s42,ZDT3,254,8,0.7293979977008374,0.7293979977008374,0,0,0.8499342799186707,1.1652544736862183
s42,ZDT3,258,0,1.0,1.0,1,1,0.9399340152740479,0.9399340152740479
s42,ZDT3,262,0,0.3833282370921297,0.3833282370921297,0,0,0.4064888060092926,1.0604196786880493
s42,ZDT3,266,6,0.9380716264098679,0.9380716264098679,0,0,1.7115970849990845,1.824591040611267
s42,ZDT3,270,0,0.7279994273540108,0.7431981018148913,0,0,0.6710618138313293,0.9217889308929443
s42,ZDT3,274,0,0.675656234860372,0.675656234860372,0,0,0.686460554599762,1.0159908533096313
s42,ZDT3,278,8,0.5113405207623328,0.5113405207623328,0,0,0.6760087013244629,1.3220323324203491
s42,ZDT3,282,2,1.0,1.0,1,1,0.5222258567810059,0.5222258567810059
s42,ZDT3,286,7,0.7699256890088689,0.7699256890088689,0,0,1.2761904001235962,1.6575500965118408
s42,ZDT3,290,4,0.7634853488107484,0.7634853488107484,0,0,0.9590818881988525,1.256188988685608
s42,ZDT3,294,9,1.0,1.0,1,1,1.086197018623352,1.086197018623352
s42,ZDT3,298,1,0.8258480286399149,0.8258480286399149,0,0,0.794769823551178,0.9623681306838989
s42,ZDT3,302,6,0.4337559107758488,0.4337559107758488,0,0,0.5838007926940918,1.3459200859069824
s42,ZDT3,306,4,0.3506664001993063,0.3506664001993063,0,0,0.34565308690071106,0.9857034683227539
s42,ZDT3,310,1,0.7919880458303716,1.0,1,0,0.7068898677825928,0.8925511837005615
s42,ZDT3,314,0,0.12356371517525841,0.12356371517525841,0,0,0.1523851901292801,1.233251929283142
s42,ZDT3,318,0,0.7460157041422703,0.7460157041422703,0,0,0.6720240116119385,0.9008175134658813
s42,ZDT3,322,0,0.7548827579217509,0.7548827579217509,0,0,0.5176676511764526,0.6857590079307556
s42,ZDT3,326,8,0.2470574152542373,0.2673269119849174,0,0,0.24326971173286438,0.9846687316894531
s42,ZDT3,330,8,0.8694361741945923,0.8694361741945923,0,0,1.4047611951828003,1.6157151460647583
s42,ZDT3,334,9,0.6750385292561074,0.6750385292561074,0,0,0.8300480246543884,1.2296305894851685
s42,ZDT3,338,0,0.6095072296372502,0.6095072296372502,0,0,0.5007360577583313,0.8215424418449402
s42,ZDT3,342,0,0.9531401170348834,1.0,1,0,0.9759358763694763,1.023916482925415
s42,ZDT3,346,9,0.5442592939025672,0.5442592939025672,0,0,0.5106909275054932,0.9383228421211243
s42,ZDT3,350,4,1.0,1.0,1,1,1.3155542612075806,1.3155542612075806
s42,ZDT3,354,0,0.593131710459882,0.593131710459882,0,0,0.5623394250869751,0.9480852484703064
s42,ZDT3,358,0,0.3671854224629769,0.3671854224629769,0,0,0.34755846858024597,0.9465475678443909
s42,ZDT3,362,0,0.39075066116542756,0.39075066116542756,0,0,0.40591514110565186,1.0388085842132568
s42,ZDT3,366,3,0.48095049016108693,0.48095049016108693,0,0,0.4819132387638092,1.0020017623901367
s42,ZDT3,370,6,0.8456088427245454,0.8456088427245454,0,0,1.1612284183502197,1.373245358467102
s42,ZDT3,374,0,0.42858088149948853,0.42858088149948853,0,0,0.25904250144958496,0.6044191718101501
s42,ZDT3,378,7,0.4620401966276272,0.4620401966276272,0,0,0.38184383511543274,0.8264299035072327
s42,ZDT3,382,0,1.0,1.0,1,1,0.6228752136230469,0.6228752136230469
s42,ZDT3,386,8,0.6458564892076412,0.6458564892076412,0,0,0.922465443611145,1.428282380104065
s42,ZDT3,390,3,1.0,1.0,1,1,1.3434319496154785,1.3434319496154785
s42,ZDT3,394,1,0.6706498925131189,0.6706498925131189,0,0,0.7169394493103027,1.0690219402313232
s42,ZDT3,398,7,0.5991848843566565,0.5991848843566565,0,0,0.6724446415901184,1.1222656965255737
s42,ZDT3,402,6,0.5378097875733931,0.5378097875733931,0,0,0.271851509809494,0.5054789185523987
s42,ZDT3,406,1,1.0,1.0,1,1,1.9728596210479736,1.9728596210479736
s42,ZDT3,410,9,0.778458659667154,0.778458659667154,0,0,1.2048158645629883,1.5476940870285034
s42,ZDT3,414,7,0.5913360524322231,0.5913360524322231,0,0,0.7691786885261536,1.3007471561431885
s42,ZDT3,418,8,0.6918914322148664,0.6918914322148664,0,0,0.9267321228981018,1.3394184112548828
s42,ZDT3,422,1,0.6384054265046478,0.6384054265046478,0,0,0.5130151510238647,0.803588330745697
s42,ZDT3,426,6,0.34777474366027755,0.34777474366027755,0,0,0.3523624837398529,1.0131916999816895
s42,ZDT3,430,7,1.0,1.0,1,1,0.6231526136398315,0.6231526136398315
s42,ZDT3,434,9,0.5628801309507953,0.5628801309507953,0,0,0.9213547706604004,1.6368578672409058
s42,ZDT3,438,5,0.6694446677409784,0.6694446677409784,0,0,0.4382995367050171,0.6547210812568665
s42,ZDT3,442,7,0.8387321757410703,0.8387321757410703,0,0,1.4158024787902832,1.6880269050598145
s42,ZDT3,446,4,0.49115019158952805,0.49115019158952805,0,0,0.7434777617454529,1.513748288154602
s42,ZDT3,450,8,1.0,1.0,1,1,1.5921708345413208,1.5921708345413208
s42,ZDT3,454,10,0.6110936566404872,0.6110936566404872,0,0,0.6397206783294678,1.046845555305481
s42,ZDT3,458,7,0.7779403360799568,0.7779403360799568,0,0,1.5815855264663696,2.0330421924591064
s42,ZDT3,462,8,0.5931255787168132,0.5931255787168132,0,0,0.7990397810935974,1.34716796875
s42,ZDT3,466,9,0.7523902252517441,0.7577957751591222,0,0,1.0378139019012451,1.3793559074401855
s42,ZDT3,470,10,0.5106037512677,0.5106037512677,0,0,0.6767124533653259,1.3253182172775269
s42,ZDT3,474,9,0.8653162857998574,0.8653162857998574,0,0,1.6656081676483154,1.9248547554016113
s42,ZDT3,478,12,0.6834238142017658,0.6834238142017658,0,0,1.3114116191864014,1.9188848733901978
s42,ZDT3,482,7,0.8336501337661474,0.8336501337661474,0,0,1.4501615762710571,1.7395325899124146
s42,ZDT3,486,8,0.6930374902704569,0.6930374902704569,0,0,1.1447339057922363,1.6517633199691772
s42,ZDT3,490,9,0.8487321525544057,0.8487321525544057,0,0,1.2537013292312622,1.477146029472351
s42,ZDT3,494,7,0.5700434573325895,0.5700434573325895,0,0,0.5704867243766785,1.0007776021957397
s42,ZDT3,498,0,1.0,1.0,1,1,0.6243465542793274,0.6243465542793274
s42,ZDT3,502,5,0.511450545324055,0.511450545324055,0,0,0.6000992059707642,1.173327922821045
s42,ZDT3,506,8,0.574334858368909,0.574334858368909,0,0,0.5436526536941528,0.9465778470039368
s42,ZDT3,510,10,0.6360259595476325,0.6360259595476325,0,0,1.4592313766479492,2.294295310974121
s42,ZDT3,514,7,1.0,1.0,1,1,1.203108310699463,1.203108310699463
s42,ZDT3,518,8,0.858250203464278,0.858250203464278,0,0,0.8197662830352783,0.9551600217819214
s42,ZDT3,522,7,1.0,1.0,1,1,0.7428252100944519,0.7428252100944519
s42,ZDT3,526,7,0.7715635425295585,0.7715635425295585,0,0,0.6412742733955383,0.8311360478401184
s42,ZDT3,530,0,1.0,1.0,1,1,0.8269664645195007,0.8269664645195007
s42,ZDT3,534,7,0.8651365690010585,0.8651365690010585,0,0,1.6799204349517822,1.9417979717254639
s42,ZDT3,538,10,0.7516121342751761,0.7516121342751761,0,0,1.3129322528839111,1.7468215227127075
s42,ZDT3,542,8,0.7615421442948269,0.7615421442948269,0,0,1.3990278244018555,1.8370983600616455
s42,ZDT3,546,2,0.776385484561918,0.7987724239775132,0,0,0.5888371467590332,0.758433997631073
s42,ZDT3,550,2,0.5047420135452192,0.5047420135452192,0,0,0.48670005798339844,0.9642550945281982
s42,ZDT3,554,4,0.8411174431876928,0.8411174431876928,0,0,1.5633106231689453,1.8586115837097168
s42,ZDT3,558,8,0.8806677695929177,0.8806677695929177,0,0,1.8015646934509277,2.045680284500122
s42,ZDT3,562,10,0.734846408839779,0.734846408839779,0,0,1.0900789499282837,1.4834105968475342
s42,ZDT3,566,8,0.8704580123515587,0.8704580123515587,0,0,1.6789766550064087,1.9288427829742432
s42,ZDT3,570,8,0.8479696687207517,0.8479696687207517,0,0,1.5611557960510254,1.841051459312439
s42,ZDT3,574,6,0.8038514623791082,0.8038514623791082,0,0,0.9765124320983887,1.2147921323776245
s42,ZDT3,578,3,0.7148549449741534,0.7148549449741534,0,0,1.045505166053772,1.4625416994094849
s42,ZDT3,582,3,0.5658732451912767,0.5658732451912767,0,0,0.5976680517196655,1.0561871528625488
s42,ZDT3,586,6,0.5867966255060273,0.5867966255060273,0,0,0.5313305258750916,0.905476450920105
s42,ZDT3,590,7,0.4127271012669478,0.4127271012669478,0,0,0.33547312021255493,0.8128206729888916
s42,ZDT3,594,8,0.634633061864429,0.634633061864429,0,0,0.7912594079971313,1.2467982769012451
s42,ZDT3,598,7,1.0,1.0,1,1,1.1714297533035278,1.1714297533035278
s42,ZDT3,602,5,0.6087598992264466,0.6087598992264466,0,0,1.008927822113037,1.6573493480682373
s42,ZDT3,606,18,0.8962132527603496,0.8962132527603496,0,0,1.8993474245071411,2.119302988052368
s42,ZDT3,610,17,0.8633693528014371,0.8633693528014371,0,0,1.5672399997711182,1.8152601718902588
s42,ZDT3,614,8,0.8093913053663402,0.8093913053663402,0,0,1.2521239519119263,1.5469945669174194
s42,ZDT3,618,8,0.5987100955932321,0.5987100955932321,0,0,1.0914387702941895,1.822983741760254
s42,ZDT3,622,8,0.7257306592403232,0.7257306592403232,0,0,0.5546290874481201,0.7642354369163513
s42,ZDT3,626,10,0.8471573771569754,0.8471573771569754,0,0,1.6587064266204834,1.9579672813415527
s42,ZDT3,630,8,0.6570788532981421,0.6570788532981421,0,0,1.2277125120162964,1.8684401512145996
s42,ZDT3,634,8,0.6723241378728362,0.6723241378728362,0,0,1.3391523361206055,1.9918254613876343
s42,ZDT3,638,5,0.5480335477594748,0.5480335477594748,0,0,0.5745901465415955,1.0484579801559448
s42,ZDT3,642,7,0.6389121771002871,0.6389121771002871,0,0,0.7168770432472229,1.1220275163650513
s42,ZDT3,646,7,0.5174459292580444,0.5174459292580444,0,0,0.7364232540130615,1.4231888055801392
s42,ZDT3,650,9,0.8950355709328491,0.8950355709328491,0,0,1.847388744354248,2.064039468765259
s42,ZDT3,654,8,0.6628589679744148,0.6628589679744148,0,0,1.0158307552337646,1.532499074935913
s42,ZDT3,658,8,0.5342336878170528,0.5342336878170528,0,0,0.5443259477615356,1.0188910961151123
s42,ZDT3,662,8,0.6583663962632516,0.6583663962632516,0,0,0.6464929580688477,0.9819653034210205
s42,ZDT3,666,9,0.7094872003408589,0.7094872003408589,0,0,1.0274585485458374,1.4481706619262695
s42,ZDT3,670,6,0.5021357040908475,0.5021357040908475,0,0,0.5907995104789734,1.176573395729065
s42,ZDT3,674,17,0.9820657748531488,0.9820657748531488,0,0,2.0939152240753174,2.1321537494659424
s42,ZDT3,678,3,0.46391601361925994,0.46391601361925994,0,0,0.3709082305431366,0.7995159029960632
s42,ZDT3,682,7,0.6742821322044965,0.6742821322044965,0,0,0.7962233424186707,1.1808459758758545
s42,ZDT3,686,5,0.44855900722893244,0.44855900722893244,0,0,0.8589098453521729,1.9148201942443848
s42,ZDT3,690,8,0.6135271950379441,0.6135271950379441,0,0,0.66878342628479,1.090063214302063
s42,ZDT3,694,7,0.7615618917705332,0.7615618917705332,0,0,0.6590129137039185,0.8653438687324524
s42,ZDT3,698,6,0.6018111788860733,0.6018111788860733,0,0,0.5055750012397766,0.8400890827178955
s42,ZDT3,702,2,0.5550194627378413,0.5550194627378413,0,0,0.7697646021842957,1.386914610862732
s42,ZDT3,706,4,0.9160247839207223,0.9160247839207223,0,0,1.0093506574630737,1.1018813848495483
s42,ZDT3,710,4,0.6774300754337621,0.6774300754337621,0,0,1.1887223720550537,1.7547528743743896
s42,ZDT3,714,5,0.8185079105760047,0.8185079105760047,0,0,1.6486542224884033,2.014219045639038
s42,ZDT3,718,8,0.6130593790769777,0.6130593790769777,0,0,0.561688244342804,0.9162052869796753
s42,ZDT3,722,14,0.7883706587391791,0.7883706587391791,0,0,1.5117931365966797,1.9176172018051147
s42,ZDT3,726,3,0.7248638083729375,0.7248638083729375,0,0,0.7719209790229797,1.0649186372756958
s42,ZDT3,730,8,0.6199852836491938,0.6199852836491938,0,0,0.820421576499939,1.3232920169830322
s42,ZDT3,734,4,0.4226870959295168,0.4226870959295168,0,0,0.4385520815849304,1.0375336408615112
s42,ZDT3,738,7,0.6625671221740395,0.6625671221740395,0,0,0.9634119272232056,1.454059362411499
s42,ZDT3,742,7,0.47005885604045394,0.47005885604045394,0,0,0.41746121644973755,0.8881041407585144
s42,ZDT3,746,9,0.8904807042232792,0.8904807042232792,0,0,1.0169785022735596,1.142055630683899
s42,ZDT3,750,9,0.47868778612038226,0.47868778612038226,0,0,0.41866952180862427,0.87461918592453
s42,ZDT3,754,5,0.6420675287880651,0.6420675287880651,0,0,1.0717641115188599,1.6692389249801636
s42,ZDT3,758,8,1.0,1.0,1,1,1.4556434154510498,1.4556434154510498
s42,ZDT3,762,10,0.4231524277056356,0.4231524277056356,0,0,0.5080034732818604,1.2005212306976318
s42,ZDT3,766,10,0.41436416571887946,0.41436416571887946,0,0,0.40605849027633667,0.9799556136131287
s42,ZDT3,770,9,0.5188068257685329,0.5188068257685329,0,0,0.5511836409568787,1.062406301498413
s42,ZDT3,774,9,0.4961219961015621,0.4961219961015621,0,0,0.5368939638137817,1.0821813344955444
s42,ZDT3,778,6,1.0,1.0,1,1,1.34501051902771,1.34501051902771
s42,ZDT3,782,8,0.4621175981538935,0.4621175981538935,0,0,0.4920576512813568,1.064788818359375
s42,ZDT3,786,9,0.5511824090881564,0.5511824090881564,0,0,0.8462980389595032,1.5354228019714355
s42,ZDT3,790,4,0.9748097669198783,0.9748097669198783,0,0,1.7913562059402466,1.8376469612121582
s42,ZDT3,794,8,0.6474967969919541,0.6474967969919541,0,0,1.125218391418457,1.7377976179122925
s42,ZDT3,798,11,0.8066134418627102,0.8066134418627102,0,0,1.7211337089538574,2.133777618408203
s42,ZDT3,802,8,1.0,1.0,1,1,1.0139544010162354,1.0139544010162354
s42,ZDT3,806,6,0.7284433674194734,0.7284433674194734,0,0,0.5515598654747009,0.7571760416030884
s42,ZDT3,810,18,0.8038650897733604,0.8038650897733604,0,0,1.5843936204910278,1.970969557762146
s42,ZDT3,814,5,0.31067638174889806,0.31067638174889806,0,0,0.2081773281097412,0.6700777411460876
s42,ZDT3,818,7,0.7547577794951361,0.7547577794951361,0,0,0.9123021364212036,1.2087349891662598
