alg,label,dir,n_files,size_jsonl,nlink_jsonl,size_manifest,nlink_manifest,size_pop,nlink_pop,size_real,nlink_real,size_surrogate,nlink_surrogate,size_timing,nlink_timing,mtime_jsonl,mtime_manifest,mtime_pop,mtime_real,mtime_surrogate,mtime_timing,mtime_min,mtime_max,mtime_spread_s,run_id,exp,status,n_retries,n_geracoes,fe_final,maxfe,motivo_parada,created_at,updated_at,upd_minus_created_s,env_exec,env_python,path_jsonl,path_real,bucket,upload_status,tempo_total_s,tempo_total_despachante_s,n_fit_series,jsonl_linhas,jsonl_bad,n_header,n_footer,n_header_null,n_fit,n_decision,n_sonda,n_guard,recs,ts_min,ts_max,ts_first,ts_last,ts_span_s,n_retro,max_retro_s,max_gap_s,n_janelas_900s,hdr_ts,ftr_ts_last,ftr_ts_first,size_final_manifest,nlink_final_manifest,size_final,nlink_final,mtime_final_manifest,mtime_final,final_n,final_created_at,final_keys
nsga3,DTLZ4,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/nsga3/DTLZ4/42,6,11267,3,2671,3,2323,3,28321,3,6314,3,2517,3,1785285823.0799227,1785285679.0231981,1785285679.1066267,1785285679.1910908,1785285679.1026719,1785285679.0821207,1785285679.0231981,1785285823.0799227,144.05672454833984,main_nsga3_DTLZ4_42,main,ok,0,18,371,371,,2026-07-26T10:39:54Z,2026-07-26T10:39:54Z,0.0,,,data/experiments/main/nsga3/exp_main_nsga3_DTLZ4_42.jsonl,data/experiments/main/nsga3/exp_main_nsga3_DTLZ4_42__real.parquet,,,5.2568,,0,43,0,1,1,0,0,0,0,21,"{""decomposicao"": 1, ""footer"": 1, ""guard"": 21, ""header"": 1, ""nsga3_gen"": 18, ""seeding"": 1}",2026-07-26T10:39:51+00:00,2026-07-26T10:39:54+00:00,2026-07-26T10:39:51+00:00,2026-07-26T10:39:54+00:00,3.0,0,0.0,2.0,1,"[""2026-07-26T10:39:51Z""]",2026-07-26T10:39:54Z,2026-07-26T10:39:54Z,,,,,,,,,
nsga3,DTLZ7,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/nsga3/DTLZ7/42,6,16699,3,2662,3,2668,3,74389,3,7982,3,2620,3,1785285679.2397091,1785285679.1724238,1785285679.1728244,1785285679.5525374,1785285679.27151,1785285679.253266,1785285679.1724238,1785285679.5525374,0.3801136016845703,main_nsga3_DTLZ7_42,main,ok,0,33,681,681,,2026-07-26T10:39:55Z,2026-07-26T10:39:55Z,0.0,,,data/experiments/main/nsga3/exp_main_nsga3_DTLZ7_42.jsonl,data/experiments/main/nsga3/exp_main_nsga3_DTLZ7_42__real.parquet,,,5.098064,,0,70,0,1,1,0,0,0,0,33,"{""decomposicao"": 1, ""footer"": 1, ""guard"": 33, ""header"": 1, ""nsga3_gen"": 33, ""seeding"": 1}",2026-07-26T10:39:52+00:00,2026-07-26T10:39:55+00:00,2026-07-26T10:39:52+00:00,2026-07-26T10:39:55+00:00,3.0,0,0.0,2.0,1,"[""2026-07-26T10:39:52Z""]",2026-07-26T10:39:55Z,2026-07-26T10:39:55Z,,,,,,,,,
nsga3,MMF1,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/nsga3/MMF1/42,6,5851,3,2663,3,1958,3,4648,3,4315,3,2406,3,1785285679.4795473,1785285679.5228662,1785285679.496058,1785285679.5161004,1785285679.518637,1785285679.5059476,1785285679.4795473,1785285679.5228662,0.043318986892700195,main_nsga3_MMF1_42,main,ok,0,3,61,61,,2026-07-26T10:39:56Z,2026-07-26T10:39:56Z,0.0,,,data/experiments/main/nsga3/exp_main_nsga3_MMF1_42.jsonl,data/experiments/main/nsga3/exp_main_nsga3_MMF1_42__real.parquet,,,4.326562,,0,31,0,1,1,0,0,0,0,24,"{""decomposicao"": 1, ""footer"": 1, ""guard"": 24, ""header"": 1, ""nsga3_gen"": 3, ""seeding"": 1}",2026-07-26T10:39:53+00:00,2026-07-26T10:39:56+00:00,2026-07-26T10:39:53+00:00,2026-07-26T10:39:56+00:00,3.0,0,0.0,2.0,1,"[""2026-07-26T10:39:53Z""]",2026-07-26T10:39:56Z,2026-07-26T10:39:56Z,,,,,,,,,
nsga3,MMF11_L,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/nsga3/MMF11_L/42,6,5705,3,2675,3,1985,3,4653,3,4315,3,2427,3,1785285679.507807,1785285679.2179058,1785285679.2981336,1785285679.3594124,1785285679.2639863,1785285679.29216,1785285679.2179058,1785285679.507807,0.2899012565612793,main_nsga3_MMF11_L_42,main,ok,0,3,61,61,,2026-07-26T10:39:56Z,2026-07-26T10:39:56Z,0.0,,,data/experiments/main/nsga3/exp_main_nsga3_MMF11_L_42.jsonl,data/experiments/main/nsga3/exp_main_nsga3_MMF11_L_42__real.parquet,,,4.432251,,0,30,0,1,1,0,0,0,0,23,"{""decomposicao"": 1, ""footer"": 1, ""guard"": 23, ""header"": 1, ""nsga3_gen"": 3, ""seeding"": 1}",2026-07-26T10:39:54+00:00,2026-07-26T10:39:56+00:00,2026-07-26T10:39:54+00:00,2026-07-26T10:39:56+00:00,2.0,0,0.0,2.0,1,"[""2026-07-26T10:39:54Z""]",2026-07-26T10:39:56Z,2026-07-26T10:39:56Z,,,,,,,,,
nsga3,MMF16_20,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/nsga3/MMF16_20/42,6,15009,3,2697,3,2452,3,64132,3,7650,3,2606,3,1785285679.398332,1785285679.2479281,1785285679.3536708,1785285679.6419764,1785285679.4063036,1785285679.4148073,1785285679.2479281,1785285679.6419764,0.39404821395874023,main_nsga3_MMF16_20_42,main,ok,0,30,619,619,,2026-07-26T10:39:57Z,2026-07-26T10:39:57Z,0.0,,,data/experiments/main/nsga3/exp_main_nsga3_MMF16_20_42.jsonl,data/experiments/main/nsga3/exp_main_nsga3_MMF16_20_42__real.parquet,,,4.772687,,0,60,0,1,1,0,0,0,0,26,"{""decomposicao"": 1, ""footer"": 1, ""guard"": 26, ""header"": 1, ""nsga3_gen"": 30, ""seeding"": 1}",2026-07-26T10:39:55+00:00,2026-07-26T10:39:57+00:00,2026-07-26T10:39:55+00:00,2026-07-26T10:39:57+00:00,2.0,0,0.0,1.0,1,"[""2026-07-26T10:39:55Z""]",2026-07-26T10:39:57Z,2026-07-26T10:39:57Z,,,,,,,,,
nsga3,MMF4,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/nsga3/MMF4/42,6,5739,3,2662,3,1958,3,4640,3,4315,3,2406,3,1785285679.518618,1785285679.5234785,1785285679.5535948,1785285679.5912812,1785285679.5705855,1785285679.5700228,1785285679.518618,1785285679.5912812,0.0726630687713623,main_nsga3_MMF4_42,main,ok,0,3,61,61,,2026-07-26T10:39:58Z,2026-07-26T10:39:58Z,0.0,,,data/experiments/main/nsga3/exp_main_nsga3_MMF4_42.jsonl,data/experiments/main/nsga3/exp_main_nsga3_MMF4_42__real.parquet,,,4.22653,,0,30,0,1,1,0,0,0,0,23,"{""decomposicao"": 1, ""footer"": 1, ""guard"": 23, ""header"": 1, ""nsga3_gen"": 3, ""seeding"": 1}",2026-07-26T10:39:56+00:00,2026-07-26T10:39:58+00:00,2026-07-26T10:39:56+00:00,2026-07-26T10:39:58+00:00,2.0,0,0.0,2.0,1,"[""2026-07-26T10:39:56Z""]",2026-07-26T10:39:58Z,2026-07-26T10:39:58Z,,,,,,,,,
nsga3,WFG1,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/nsga3/WFG1/42,6,13341,3,2665,3,2551,3,72152,3,7623,3,2534,3,1785285679.7613788,1785285679.5600634,1785285679.6285036,1785285679.9159489,1785285679.7174933,1785285679.6623235,1785285679.5600634,1785285679.9159489,0.35588550567626953,main_nsga3_WFG1_42,main,ok,0,23,681,681,,2026-07-26T10:40:09Z,2026-07-26T10:40:09Z,0.0,,,data/experiments/main/nsga3/exp_main_nsga3_WFG1_42.jsonl,data/experiments/main/nsga3/exp_main_nsga3_WFG1_42__real.parquet,,,5.527191,,0,59,0,1,1,0,0,0,0,32,"{""decomposicao"": 1, ""footer"": 1, ""guard"": 32, ""header"": 1, ""nsga3_gen"": 23, ""seeding"": 1}",2026-07-26T10:40:06+00:00,2026-07-26T10:40:09+00:00,2026-07-26T10:40:06+00:00,2026-07-26T10:40:09+00:00,3.0,0,0.0,1.0,1,"[""2026-07-26T10:40:06Z""]",2026-07-26T10:40:09Z,2026-07-26T10:40:09Z,,,,,,,,,
nsga3,WFG2,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/nsga3/WFG2/42,6,13692,3,2664,3,2477,3,72887,3,7623,3,2534,3,1785285679.7859683,1785285679.658083,1785285679.7149098,1785285680.2126722,1785285679.8875053,1785285679.8015811,1785285679.658083,1785285680.2126722,0.5545892715454102,main_nsga3_WFG2_42,main,ok,0,23,681,681,,2026-07-26T10:40:10Z,2026-07-26T10:40:10Z,0.0,,,data/experiments/main/nsga3/exp_main_nsga3_WFG2_42.jsonl,data/experiments/main/nsga3/exp_main_nsga3_WFG2_42__real.parquet,,,5.03093,,0,62,0,1,1,0,0,0,0,35,"{""decomposicao"": 1, ""footer"": 1, ""guard"": 35, ""header"": 1, ""nsga3_gen"": 23, ""seeding"": 1}",2026-07-26T10:40:07+00:00,2026-07-26T10:40:10+00:00,2026-07-26T10:40:07+00:00,2026-07-26T10:40:10+00:00,3.0,0,0.0,1.0,1,"[""2026-07-26T10:40:07Z""]",2026-07-26T10:40:10Z,2026-07-26T10:40:10Z,,,,,,,,,
nsga3,WFG4,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/nsga3/WFG4/42,6,13978,3,2664,3,2480,3,72925,3,7623,3,2534,3,1785285679.9288507,1785285679.7651536,1785285679.8072238,1785285680.1491108,1785285679.9345627,1785285679.8210075,1785285679.7651536,1785285680.1491108,0.3839571475982666,main_nsga3_WFG4_42,main,ok,0,23,681,681,,2026-07-26T10:40:11Z,2026-07-26T10:40:11Z,0.0,,,data/experiments/main/nsga3/exp_main_nsga3_WFG4_42.jsonl,data/experiments/main/nsga3/exp_main_nsga3_WFG4_42__real.parquet,,,5.00235,,0,64,0,1,1,0,0,0,0,37,"{""decomposicao"": 1, ""footer"": 1, ""guard"": 37, ""header"": 1, ""nsga3_gen"": 23, ""seeding"": 1}",2026-07-26T10:40:08+00:00,2026-07-26T10:40:11+00:00,2026-07-26T10:40:08+00:00,2026-07-26T10:40:11+00:00,3.0,0,0.0,2.0,1,"[""2026-07-26T10:40:08Z""]",2026-07-26T10:40:11Z,2026-07-26T10:40:11Z,,,,,,,,,
nsga3,WFG5,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/nsga3/WFG5/42,6,14097,3,2665,3,2578,3,71899,3,7623,3,2534,3,1785285679.934733,1785285679.8420963,1785285680.513653,1785285680.2720582,1785285679.969316,1785285679.9165425,1785285679.8420963,1785285680.513653,0.6715567111968994,main_nsga3_WFG5_42,main,ok,0,23,681,681,,2026-07-26T10:40:11Z,2026-07-26T10:40:11Z,0.0,,,data/experiments/main/nsga3/exp_main_nsga3_WFG5_42.jsonl,data/experiments/main/nsga3/exp_main_nsga3_WFG5_42__real.parquet,,,4.866574,,0,65,0,1,1,0,0,0,0,38,"{""decomposicao"": 1, ""footer"": 1, ""guard"": 38, ""header"": 1, ""nsga3_gen"": 23, ""seeding"": 1}",2026-07-26T10:40:08+00:00,2026-07-26T10:40:11+00:00,2026-07-26T10:40:08+00:00,2026-07-26T10:40:11+00:00,3.0,0,0.0,2.0,1,"[""2026-07-26T10:40:08Z""]",2026-07-26T10:40:11Z,2026-07-26T10:40:11Z,,,,,,,,,
nsga3,WFG9,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/nsga3/WFG9/42,6,13039,3,2664,3,2397,3,72720,3,7623,3,2534,3,1785285680.0360897,1785285679.9343836,1785285679.9699543,1785285680.3444383,1785285680.0321999,1785285680.0492897,1785285679.9343836,1785285680.3444383,0.41005468368530273,main_nsga3_WFG9_42,main,ok,0,23,681,681,,2026-07-26T10:40:13Z,2026-07-26T10:40:13Z,0.0,,,data/experiments/main/nsga3/exp_main_nsga3_WFG9_42.jsonl,data/experiments/main/nsga3/exp_main_nsga3_WFG9_42__real.parquet,,,5.865023,,0,56,0,1,1,0,0,0,0,29,"{""decomposicao"": 1, ""footer"": 1, ""guard"": 29, ""header"": 1, ""nsga3_gen"": 23, ""seeding"": 1}",2026-07-26T10:40:10+00:00,2026-07-26T10:40:13+00:00,2026-07-26T10:40:10+00:00,2026-07-26T10:40:13+00:00,3.0,0,0.0,1.0,1,"[""2026-07-26T10:40:10Z""]",2026-07-26T10:40:13Z,2026-07-26T10:40:13Z,,,,,,,,,
nsga3,ZDT1,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/nsga3/ZDT1/42,6,15769,3,2665,3,2998,3,125395,3,8955,3,2579,3,1785285680.2348826,1785285680.2130358,1785285680.123194,1785285680.9864898,1785285680.2947009,1785285680.2573802,1785285680.123194,1785285680.9864898,0.8632957935333252,main_nsga3_ZDT1_42,main,ok,0,31,929,929,,2026-07-26T10:40:13Z,2026-07-26T10:40:13Z,0.0,,,data/experiments/main/nsga3/exp_main_nsga3_ZDT1_42.jsonl,data/experiments/main/nsga3/exp_main_nsga3_ZDT1_42__real.parquet,,,4.778756,,0,74,0,1,1,0,0,0,0,39,"{""decomposicao"": 1, ""footer"": 1, ""guard"": 39, ""header"": 1, ""nsga3_gen"": 31, ""seeding"": 1}",2026-07-26T10:40:10+00:00,2026-07-26T10:40:13+00:00,2026-07-26T10:40:10+00:00,2026-07-26T10:40:13+00:00,3.0,0,0.0,2.0,1,"[""2026-07-26T10:40:10Z""]",2026-07-26T10:40:13Z,2026-07-26T10:40:13Z,,,,,,,,,
nsga3,ZDT3,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/nsga3/ZDT3/42,6,15160,3,2665,3,3006,3,126831,3,8955,3,2583,3,1785285680.3445098,1785285680.2710407,1785285680.270948,1785285680.7231479,1785285680.3463268,1785285680.2953582,1785285680.270948,1785285680.7231479,0.45219993591308594,main_nsga3_ZDT3_42,main,ok,0,31,929,929,,2026-07-26T10:40:24Z,2026-07-26T10:40:24Z,0.0,,,data/experiments/main/nsga3/exp_main_nsga3_ZDT3_42.jsonl,data/experiments/main/nsga3/exp_main_nsga3_ZDT3_42__real.parquet,,,5.266825,,0,68,0,1,1,0,0,0,0,33,"{""decomposicao"": 1, ""footer"": 1, ""guard"": 33, ""header"": 1, ""nsga3_gen"": 31, ""seeding"": 1}",2026-07-26T10:40:21+00:00,2026-07-26T10:40:24+00:00,2026-07-26T10:40:21+00:00,2026-07-26T10:40:24+00:00,3.0,0,0.0,2.0,1,"[""2026-07-26T10:40:21Z""]",2026-07-26T10:40:24Z,2026-07-26T10:40:24Z,,,,,,,,,
nsga3,ZDT4,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/nsga3/ZDT4/42,6,8846,3,2665,3,2240,3,21193,3,5623,3,2459,3,1785285680.3515677,1785285680.3298855,1785285680.3702838,1785285680.4062,1785285680.372888,1785285680.3722684,1785285680.3298855,1785285680.4062,0.07631444931030273,main_nsga3_ZDT4_42,main,ok,0,11,309,309,,2026-07-26T10:40:25Z,2026-07-26T10:40:25Z,0.0,,,data/experiments/main/nsga3/exp_main_nsga3_ZDT4_42.jsonl,data/experiments/main/nsga3/exp_main_nsga3_ZDT4_42__real.parquet,,,4.72958,,0,42,0,1,1,0,0,0,0,27,"{""decomposicao"": 1, ""footer"": 1, ""guard"": 27, ""header"": 1, ""nsga3_gen"": 11, ""seeding"": 1}",2026-07-26T10:40:23+00:00,2026-07-26T10:40:25+00:00,2026-07-26T10:40:23+00:00,2026-07-26T10:40:25+00:00,2.0,0,0.0,1.0,1,"[""2026-07-26T10:40:23Z""]",2026-07-26T10:40:25Z,2026-07-26T10:40:25Z,,,,,,,,,
nsga3,ZDT6,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/nsga3/ZDT6/42,6,8470,3,2666,3,2252,3,20739,3,5623,3,2459,3,1785285680.428403,1785285680.397378,1785285680.399058,1785285680.9713008,1785285680.4736931,1785285680.4706016,1785285680.397378,1785285680.9713008,0.573922872543335,main_nsga3_ZDT6_42,main,ok,0,11,309,309,,2026-07-26T10:40:26Z,2026-07-26T10:40:26Z,0.0,,,data/experiments/main/nsga3/exp_main_nsga3_ZDT6_42.jsonl,data/experiments/main/nsga3/exp_main_nsga3_ZDT6_42__real.parquet,,,4.654067,,0,39,0,1,1,0,0,0,0,24,"{""decomposicao"": 1, ""footer"": 1, ""guard"": 24, ""header"": 1, ""nsga3_gen"": 11, ""seeding"": 1}",2026-07-26T10:40:23+00:00,2026-07-26T10:40:26+00:00,2026-07-26T10:40:23+00:00,2026-07-26T10:40:26+00:00,3.0,0,0.0,2.0,1,"[""2026-07-26T10:40:23Z""]",2026-07-26T10:40:26Z,2026-07-26T10:40:26Z,,,,,,,,,
smsemoa,BBOB_F1,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/smsemoa/BBOB_F1/42,6,7131,3,2775,3,2306,3,21530,3,5623,3,2494,3,1785285680.6347778,1785285680.5958166,1785285680.6336899,1785285680.724041,1785285680.6412723,1785285680.6336923,1785285680.5958166,1785285680.724041,0.12822437286376953,main_smsemoa_BBOB_F1_42,main,ok,0,11,309,309,,2026-07-26T10:40:26Z,2026-07-26T10:40:26Z,0.0,,,data/experiments/main/smsemoa/exp_main_smsemoa_BBOB_F1_42.jsonl,data/experiments/main/smsemoa/exp_main_smsemoa_BBOB_F1_42__real.parquet,,,4.658452,,0,35,0,1,1,0,0,0,0,21,"{""footer"": 1, ""guard"": 21, ""header"": 1, ""seeding"": 1, ""smsemoa_gen"": 11}",2026-07-26T10:40:23+00:00,2026-07-26T10:40:26+00:00,2026-07-26T10:40:23+00:00,2026-07-26T10:40:26+00:00,3.0,0,0.0,2.0,1,"[""2026-07-26T10:40:23Z""]",2026-07-26T10:40:26Z,2026-07-26T10:40:26Z,,,,,,,,,
smsemoa,BBOB_F17,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/smsemoa/BBOB_F17/42,6,7214,3,2782,3,2296,3,21556,3,5623,3,2501,3,1785285681.2583854,1785285680.7066789,1785285680.5412698,1785285680.8148727,1785285680.5935876,1785285680.6076405,1785285680.5412698,1785285681.2583854,0.7171156406402588,main_smsemoa_BBOB_F17_42,main,ok,0,11,309,309,,2026-07-26T10:40:28Z,2026-07-26T10:40:28Z,0.0,,,data/experiments/main/smsemoa/exp_main_smsemoa_BBOB_F17_42.jsonl,data/experiments/main/smsemoa/exp_main_smsemoa_BBOB_F17_42__real.parquet,,,4.556333,,0,35,0,1,1,0,0,0,0,21,"{""footer"": 1, ""guard"": 21, ""header"": 1, ""seeding"": 1, ""smsemoa_gen"": 11}",2026-07-26T10:40:25+00:00,2026-07-26T10:40:28+00:00,2026-07-26T10:40:25+00:00,2026-07-26T10:40:28+00:00,3.0,0,0.0,2.0,1,"[""2026-07-26T10:40:25Z""]",2026-07-26T10:40:28Z,2026-07-26T10:40:28Z,,,,,,,,,
smsemoa,BBOB_F22,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/smsemoa/BBOB_F22/42,6,7158,3,2771,3,2304,3,21415,3,5623,3,2501,3,1785285680.6754527,1785285680.5957525,1785285680.6464968,1785285680.9394395,1785285680.7466269,1785285680.8241916,1785285680.5957525,1785285680.9394395,0.3436870574951172,main_smsemoa_BBOB_F22_42,main,ok,0,11,309,309,,2026-07-26T10:40:29Z,2026-07-26T10:40:29Z,0.0,,,data/experiments/main/smsemoa/exp_main_smsemoa_BBOB_F22_42.jsonl,data/experiments/main/smsemoa/exp_main_smsemoa_BBOB_F22_42__real.parquet,,,4.754818,,0,35,0,1,1,0,0,0,0,21,"{""footer"": 1, ""guard"": 21, ""header"": 1, ""seeding"": 1, ""smsemoa_gen"": 11}",2026-07-26T10:40:26+00:00,2026-07-26T10:40:29+00:00,2026-07-26T10:40:26+00:00,2026-07-26T10:40:29+00:00,3.0,0,0.0,2.0,1,"[""2026-07-26T10:40:26Z""]",2026-07-26T10:40:29Z,2026-07-26T10:40:29Z,,,,,,,,,
smsemoa,BBOB_F37,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/smsemoa/BBOB_F37/42,6,7163,3,2781,3,2300,3,21421,3,5623,3,2501,3,1785285680.7670796,1785285680.7514012,1785285680.7313623,1785285680.9267013,1785285680.76668,1785285680.8485148,1785285680.7313623,1785285680.9267013,0.19533896446228027,main_smsemoa_BBOB_F37_42,main,ok,0,11,309,309,,2026-07-26T10:40:40Z,2026-07-26T10:40:40Z,0.0,,,data/experiments/main/smsemoa/exp_main_smsemoa_BBOB_F37_42.jsonl,data/experiments/main/smsemoa/exp_main_smsemoa_BBOB_F37_42__real.parquet,,,5.619991,,0,35,0,1,1,0,0,0,0,21,"{""footer"": 1, ""guard"": 21, ""header"": 1, ""seeding"": 1, ""smsemoa_gen"": 11}",2026-07-26T10:40:37+00:00,2026-07-26T10:40:40+00:00,2026-07-26T10:40:37+00:00,2026-07-26T10:40:40+00:00,3.0,0,0.0,2.0,1,"[""2026-07-26T10:40:37Z""]",2026-07-26T10:40:40Z,2026-07-26T10:40:40Z,,,,,,,,,
smsemoa,BBOB_F49,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/smsemoa/BBOB_F49/42,6,7159,3,2782,3,2269,3,21484,3,5623,3,2501,3,1785285681.1631954,1785285680.9251895,1785285680.8738046,1785285681.038111,1785285680.9998436,1785285680.9724457,1785285680.8738046,1785285681.1631954,0.28939080238342285,main_smsemoa_BBOB_F49_42,main,ok,0,11,309,309,,2026-07-26T10:40:41Z,2026-07-26T10:40:41Z,0.0,,,data/experiments/main/smsemoa/exp_main_smsemoa_BBOB_F49_42.jsonl,data/experiments/main/smsemoa/exp_main_smsemoa_BBOB_F49_42__real.parquet,,,5.253073,,0,35,0,1,1,0,0,0,0,21,"{""footer"": 1, ""guard"": 21, ""header"": 1, ""seeding"": 1, ""smsemoa_gen"": 11}",2026-07-26T10:40:38+00:00,2026-07-26T10:40:41+00:00,2026-07-26T10:40:38+00:00,2026-07-26T10:40:41+00:00,3.0,0,0.0,2.0,1,"[""2026-07-26T10:40:38Z""]",2026-07-26T10:40:41Z,2026-07-26T10:40:41Z,,,,,,,,,
smsemoa,BBOB_F5,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/smsemoa/BBOB_F5/42,6,7161,3,2775,3,2309,3,21478,3,5623,3,2494,3,1785285681.0001194,1785285681.0302844,1785285681.038209,1785285681.270316,1785285681.06883,1785285681.0381243,1785285681.0001194,1785285681.270316,0.27019643783569336,main_smsemoa_BBOB_F5_42,main,ok,0,11,309,309,,2026-07-26T10:40:40Z,2026-07-26T10:40:40Z,0.0,,,data/experiments/main/smsemoa/exp_main_smsemoa_BBOB_F5_42.jsonl,data/experiments/main/smsemoa/exp_main_smsemoa_BBOB_F5_42__real.parquet,,,4.591437,,0,35,0,1,1,0,0,0,0,21,"{""footer"": 1, ""guard"": 21, ""header"": 1, ""seeding"": 1, ""smsemoa_gen"": 11}",2026-07-26T10:40:38+00:00,2026-07-26T10:40:40+00:00,2026-07-26T10:40:38+00:00,2026-07-26T10:40:40+00:00,2.0,0,0.0,1.0,1,"[""2026-07-26T10:40:38Z""]",2026-07-26T10:40:40Z,2026-07-26T10:40:40Z,,,,,,,,,
smsemoa,BBOB_F55,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/smsemoa/BBOB_F55/42,6,7158,3,2781,3,2275,3,21377,3,5623,3,2501,3,1785285681.0002086,1785285680.9365911,1785285680.9865763,1785285681.0379274,1785285681.0540605,1785285680.994881,1785285680.9365911,1785285681.0540605,0.11746931076049805,main_smsemoa_BBOB_F55_42,main,ok,0,11,309,309,,2026-07-26T10:40:41Z,2026-07-26T10:40:41Z,0.0,,,data/experiments/main/smsemoa/exp_main_smsemoa_BBOB_F55_42.jsonl,data/experiments/main/smsemoa/exp_main_smsemoa_BBOB_F55_42__real.parquet,,,5.589761,,0,35,0,1,1,0,0,0,0,21,"{""footer"": 1, ""guard"": 21, ""header"": 1, ""seeding"": 1, ""smsemoa_gen"": 11}",2026-07-26T10:40:38+00:00,2026-07-26T10:40:41+00:00,2026-07-26T10:40:38+00:00,2026-07-26T10:40:41+00:00,3.0,0,0.0,1.0,1,"[""2026-07-26T10:40:38Z""]",2026-07-26T10:40:41Z,2026-07-26T10:40:41Z,,,,,,,,,
smsemoa,DTLZ1,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/smsemoa/DTLZ1/42,6,6252,3,2758,3,2176,3,14627,3,5495,3,2455,3,1785285681.16223,1785285681.054313,1785285681.802288,1785285681.298488,1785285681.2829204,1785285681.2057831,1785285681.054313,1785285681.802288,0.7479751110076904,main_smsemoa_DTLZ1_42,main,ok,0,8,216,216,,2026-07-26T10:40:43Z,2026-07-26T10:40:43Z,0.0,,,data/experiments/main/smsemoa/exp_main_smsemoa_DTLZ1_42.jsonl,data/experiments/main/smsemoa/exp_main_smsemoa_DTLZ1_42__real.parquet,,,5.498942,,0,32,0,1,1,0,0,0,0,21,"{""footer"": 1, ""guard"": 21, ""header"": 1, ""seeding"": 1, ""smsemoa_gen"": 8}",2026-07-26T10:40:40+00:00,2026-07-26T10:40:43+00:00,2026-07-26T10:40:40+00:00,2026-07-26T10:40:43+00:00,3.0,0,0.0,1.0,1,"[""2026-07-26T10:40:40Z""]",2026-07-26T10:40:43Z,2026-07-26T10:40:43Z,,,,,,,,,
smsemoa,DTLZ2,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/smsemoa/DTLZ2/42,6,8526,3,2758,3,2332,3,29790,3,6314,3,2490,3,1785285681.354487,1785285681.3536994,1785285681.354514,1785285681.7193444,1785285681.365689,1785285681.336709,1785285681.336709,1785285681.7193444,0.38263535499572754,main_smsemoa_DTLZ2_42,main,ok,0,13,371,371,,2026-07-26T10:40:44Z,2026-07-26T10:40:44Z,0.0,,,data/experiments/main/smsemoa/exp_main_smsemoa_DTLZ2_42.jsonl,data/experiments/main/smsemoa/exp_main_smsemoa_DTLZ2_42__real.parquet,,,5.323825,,0,37,0,1,1,0,0,0,0,21,"{""footer"": 1, ""guard"": 21, ""header"": 1, ""seeding"": 1, ""smsemoa_gen"": 13}",2026-07-26T10:40:40+00:00,2026-07-26T10:40:44+00:00,2026-07-26T10:40:40+00:00,2026-07-26T10:40:44+00:00,4.0,0,0.0,2.0,1,"[""2026-07-26T10:40:40Z""]",2026-07-26T10:40:44Z,2026-07-26T10:40:44Z,,,,,,,,,
smsemoa,DTLZ3,/Users/gmello/Documents/python_repos/mestrado/resultados_experimentos/smsemoa/DTLZ3/42,6,8224,3,2758,3,2325,3,29368,3,6314,3,2490,3,1785285681.3656313,1785285681.3931403,1785285681.587192,1785285681.4660037,1785285681.5616198,1785285681.393143,1785285681.3656313,1785285681.587192,0.22156071662902832,main_smsemoa_DTLZ3_42,main,ok,0,13,371,371,,2026-07-26T10:40:55Z,2026-07-26T10:40:55Z,0.0,,,data/experiments/main/smsemoa/exp_main_smsemoa_DTLZ3_42.jsonl,data/experiments/main/smsemoa/exp_main_smsemoa_DTLZ3_42__real.parquet,,,5.385262,,0,37,0,1,1,0,0,0,0,21,"{""footer"": 1, ""guard"": 21, ""header"": 1, ""seeding"": 1, ""smsemoa_gen"": 13}",2026-07-26T10:40:52+00:00,2026-07-26T10:40:55+00:00,2026-07-26T10:40:52+00:00,2026-07-26T10:40:55+00:00,3.0,0,0.0,1.0,1,"[""2026-07-26T10:40:52Z""]",2026-07-26T10:40:55Z,2026-07-26T10:40:55Z,,,,,,,,,
