problema,D,M,geracao,N,lote,nivel,ramo_QU,n_front1,n_front2,entrada,sel,n_sub1,n_sub2,n_pool,rcond,n_treino,hp_n,hp_c,hp_poly,hp_bf,s0_min,s0_max,s0_med,s0_int,s0_teto,s1_min,s1_max,s1_med,s0_nan,s1_nan,mu_min,mu_max,dist_min,dist_min_med,dist_min_max,U_max,U_min,Q_med,U_pool_max,fit1_med,fit2_med,fit3_med,fit2_min,fit2_max,fit3_max,fit1_max
WFG9,22,2,78,100,5,3,True,89,15,200,5,100,100,200,6.314864034820668e-11,517,517,1,0,MQ,8.0,384.0,133.0,1.0,398,0.0766972228884697,28.905750274658203,11.574890613555908,0.0,0.0,-1.5126181840896606,14.11067008972168,"[0.3288073132144509, 0.2702126160979232, 0.2596171780112402, 1.1204204104012034, 0.3358024138520734]",0.3288073132144509,1.1204204104012034,26.0,6.0,25.0,384,0.006962474723586479,2.3672176041327297,0.0028308607860927995,2.0113415242540036,20.07346478611542,0.014549108096505066,0.06320556248471679
WFG9,22,2,79,100,4,3,True,83,35,200,4,100,100,200,5.921740311262732e-11,522,522,1,0,MQ,8.0,386.0,128.0,1.0,398,0.1043243259191513,29.531803131103516,12.4608473777771,0.0,0.0,-1.4628729820251465,13.194931030273438,"[3.2173848943532124, 4.84247440086338, 0.9668920200369989, 2.9588233943348174]",3.088104144344015,4.84247440086338,66.0,10.0,53.0,386,0.002127667552269563,7.11635247283963,0.0034115710093000156,-0.2549572475912427,43.629528193727005,0.00790700586046523,0.06587445051681431
WFG9,22,2,80,100,3,3,True,80,7,200,3,100,100,200,5.891434758800535e-11,526,526,1,0,MQ,12.0,388.0,178.0,1.0,398,0.5248219966888428,32.271873474121094,14.275483131408691,0.0,0.0,-3.291945695877075,17.41880989074707,"[1.0852218053853826, 1.07549419387559, 1.2932992844057056]",1.0852218053853826,1.2932992844057056,12.0,6.0,11.0,388,0.00435156499799498,4.400568852411581,0.0026109986514509867,1.4305255616485937,15.297621149132667,0.004185330988717768,0.029955339027126326
WFG9,22,2,81,100,3,3,True,93,12,200,3,100,100,200,5.794152498924268e-11,529,529,1,0,MQ,20.0,394.0,194.0,1.0,398,7.582949638366699,30.908065795898438,19.25523567199707,0.0,0.0,-3.295138359069824,10.9629545211792,"[2.5241375178772043, 1.632851563368969, 4.651972502230884]",2.5241375178772043,4.651972502230884,22.0,6.0,19.5,394,0.004455388130432149,28.950659302243245,0.0027192864186977527,18.727130639692284,53.538131775208846,0.0051675300216056045,0.049463254390245195
WFG9,22,2,82,100,4,3,True,84,12,200,4,100,100,200,5.7682149138204285e-11,532,532,1,0,MQ,18.0,366.0,127.0,1.0,398,0.04073769971728325,32.21552658081055,18.09165859222412,0.0,0.0,-3.2519819736480713,13.295196533203125,"[0.8004957841454116, 0.5502360946406464, 0.580084162299119, 0.5898861107824739]",0.5849851365407964,0.8004957841454116,22.0,8.0,19.0,366,0.007979896165320225,-0.3312833157663384,0.004110845006880397,-0.8928001678935082,36.0651698218214,0.006396185679237037,0.043935898650909716
WFG9,22,2,83,100,2,3,True,60,4,200,2,100,100,200,5.618256804331536e-11,536,536,1,0,MQ,4.0,368.0,189.0,1.0,398,0.0864352434873581,32.055152893066406,20.133529663085938,0.0,0.0,-1.8138797283172607,11.315221786499023,"[0.4523398074563556, 1.5750946761240074]",1.0137172417901814,1.5750946761240074,6.0,4.0,7.5,368,0.04650935847316968,9.613973591078672,-0.0011849942617491792,1.0985882950611874,17.93812874287904,0.003918242478612437,0.07679826893657805
WFG9,22,2,84,100,3,3,True,95,13,200,3,100,100,200,5.5055479758608906e-11,538,538,1,0,MQ,10.0,396.0,159.0,1.0,398,0.5615599751472473,34.785465240478516,18.056495666503906,0.0,0.0,-2.361177682876587,8.361077308654785,"[0.6430440754876008, 2.3103174413922076, 0.43620269734069694]",0.6430440754876008,2.3103174413922076,22.0,2.0,22.0,396,0.010135724397448476,12.368055442725119,0.002548540757507688,2.3365945432656297,41.68316239272691,0.0035586331322315133,0.05561626402665493
WFG9,22,2,85,100,4,3,True,77,10,200,4,100,100,200,5.3352404875379755e-11,541,541,1,0,MQ,12.0,370.0,186.0,1.0,398,2.5722243785858154,31.861711502075195,19.886225700378418,0.0,0.0,-2.6986865997314453,13.775884628295898,"[1.2348567000596689, 1.0935899293571114, 1.0527895849880031, 2.6008359228098556]",1.1642233147083902,2.6008359228098556,18.0,4.0,16.0,370,0.01601765823260598,17.84499095402732,0.0010179574203214683,11.179485628158158,42.03990565313377,0.007805312085753257,0.03678622077560377
WFG9,22,2,86,100,3,3,True,101,24,200,3,100,100,200,5.239783253513373e-11,545,545,1,0,MQ,6.0,388.0,162.0,1.0,398,7.35546350479126,37.73585510253906,25.472190856933594,0.0,0.0,-3.36836576461792,9.530012130737305,"[5.794095833844574, 0.6957041541747871, 2.2240481037792645]",2.2240481037792645,5.794095833844574,46.0,4.0,38.0,388,0.004039062152958614,40.24283699692897,0.004523541106404535,16.133792286565598,47.56613128246828,0.006230800342473272,0.029463740124331797
WFG9,22,2,87,100,3,3,True,56,9,200,3,100,100,200,5.209535524742511e-11,548,548,1,0,MQ,6.0,382.0,134.0,1.0,398,1.6984124183654785,39.61294174194336,19.486939430236816,0.0,0.0,-1.5064443349838257,11.203704833984375,"[2.2379658190388554, 2.827891649916006, 4.479259947279416]",2.827891649916006,4.479259947279416,16.0,2.0,14.0,382,0.005630944449783175,25.629132603348044,0.005281650255800352,12.209204864755666,33.686027688551036,0.010867053026857698,0.045085318469013105
WFG9,22,2,88,100,4,3,True,55,16,200,4,100,100,200,5.185610839312416e-11,551,551,1,0,MQ,20.0,390.0,180.0,1.0,398,0.0023151978384703398,44.94985580444336,19.237116813659668,0.0,0.0,-0.9739806056022644,6.145695686340332,"[0.8295940113167293, 5.708519896268602, 1.0376258232415505, 5.978243660045004]",3.3730728597550765,5.978243660045004,30.0,6.0,25.5,390,0.01277293651101975,15.022172898552135,0.004108390819039358,-1.1619230858236094,51.6686006518026,0.006326952604750695,0.06690685355380117
WFG9,22,2,89,100,4,3,True,66,14,200,4,100,100,200,5.147767227833704e-11,555,555,1,0,MQ,0.0,368.0,135.0,1.0,398,4.12290096282959,33.701297760009766,19.482895851135254,0.0,0.0,-1.4539856910705566,6.486521244049072,"[1.9014284214653199, 0.9543125015839903, 1.0868445423900168, 1.0533237592001703]",1.0700841507950936,1.9014284214653199,22.0,6.0,22.0,368,0.008748691899593375,25.89232180592676,0.0023980719936456864,18.927082069555173,32.73467434945137,0.003475615088944636,0.051746322395292116
WFG9,22,2,90,100,4,3,True,68,15,200,4,100,100,200,5.038844286782904e-11,559,559,1,0,MQ,2.0,386.0,181.0,1.0,398,3.058898448944092,32.91447067260742,17.49830722808838,0.0,0.0,-1.4987746477127075,7.372066974639893,"[0.5790382464257706, 1.232594722861006, 0.6010339748168616, 1.8017514705513884]",0.9168143488389338,1.8017514705513884,26.0,10.0,23.0,386,0.0012748954981402231,24.552052234865744,0.001617952385100721,9.211570832789779,27.50487200097142,0.002249073093255574,0.09502179124735119
WFG9,22,2,91,100,5,3,True,79,13,200,5,100,100,200,4.973791954291029e-11,563,563,1,0,MQ,14.0,380.0,150.0,1.0,398,5.825133323669434,33.092185974121094,18.25087547302246,0.0,0.0,-2.3227155208587646,6.6956915855407715,"[2.187217296860582, 3.7639417289423402, 3.5661911162483646, 2.1682906251220726, 3.643656012350284]",3.5661911162483646,3.7639417289423402,24.0,6.0,21.0,380,0.005932954174192373,17.715273435774808,0.002178679391615823,15.051828701523565,31.84970826285434,0.005033175390242128,0.05036159606788013
WFG9,22,2,92,100,2,3,True,80,11,200,2,100,100,200,4.94406667424102e-11,568,568,1,0,MQ,10.0,394.0,154.0,1.0,398,0.06395455449819565,53.390907287597656,21.4211483001709,0.0,0.0,-1.871598243713379,11.040043830871582,"[0.8300376063942867, 2.1490329936448216]",1.4895353000195541,2.1490329936448216,20.0,2.0,18.0,394,0.009656268159913467,25.00989071903621,-0.001931973105148878,16.130544012226327,35.570529469779444,0.00519465432000603,0.060041109564899796
WFG9,22,2,93,100,5,3,True,78,11,200,5,100,100,200,4.904996711193578e-11,570,570,1,0,MQ,18.0,378.0,188.0,1.0,398,0.062455493956804276,37.13289260864258,23.490870475769043,0.0,0.0,-1.290247917175293,6.043007850646973,"[0.39498787913733935, 0.918092703557119, 0.35707664513978815, 1.5494687504457914, 0.8655929430735831]",0.8655929430735831,1.5494687504457914,18.0,8.0,18.0,378,0.014122093301670968,21.611856169230585,0.003087250187395198,3.0491642239790124,33.15783108515053,0.004750479027407663,0.040853620816594466
WFG9,22,2,94,100,4,3,True,67,11,200,4,100,100,200,4.860400440918392e-11,575,575,1,0,MQ,12.0,372.0,181.0,1.0,398,0.6048020720481873,49.984127044677734,22.811254501342773,0.0,0.0,-1.2811641693115234,7.370690822601318,"[0.6407661867146967, 0.5947229258767937, 0.5874745878195222, 2.773509412666948]",0.6177445562957451,2.773509412666948,20.0,6.0,19.0,372,0.010365480450940684,41.23606043787944,0.00044675241481520944,1.0508590078191773,61.61750322074143,0.005597021505996979,0.05971706083117184
WFG9,22,2,95,100,4,3,True,92,6,200,4,100,100,200,4.813753074608708e-11,579,579,1,0,MQ,10.0,370.0,144.0,1.0,398,1.252364993095398,52.78096008300781,19.93446159362793,0.0,0.0,-1.9973690509796143,6.795724868774414,"[0.9668792351574846, 2.4356734931965844, 1.5363407673604916, 2.120337127801638]",1.8283389475810647,2.4356734931965844,10.0,6.0,11.0,370,0.02808823943533373,26.011159838227965,-0.00028750584490174467,8.821229901437388,35.74292717474941,0.004945208752190325,0.051333868816401895
WFG9,22,2,96,100,2,3,True,70,11,200,2,100,100,200,4.79049423446256e-11,583,583,1,0,MQ,12.0,394.0,184.0,1.0,398,0.13035324215888977,37.183677673339844,18.633912086486816,0.0,0.0,-2.6143386363983154,11.519126892089844,"[0.5028923605871211, 0.7413445541655651]",0.6221184573763431,0.7413445541655651,20.0,8.0,20.0,394,0.0,1.037546732966657,0.00020848206308471677,1.037546732966657,32.595005893084675,0.00020848206308471677,0.05239081328836825
WFG9,22,2,97,100,3,3,True,46,12,200,3,100,100,200,4.4862835041405575e-11,585,585,1,0,MQ,6.0,372.0,179.0,1.0,398,8.803004264831543,39.74692153930664,24.393529891967773,0.0,0.0,-2.6707992553710938,7.905979633331299,"[0.7641402294717072, 1.656040862858238, 2.8612431785908354]",1.656040862858238,2.8612431785908354,22.0,4.0,20.0,372,0.030783133275692487,44.11009549677725,0.0003697000640188184,37.6743804191468,58.97784060525406,0.003849249547491329,0.09263392399812131
WFG9,22,2,98,100,2,3,True,59,4,200,2,100,100,200,4.46050306807666e-11,588,588,1,0,MQ,14.0,392.0,166.0,1.0,398,3.6873111724853516,41.71158981323242,23.580978393554688,0.0,0.0,-1.3638848066329956,6.570478916168213,"[0.42565026054237826, 1.136883791283761]",0.7812670259130696,1.136883791283761,6.0,4.0,7.5,392,0.04904344006147264,34.89808036846031,0.00024165863747218654,6.3903467850591085,63.12420204548968,0.0008782605830589765,0.0906424759850544
WFG9,22,2,99,100,3,3,True,47,8,200,3,100,100,200,4.437332699481969e-11,590,590,1,0,MQ,12.0,380.0,155.0,1.0,398,0.07836871594190598,42.13129806518555,14.928829193115234,0.0,0.0,-1.8215595483779907,11.792414665222168,"[2.1590240951174318, 0.7054986789880457, 0.42660703443630915]",0.7054986789880457,2.1590240951174318,14.0,2.0,14.0,380,0.015082227976547628,4.051061366344047,0.004683900259900931,-5.666354874533308,52.240713372143915,0.008801804400262547,0.04655641156903556
WFG9,22,2,100,100,2,3,True,43,3,200,2,100,100,200,4.326641768246533e-11,593,593,1,0,MQ,8.0,388.0,165.0,1.0,398,0.028232138603925705,40.65977478027344,18.568941116333008,0.0,0.0,-1.9815584421157837,7.285172939300537,"[3.217509955327586, 2.946534417764143]",3.0820221865458644,3.217509955327586,4.0,0.0,6.0,388,0.061394421936687336,9.312052316210398,0.005197225836921552,6.255168860537893,65.00891214269701,0.006167293137975752,0.06329081694637306
WFG9,22,2,101,100,6,3,True,47,11,200,6,100,100,200,4.316978745111182e-11,595,595,1,0,MQ,12.0,390.0,173.0,1.0,398,1.3502146005630493,38.99091339111328,24.82194423675537,0.0,0.0,-0.8260271549224854,7.6881842613220215,"[2.5164707529124413, 2.245272938889696, 2.02190547170077, 0.6724944121396033, 0.8608950322165804, 1.0321791069131647]",1.5270422893069673,2.5164707529124413,20.0,0.0,18.0,390,0.03835667321836511,45.46208666859668,0.0004454399793719215,31.9776680203416,63.620003439324435,0.0018787802396492263,0.16289519175395592
WFG9,22,2,102,100,4,3,True,61,18,200,4,100,100,200,4.2346534348725953e-11,601,601,1,0,MQ,8.0,394.0,168.0,1.0,398,0.5627010464668274,37.79117202758789,21.80701732635498,0.0,0.0,-0.9354361295700073,8.623504638671875,"[0.23391695034620583, 0.6642185592061258, 0.9393543709180865, 1.2474333565465485]",0.8017864650621062,1.2474333565465485,34.0,8.0,29.0,394,0.012346191698563214,29.586407695910196,-0.0015666263050544903,2.311751867846482,56.14839255524757,0.00436121540587648,0.08446729682209228
WFG9,22,2,103,100,3,3,True,90,10,200,3,100,100,200,4.1845759171155615e-11,605,605,1,0,MQ,6.0,394.0,154.0,1.0,398,0.6150646209716797,37.30641174316406,21.532845497131348,0.0,0.0,-1.1234221458435059,8.902413368225098,"[0.9950312963911653, 1.3537858344555085, 2.7457322853280406]",1.3537858344555085,2.7457322853280406,18.0,4.0,16.5,394,0.013161776299129097,22.32169436175221,0.001817917051290102,14.02204944509916,52.49056078103288,0.0036549162203228956,0.04749906327068376
WFG9,22,2,104,100,2,3,True,59,9,200,2,100,100,200,4.1700911337301226e-11,608,608,1,0,MQ,2.0,372.0,178.0,1.0,398,0.0031756949611008167,43.63996887207031,16.855653762817383,0.0,0.0,-1.4652440547943115,13.669587135314941,"[0.8978313847438812, 2.0814698025798726]",1.489650593661877,2.0814698025798726,14.0,6.0,16.0,372,0.01044731923200004,3.21152440870949,0.00048234924323742616,0.4644756457041943,50.945505259013345,0.003876726335539818,0.046143869899758175
WFG9,22,2,105,100,5,3,True,89,18,200,5,100,100,200,4.1475290377312546e-11,610,610,1,0,MQ,16.0,396.0,183.0,1.0,398,0.14428988099098206,38.929935455322266,18.9771089553833,0.0,0.0,-1.5918759107589722,11.413162231445312,"[1.0898385334865794, 1.0885465987556733, 1.0983374182871417, 4.796357285094737, 3.8232679404729835]",1.0983374182871417,4.796357285094737,34.0,8.0,28.0,396,0.006734457478625035,24.10269995739868,0.002727862247521153,6.485021704931523,38.65163383899558,0.006429793413502318,0.07455189729982743
WFG9,22,2,106,100,2,3,True,74,5,200,2,100,100,200,4.1183890898820196e-11,615,615,1,0,MQ,8.0,372.0,177.0,1.0,398,0.20179815590381622,37.659767150878906,17.438003540039062,0.0,0.0,-1.0718176364898682,10.79354190826416,"[3.0880754866597036, 2.60045747276216]",2.8442664797109316,3.0880754866597036,8.0,2.0,9.0,372,0.021821936042172287,27.375031571213107,0.0030758847881148673,1.8720160196598172,52.7308853904514,0.003223406839432717,0.03208727133639549
WFG9,22,2,107,100,2,3,True,58,5,200,2,100,100,200,4.109228079627853e-11,617,617,1,0,MQ,4.0,392.0,166.0,1.0,398,0.17456625401973724,40.576698303222656,20.092225074768066,0.0,0.0,-1.1516978740692139,7.409628868103027,"[1.1920674382102918, 1.160388352973259]",1.1762278955917753,1.1920674382102918,8.0,4.0,9.0,392,0.02222556976354384,12.87982264957904,0.003783724151838186,7.684172954694844,38.85530297253794,0.005704074704873818,0.09543475864319993
WFG9,22,2,108,100,3,3,True,85,12,200,3,100,100,200,4.100870105604001e-11,619,619,1,0,MQ,14.0,388.0,159.0,1.0,398,0.000915893295314163,41.35972595214844,20.227643966674805,0.0,0.0,-1.0748684406280518,7.019974231719971,"[0.3403347383618327, 0.2593147458498756, 2.1348911604599965]",0.3403347383618327,2.1348911604599965,22.0,10.0,19.0,388,0.0013705888263979976,-3.307055791454978,0.001173423738584263,-8.336977874824434,45.487289361691445,0.003012487611214039,0.04108269123984365
WFG9,22,2,109,100,5,3,True,60,10,200,5,100,100,200,3.8390586333227375e-11,622,622,1,0,MQ,20.0,372.0,178.0,1.0,398,1.7891108989715576,39.131160736083984,19.320683479309082,0.0,0.0,-2.1480531692504883,6.08896017074585,"[1.2857071332798145, 0.42497866906782766, 0.49262563364232126, 0.5315921261590791, 1.4913528636409172]",0.5315921261590791,1.4913528636409172,18.0,6.0,16.5,372,0.004747876673247886,-18.009757538025877,0.004845087355600896,-20.852026535363546,13.129279368624413,0.010301949976825696,0.05878606900779004
WFG9,22,2,110,100,5,3,True,36,15,200,5,100,100,200,3.710139290853727e-11,627,627,1,0,MQ,6.0,392.0,172.0,1.0,398,0.0619371235370636,42.055667877197266,18.486172676086426,0.0,0.0,-1.6013967990875244,9.716403007507324,"[1.088729369185714, 1.0049084386755698, 2.2955473158321595, 1.72393531320874, 2.0754448906523044]",1.72393531320874,2.2955473158321595,28.0,10.0,24.0,392,0.020313667751508724,32.491090678663014,0.001516511614442362,-10.688201291433518,72.42293827136236,0.008134777046296204,0.1019933654531234
WFG9,22,2,111,100,2,3,True,51,6,200,2,100,100,200,3.667548815024808e-11,632,632,1,0,MQ,24.0,388.0,206.0,1.0,398,0.02079477719962597,58.920387268066406,23.972418785095215,0.0,0.0,-1.224484920501709,6.593996524810791,"[1.2256527561884414, 2.428489471261977]",1.8270711137252091,2.428489471261977,10.0,4.0,10.5,388,0.01954469518273129,-2.4812353511364478,0.003977710826801898,-13.360865903508412,4.997571285974672,0.006582239403832761,0.1163485159276321
WFG9,22,2,112,100,4,3,True,39,14,200,4,100,100,200,3.6593081486927527e-11,634,634,1,0,MQ,8.0,390.0,129.0,1.0,398,0.028543703258037567,43.4412956237793,12.119868278503418,0.0,0.0,-1.5771679878234863,6.818876266479492,"[1.062516585547113, 1.7961917717323053, 1.1629303917074094, 1.6514795867154093]",1.4072049892114094,1.7961917717323053,26.0,2.0,22.5,390,0.017863796581445573,0.153979900287176,0.0034277090986233,-6.40717887296929,54.78009269525641,0.005718757835996147,0.09113451219184604
WFG9,22,2,113,100,4,3,True,86,9,200,4,100,100,200,3.6418261426660716e-11,638,638,1,0,MQ,6.0,372.0,166.0,1.0,398,0.045760627835989,40.86359405517578,16.52205467224121,0.0,0.0,-1.9438658952713013,9.054922103881836,"[1.9309489089728167, 1.6634507692558245, 1.191641665665418, 1.401397883603295]",1.5324243264295596,1.9309489089728167,16.0,4.0,15.0,372,0.0424734566558006,16.390238123689706,0.00609778252169512,-10.64810099967297,42.2095470836851,0.010795046922825617,0.06228810356156641
WFG9,22,2,114,100,3,3,True,55,16,200,3,100,100,200,3.6235061591401414e-11,642,642,1,0,MQ,10.0,390.0,160.0,1.0,398,0.7667600512504578,45.26698684692383,16.67820167541504,0.0,0.0,-1.5745266675949097,7.882809162139893,"[0.4566615958779108, 0.7882651148219995, 0.694675186806194]",0.694675186806194,0.7882651148219995,30.0,2.0,26.5,390,0.005896074153722057,15.387513540257707,0.0024750323072412453,13.050452798574035,63.891284987681495,0.003003244637351268,0.07389494902661908
WFG9,22,2,115,100,5,3,True,86,9,200,5,100,100,200,3.448763992872211e-11,645,645,1,0,MQ,8.0,394.0,172.0,1.0,398,0.02684544026851654,40.301124572753906,16.01432180404663,0.0,0.0,-2.1215264797210693,6.8272881507873535,"[1.640913482775136, 1.1552292181679829, 1.2546844886983188, 1.178140082620564, 3.71777547254422]",1.2546844886983188,3.71777547254422,16.0,2.0,15.0,394,0.009312667963473076,5.576383299801972,0.008960320698150129,-1.6286952076005328,51.106757676145364,0.01055275017352321,0.07226247486077092
WFG9,22,2,116,100,3,3,True,75,17,200,3,100,100,200,3.430141042490561e-11,650,650,1,0,MQ,16.0,372.0,163.0,1.0,398,0.4679834246635437,47.2637939453125,10.082881450653076,0.0,0.0,-1.3430910110473633,9.164725303649902,"[0.9118098599184807, 0.4148912196014805, 1.4107250927863746]",0.9118098599184807,1.4107250927863746,32.0,8.0,26.0,372,0.0021364114315578497,7.076706746990112,0.003616537807116092,2.8717777912447673,65.09753024410611,0.007506741040195518,0.0649105416634983
WFG9,22,2,117,100,4,3,True,50,7,200,4,100,100,200,3.36881301455023e-11,653,653,1,0,MQ,2.0,372.0,142.0,1.0,398,0.004631335847079754,43.07686996459961,8.26763916015625,0.0,0.0,-1.2011163234710693,7.57598352432251,"[0.8970877098825335, 1.4045254504127884, 2.00820523322823, 3.311746968697654]",1.7063653418205091,3.311746968697654,12.0,2.0,12.0,372,0.047614967316507356,1.7429701496424386,0.0007815430488682661,-0.23080447893486422,47.24453674102946,0.007873882066576049,0.052895224487483405
WFG9,22,2,118,100,2,3,True,74,14,200,2,100,100,200,3.3525244173039425e-11,657,657,1,0,MQ,20.0,384.0,208.0,1.0,398,0.014876340515911579,33.87544631958008,18.42129898071289,0.0,0.0,-1.5463776588439941,10.418289184570312,"[0.8851988331531123, 0.6518421707902433]",0.7685205019716779,0.8851988331531123,24.0,8.0,22.0,384,0.000990669923081713,33.871150813431015,0.004615212006826032,9.036967821231816,40.704272375447474,0.007927696850281841,0.057980220860161226
WFG9,22,2,119,100,4,3,True,42,14,200,4,100,100,200,3.3242348809616064e-11,659,659,1,0,MQ,24.0,398.0,191.0,1.0,398,0.2688334584236145,39.28047180175781,12.988784790039062,0.0,0.0,-2.37050199508667,7.8989410400390625,"[1.4576923992454582, 1.5149558401634724, 1.1916525019334907, 1.4872091690897304]",1.4724507841675942,1.5149558401634724,26.0,6.0,22.0,398,0.014068063434775402,22.552475575149725,0.0025528465555302417,9.215549019282985,26.908159526359082,0.004347719972685138,0.045750313515269925
WFG9,22,2,120,100,5,3,True,50,7,200,5,100,100,200,3.310866879329797e-11,663,663,1,0,MQ,2.0,396.0,158.0,1.0,398,0.09721730649471283,44.38873291015625,15.99521017074585,0.0,0.0,-1.0312960147857666,7.256036758422852,"[1.9416350189643843, 0.8935879004508368, 1.1819476504998931, 1.0129378098202646, 1.0564013598908732]",1.0564013598908732,1.9416350189643843,12.0,2.0,12.0,396,0.026811426568558214,19.60595800967645,0.0007533717191652869,0.5233998642127133,76.90743128649387,0.004097177742923786,0.05706286795871129
WFG9,22,2,121,100,4,3,True,53,10,200,4,100,100,200,3.28299968365049e-11,668,668,1,0,MQ,28.0,382.0,179.0,1.0,398,0.5767604112625122,38.06439971923828,24.647510528564453,0.0,0.0,-0.7644315958023071,6.820593357086182,"[0.4541246514516909, 0.34560784987945103, 1.065195880608886, 0.9815994470105666]",0.7178620492311287,1.065195880608886,18.0,6.0,16.5,382,0.0007553623431053036,3.9640734597836094,0.003263822448391376,1.8506020445686922,15.84193082780195,0.007361430110657455,0.06433749913111628
WFG9,22,2,122,100,2,3,True,103,10,200,2,100,100,200,3.263006095015586e-11,672,672,1,0,MQ,22.0,374.0,174.0,1.0,398,0.04020154848694801,41.27054977416992,10.920722484588623,0.0,0.0,-1.667904019355774,8.631512641906738,"[0.9324171431572458, 0.7679450723130914]",0.8501811077351686,0.9324171431572458,18.0,4.0,16.0,374,0.0,-0.8025557343355878,0.006906245709126496,-5.2748729646821495,17.03194762365703,0.009861500393717288,0.08021039499858215
WFG9,22,2,123,100,3,3,True,57,4,200,3,100,100,200,3.254910420066993e-11,674,674,1,0,MQ,10.0,392.0,184.0,1.0,398,0.10703375935554504,44.93110656738281,17.10132122039795,0.0,0.0,-1.5797743797302246,9.843356132507324,"[0.5561341969242838, 0.48591650573428247, 0.7127247705412734]",0.5561341969242838,0.7127247705412734,6.0,2.0,7.5,392,0.04376780265832513,-21.29424391682958,0.0015338614339839292,-23.43153751740781,-4.4669189510563925,0.0025997451295234337,0.05805002189756925
WFG9,22,2,124,100,3,3,True,94,15,200,3,100,100,200,3.026656435359542e-11,677,677,1,0,MQ,4.0,368.0,165.0,1.0,398,0.3458785116672516,54.458866119384766,9.35478401184082,0.0,0.0,-1.6426931619644165,10.136061668395996,"[0.7553979580428698, 0.9601940907219618, 0.8858917760180134]",0.8858917760180134,0.9601940907219618,28.0,12.0,22.0,368,0.008453831694163583,4.054166978860785,0.0032009481403206847,-4.590768003578951,44.28569366428831,0.009486195660963873,0.09347926664033146
ZDT1,30,2,1,100,3,3,True,77,11,200,3,100,100,200,0.0002152410215008089,329,329,1,0,MQ,28.0,384.0,226.0,1.0,398,0.14179985225200653,6.748112678527832,3.5266605615615845,0.0,0.0,-0.04403612017631531,5.291303634643555,"[1.8247514997403278, 1.9270378305641176, 1.7036514641577896]",1.8247514997403278,1.9270378305641176,20.0,4.0,17.0,384,0.008829789311598446,-10.694546546731042,0.044695967605953145,-11.663943677676963,-9.946498999922861,0.04981226461866372,0.028003813387648818
ZDT1,30,2,2,100,2,3,True,115,32,200,2,100,100,200,0.00016039701142108858,332,332,1,0,MQ,6.0,374.0,196.0,1.0,398,0.007553598377853632,0.9179362058639526,0.37122340500354767,0.0,0.0,-0.06153406575322151,4.500458240509033,"[0.5593592670842114, 1.030630067994773]",0.7949946675394922,1.030630067994773,60.0,4.0,50.0,374,0.0031962850639035666,0.2395964524307317,0.08910121970060234,-1.5636173543631955,1.1297739826567224,0.1107178729315764,0.014371686866445535
ZDT1,30,2,3,100,6,3,True,101,26,200,6,100,100,200,3.6156781131236466e-05,334,334,1,0,MQ,6.0,392.0,146.0,1.0,398,0.023768389597535133,1.7132251262664795,0.544381320476532,0.0,0.0,-0.15301413834095,4.752603054046631,"[0.8400288029151343, 1.1566418226833528, 0.7197542629683966, 0.8828256017113327, 1.177069235287449, 0.9463846920402166]",0.9146051468757747,1.177069235287449,50.0,4.0,40.5,392,0.0050941738630737,-1.4932833981005,0.11170669356234728,-2.5296165022268493,-0.13194085468108874,0.12179913856894029,0.020702891801131662
ZDT1,30,2,4,100,3,3,True,156,10,200,3,100,100,200,5.087207073335274e-07,340,340,1,0,MQ,8.0,376.0,170.0,1.0,398,0.39419034123420715,1.9290424585342407,0.6001646816730499,0.0,0.0,-0.037064045667648315,4.638336658477783,"[0.37809116599138765, 0.315714123481457, 0.20425033918360624]",0.315714123481457,0.37809116599138765,18.0,4.0,16.5,376,0.0037471194140723772,0.8637138289939816,0.11262631931196415,0.7251964644728179,0.973871105781372,0.18712486193571382,0.006747738270791864
ZDT1,30,2,5,100,2,3,True,156,8,200,2,100,100,200,2.3334682876466526e-07,343,343,1,0,MQ,20.0,364.0,174.0,1.0,398,0.4482644200325012,2.923220157623291,0.5424966514110565,0.0,0.0,-0.030525915324687958,4.9374189376831055,"[0.16011849385941612, 0.17536944157467238]",0.16774396771704425,0.17536944157467238,14.0,2.0,13.0,364,0.0008293872631327422,0.8537182084475106,0.10104616212060347,0.8124711330081773,0.9863193053592845,0.11175600093709293,0.0051776239033652915
ZDT1,30,2,6,100,6,3,True,148,26,200,6,100,100,200,2.1677337026619746e-07,345,345,1,0,MQ,8.0,384.0,202.0,1.0,398,0.49630439281463623,2.871511936187744,0.5767396986484528,0.0,0.0,-0.025447722524404526,4.123589992523193,"[0.06400982933087249, 0.05967918451808044, 0.05268991395281552, 0.13329577583855026, 0.0537934383917062, 0.08901641676596979]",0.06184450692447646,0.13329577583855026,50.0,4.0,40.5,384,0.002038629161320152,0.9159340573788253,0.019635723849551028,0.8671368767126406,1.1048757596337477,0.029267427554664487,0.006452178541136194
